Tarih,TP_FINHESTNKS11_ZP18
2000-01-01,
2000-04-01,
2000-07-01,
2000-10-01,
2001-01-01,
2001-04-01,
2001-07-01,
2001-10-01,
2002-01-01,
2002-04-01,
2002-07-01,
2002-10-01,
2003-01-01,
2003-04-01,
2003-07-01,
2003-10-01,
2004-01-01,
2004-04-01,
2004-07-01,
2004-10-01,
2005-01-01,
2005-04-01,
2005-07-01,
2005-10-01,
2006-01-01,
2006-04-01,
2006-07-01,
2006-10-01,
2007-01-01,
2007-04-01,
2007-07-01,
2007-10-01,
2008-01-01,
2008-04-01,
2008-07-01,
2008-10-01,
2009-01-01,
2009-04-01,
2009-07-01,
2009-10-01,
2010-01-01,
2010-04-01,
2010-07-01,
2010-10-01,0.0
2011-01-01,
2011-04-01,
2011-07-01,
2011-10-01,0.0
2012-01-01,
2012-04-01,
2012-07-01,
2012-10-01,0.0
2013-01-01,
2013-04-01,
2013-07-01,
2013-10-01,0.0
2014-01-01,
2014-04-01,
2014-07-01,
2014-10-01,0.0
2015-01-01,0.0
2015-04-01,0.0
2015-07-01,0.0
2015-10-01,0.0
2016-01-01,0.0
2016-04-01,0.0
2016-07-01,0.0
2016-10-01,1682490.07
2017-01-01,2259563.06
2017-04-01,4037464.92
2017-07-01,4373212.21
2017-10-01,4991723.33
2018-01-01,5623836.3
2018-04-01,6035384.36
2018-07-01,5442310.87
2018-10-01,6073654.29
2019-01-01,4662449.51
2019-04-01,4313112.95
2019-07-01,4843385.45
2019-10-01,5891243.5
2020-01-01,10493402.84
2020-04-01,11306184.36
2020-07-01,8740398.07
2020-10-01,8261870.28
2021-01-01,10191639.12
2021-04-01,13162621.54
2021-07-01,13526094.47
2021-10-01,16903420.77
2022-01-01,22020586.71
2022-04-01,17042264.34
2022-07-01,35025813.4
2022-10-01,54209803.13
2023-01-01,31817993.23
2023-04-01,20020550.46
2023-07-01,38547336.72
2023-10-01,41771106.85
2024-01-01,96428662.75
2024-04-01,188608947.7
2024-07-01,286911622.23
2024-10-01,421311695.24
2025-01-01,203985917.95
2025-04-01,296244093.54
