Tarih,TP_PB_BLV34
2013-10-01,90707885.0
2013-11-01,90632945.0
2013-12-01,95887861.0
2014-01-01,97015154.0
2014-02-01,96813602.0
2014-03-01,95305864.0
2014-04-01,94565198.0
2014-05-01,94288693.0
2014-06-01,100168221.0
2014-07-01,99898735.0
2014-08-01,98293740.0
2014-09-01,102399680.0
2014-10-01,101216000.0
2014-11-01,100453202.0
2014-12-01,103868489.0
2015-01-01,103978025.0
2015-02-01,106057136.0
2015-03-01,109250544.0
2015-04-01,111966139.0
2015-05-01,112936211.0
2015-06-01,114864552.0
2015-07-01,116248403.0
2015-08-01,120186773.0
2015-09-01,121449173.0
2015-10-01,118884571.0
2015-11-01,120096895.0
2015-12-01,119708783.0
2016-01-01,119179826.0
2016-02-01,122153437.0
2016-03-01,120831569.0
2016-04-01,121147088.0
2016-05-01,125138306.0
2016-06-01,125432780.0
2016-07-01,118726318.0
2016-08-01,120059160.0
2016-09-01,119759788.0
2016-10-01,121220397.0
2016-11-01,129049273.0
2016-12-01,132782829.0
2017-01-01,136354396.0
2017-02-01,133816994.0
2017-03-01,136220698.0
2017-04-01,135907541.0
2017-05-01,139055529.0
2017-06-01,142689728.0
2017-07-01,145024295.0
2017-08-01,144474630.0
2017-09-01,147873566.0
2017-10-01,154436520.0
2017-11-01,159804593.0
2017-12-01,159391653.0
2018-01-01,158656182.0
2018-02-01,161278166.0
2018-03-01,165618027.0
2018-04-01,170088318.0
2018-05-01,178855187.0
2018-06-01,183186868.0
2018-07-01,189719938.0
2018-08-01,220890787.0
2018-09-01,210731355.0
2018-10-01,203099262.0
2018-11-01,197095334.0
2018-12-01,205850215.0
2019-01-01,208081966.0
2019-02-01,211485283.0
2019-03-01,228346147.0
2019-04-01,239534991.0
2019-05-01,242613684.0
2019-06-01,238414790.0
2019-07-01,240860054.0
2019-08-01,252048442.0
2019-09-01,256766987.0
2019-10-01,262509949.0
2019-11-01,267364224.0
2019-12-01,283970403.0
2020-01-01,290398326.0
2020-02-01,306202516.0
2020-03-01,319000492.0
2020-04-01,348375016.0
2020-05-01,360049601.0
2020-06-01,366180161.0
2020-07-01,394994260.0
2020-08-01,416430513.0
2020-09-01,425522163.0
2020-10-01,441758870.0
2020-11-01,442864064.0
2020-12-01,437231392.0
2021-01-01,436244903.0
2021-02-01,440853153.0
2021-03-01,467239743.0
2021-04-01,476255070.0
2021-05-01,496956295.0
2021-06-01,503778363.0
2021-07-01,503258217.0
2021-08-01,509380221.0
2021-09-01,531219800.0
2021-10-01,554224760.0
2021-11-01,682727283.0
2021-12-01,716070106.0
2022-01-01,724636411.0
2022-02-01,756867226.0
2022-03-01,813709632.0
2022-04-01,848367569.0
2022-05-01,926827671.0
2022-06-01,964976277.0
2022-07-01,1024637730.0
2022-08-01,1061908959.0
2022-09-01,1110874256.0
2022-10-01,1142111344.0
2022-11-01,1162358272.0
2022-12-01,1188855454.0
2023-01-01,1239247082.0
2023-02-01,1264895429.0
2023-03-01,1327172661.0
2023-04-01,1364934566.0
2023-05-01,1409955340.0
2023-06-01,1618381990.0
2023-07-01,1717856161.0
2023-08-01,1749188123.0
2023-09-01,1788264131.0
2023-10-01,1878814628.0
2023-11-01,1952496777.0
2023-12-01,2043693584.0
2024-01-01,2083773041.0
2024-02-01,2133978604.0
2024-03-01,2199989453.0
2024-04-01,2207972219.0
2024-05-01,2214536719.0
2024-06-01,2258123550.0
2024-07-01,2312703894.0
2024-08-01,2391984885.0
2024-09-01,2485075865.0
2024-10-01,2502655980.0
2024-11-01,2529433897.0
2024-12-01,2665507875.0
2025-01-01,2744118738.0
2025-02-01,2829711496.0
2025-03-01,3005167064.0
2025-04-01,3150530163.0
2025-05-01,3225204617.0
2025-06-01,3388762456.0
2025-07-01,3448940162.0
2025-08-01,3608616225.0
