Tarih,TP_PB_BLY041
2015-05-01,2879303.0
2015-06-01,2824921.0
2015-07-01,1676348.0
2015-08-01,2207839.0
2015-09-01,1679200.0
2015-10-01,2564025.0
2015-11-01,2326947.0
2015-12-01,2501325.0
2016-01-01,2366588.0
2016-02-01,2397845.0
2016-03-01,2435076.0
2016-04-01,3127119.0
2016-05-01,3066078.0
2016-06-01,3262881.0
2016-07-01,3249778.0
2016-08-01,3549735.0
2016-09-01,2606827.0
2016-10-01,3076560.0
2016-11-01,2357294.0
2016-12-01,2433300.0
2017-01-01,0.0
2017-02-01,285000.0
2017-03-01,515000.0
2017-04-01,610000.0
2017-05-01,608180.0
2017-06-01,511771.0
2017-07-01,594211.0
2017-08-01,866241.0
2017-09-01,1208059.0
2017-10-01,1269032.0
2017-11-01,704988.0
2017-12-01,1662430.0
2018-01-01,271576.0
2018-02-01,643632.0
2018-03-01,497760.0
2018-04-01,263495.0
2018-05-01,303291.0
2018-06-01,2697546.0
2018-07-01,1913342.0
2018-08-01,908909.0
2018-09-01,2975225.0
2018-10-01,754599.0
2018-11-01,822554.0
2018-12-01,1809027.0
2019-01-01,628326.0
2019-02-01,706984.0
2019-03-01,581245.0
2019-04-01,803293.0
2019-05-01,970861.0
2019-06-01,1059898.0
2019-07-01,1095207.0
2019-08-01,707537.0
2019-09-01,462339.0
2019-10-01,382584.0
2019-11-01,548347.0
2019-12-01,693956.0
2020-01-01,416201.0
2020-02-01,704224.0
2020-03-01,1102005.0
2020-04-01,2493786.0
2020-05-01,11210981.0
2020-06-01,11883548.0
2020-07-01,14094842.0
2020-08-01,12890788.0
2020-09-01,12877162.0
2020-10-01,10368360.0
2020-11-01,9401689.0
2020-12-01,6958337.0
2021-01-01,13240312.0
2021-02-01,12644532.0
2021-03-01,12686972.0
2021-04-01,13444779.0
2021-05-01,13789457.0
2021-06-01,16284962.0
2021-07-01,11882822.0
2021-08-01,15941973.0
2021-09-01,14248004.0
2021-10-01,12056808.0
2021-11-01,13606391.0
2021-12-01,25898892.0
2022-01-01,16365186.0
2022-02-01,7005714.0
2022-03-01,14627544.0
2022-04-01,20400877.0
2022-05-01,28897797.0
2022-06-01,12812663.0
2022-07-01,8379640.0
2022-08-01,13540160.0
2022-09-01,14085427.0
2022-10-01,10375372.0
2022-11-01,17704370.0
2022-12-01,36068108.0
2023-01-01,28276737.0
2023-02-01,16856439.0
2023-03-01,27510426.0
2023-04-01,26707733.0
2023-05-01,20008907.0
2023-06-01,20782793.0
2023-07-01,15658974.0
2023-08-01,17055064.0
2023-09-01,22549250.0
2023-10-01,22504055.0
2023-11-01,22465127.0
2023-12-01,23362655.0
2024-01-01,23545769.0
2024-02-01,26812444.0
2024-03-01,32051890.0
2024-04-01,25088375.0
2024-05-01,46614621.0
2024-06-01,42693255.0
2024-07-01,53641654.0
2024-08-01,65848774.0
2024-09-01,56409915.0
2024-10-01,67237997.0
2024-11-01,104192399.0
2024-12-01,87399835.0
2025-01-01,124647121.0
2025-02-01,131000332.0
2025-03-01,126458474.0
2025-04-01,103166509.0
2025-05-01,108441665.0
2025-06-01,127895656.0
2025-07-01,121072084.0
2025-08-01,149832700.0
