Tarih,TP_PB_BLY08
2014-10-01,5403720.0
2014-11-01,5329361.0
2014-12-01,5616834.0
2015-01-01,5846356.0
2015-02-01,6644898.0
2015-03-01,7111621.0
2015-04-01,7310886.0
2015-05-01,7645103.0
2015-06-01,7590095.0
2015-07-01,8106192.0
2015-08-01,8393989.0
2015-09-01,8439616.0
2015-10-01,8152373.0
2015-11-01,8360444.0
2015-12-01,8328074.0
2016-01-01,8373810.0
2016-02-01,8304764.0
2016-03-01,8142139.0
2016-04-01,8288781.0
2016-05-01,8667503.0
2016-06-01,8589108.0
2016-07-01,8929913.0
2016-08-01,8802111.0
2016-09-01,9009544.0
2016-10-01,8527592.0
2016-11-01,10759762.0
2016-12-01,11017057.0
2017-01-01,11822109.0
2017-02-01,11299324.0
2017-03-01,11390114.0
2017-04-01,11301568.0
2017-05-01,11442393.0
2017-06-01,11797244.0
2017-07-01,11990076.0
2017-08-01,12129550.0
2017-09-01,12856124.0
2017-10-01,13689261.0
2017-11-01,14445083.0
2017-12-01,14465701.0
2018-01-01,14759933.0
2018-02-01,15107772.0
2018-03-01,16090718.0
2018-04-01,14267968.0
2018-05-01,16079106.0
2018-06-01,16302792.0
2018-07-01,17628036.0
2018-08-01,21748344.0
2018-09-01,21446893.0
2018-10-01,20839716.0
2018-11-01,20128860.0
2018-12-01,21071990.0
2019-01-01,21486390.0
2019-02-01,22154230.0
2019-03-01,23091200.0
2019-04-01,23496266.0
2019-05-01,23407430.0
2019-06-01,17161403.0
2019-07-01,16748332.0
2019-08-01,17551060.0
2019-09-01,17057744.0
2019-10-01,16898142.0
2019-11-01,16392132.0
2019-12-01,16295627.0
2020-01-01,16423821.0
2020-02-01,16230538.0
2020-03-01,15932904.0
2020-04-01,16737821.0
2020-05-01,18270762.0
2020-06-01,19154069.0
2020-07-01,19398069.0
2020-08-01,19537375.0
2020-09-01,23959804.0
2020-10-01,26169971.0
2020-11-01,26849494.0
2020-12-01,27138808.0
2021-01-01,29722906.0
2021-02-01,29654670.0
2021-03-01,31469013.0
2021-04-01,34900611.0
2021-05-01,34057441.0
2021-06-01,32711338.0
2021-07-01,32634145.0
2021-08-01,33478228.0
2021-09-01,33204124.0
2021-10-01,34626732.0
2021-11-01,29799744.0
2021-12-01,28321582.0
2022-01-01,26879826.0
2022-02-01,26301897.0
2022-03-01,24389051.0
2022-04-01,23555293.0
2022-05-01,23872108.0
2022-06-01,24813861.0
2022-07-01,25432594.0
2022-08-01,27205479.0
2022-09-01,29306281.0
2022-10-01,33290051.0
2022-11-01,44676615.0
2022-12-01,55193741.0
2023-01-01,59905624.0
2023-02-01,62628879.0
2023-03-01,67155824.0
2023-04-01,71411508.0
2023-05-01,69632382.0
2023-06-01,87472117.0
2023-07-01,93139891.0
2023-08-01,91392635.0
2023-09-01,98657478.0
2023-10-01,104207652.0
2023-11-01,131087218.0
2023-12-01,124297700.0
2024-01-01,152813023.0
2024-02-01,169185947.0
2024-03-01,191454237.0
2024-04-01,194116479.0
2024-05-01,181031894.0
2024-06-01,188100784.0
2024-07-01,194806896.0
2024-08-01,229061113.0
2024-09-01,219982563.0
2024-10-01,206701401.0
2024-11-01,204154257.0
2024-12-01,195159859.0
2025-01-01,197048353.0
2025-02-01,201725633.0
2025-03-01,222025966.0
2025-04-01,228746405.0
2025-05-01,232418523.0
2025-06-01,235038852.0
2025-07-01,243947857.0
2025-08-01,263893932.0
