Tarih,TP_PB_BLV33
2014-05-01,787601.0
2014-06-01,1185035.0
2014-07-01,1152632.0
2014-08-01,522908.0
2014-09-01,1165123.0
2014-10-01,1131148.0
2014-11-01,491044.0
2014-12-01,929713.0
2015-01-01,930254.0
2015-02-01,766441.0
2015-03-01,1245476.0
2015-04-01,1382403.0
2015-05-01,847127.0
2015-06-01,1536667.0
2015-07-01,1217820.0
2015-08-01,1928208.0
2015-09-01,1776291.0
2015-10-01,1311106.0
2015-11-01,1634755.0
2015-12-01,1270818.0
2016-01-01,843276.0
2016-02-01,1478914.0
2016-03-01,1154993.0
2016-04-01,727420.0
2016-05-01,1221973.0
2016-06-01,1610934.0
2016-07-01,637403.0
2016-08-01,1883618.0
2016-09-01,1231752.0
2016-10-01,1551936.0
2016-11-01,1416599.0
2016-12-01,1189474.0
2017-01-01,1568001.0
2017-02-01,1791376.0
2017-03-01,1631577.0
2017-04-01,1214565.0
2017-05-01,1820460.0
2017-06-01,2172016.0
2017-07-01,1996437.0
2017-08-01,1112134.0
2017-09-01,958947.0
2017-10-01,1508011.0
2017-11-01,2043356.0
2017-12-01,1179843.0
2018-01-01,1922577.0
2018-02-01,2237130.0
2018-03-01,1386055.0
2018-04-01,2607647.0
2018-05-01,2171069.0
2018-06-01,1418555.0
2018-07-01,2186207.0
2018-08-01,3220404.0
2018-09-01,2874921.0
2018-10-01,4141453.0
2018-11-01,5111978.0
2018-12-01,5130049.0
2019-01-01,4954967.0
2019-02-01,5137087.0
2019-03-01,5001017.0
2019-04-01,6066082.0
2019-05-01,5864899.0
2019-06-01,3779595.0
2019-07-01,3840853.0
2019-08-01,2753565.0
2019-09-01,3864487.0
2019-10-01,2913628.0
2019-11-01,2009287.0
2019-12-01,3356581.0
2020-01-01,3370147.0
2020-02-01,3602123.0
2020-03-01,3595010.0
2020-04-01,4200201.0
2020-05-01,2571805.0
2020-06-01,4513816.0
2020-07-01,1819271.0
2020-08-01,3457459.0
2020-09-01,3426031.0
2020-10-01,2332135.0
2020-11-01,7789367.0
2020-12-01,10763775.0
2021-01-01,5660987.0
2021-02-01,4129217.0
2021-03-01,5446147.0
2021-04-01,4476559.0
2021-05-01,5388311.0
2021-06-01,5572467.0
2021-07-01,4101956.0
2021-08-01,6012487.0
2021-09-01,5565768.0
2021-10-01,3673717.0
2021-11-01,6653480.0
2021-12-01,6129122.0
2022-01-01,8104298.0
2022-02-01,8259621.0
2022-03-01,9277746.0
2022-04-01,6879138.0
2022-05-01,11949392.0
2022-06-01,12858123.0
2022-07-01,14290534.0
2022-08-01,12803643.0
2022-09-01,12244395.0
2022-10-01,11811190.0
2022-11-01,11645288.0
2022-12-01,8903844.0
2023-01-01,12791272.0
2023-02-01,14223241.0
2023-03-01,14472135.0
2023-04-01,11662066.0
2023-05-01,22269927.0
2023-06-01,52556289.0
2023-07-01,62245244.0
2023-08-01,41568831.0
2023-09-01,33176016.0
2023-10-01,40802253.0
2023-11-01,26763657.0
2023-12-01,10294397.0
2024-01-01,19601321.0
2024-02-01,19977581.0
2024-03-01,14017834.0
2024-04-01,24499065.0
2024-05-01,20563274.0
2024-06-01,12862529.0
2024-07-01,20548415.0
2024-08-01,12653252.0
2024-09-01,26873024.0
2024-10-01,21180796.0
2024-11-01,12722209.0
2024-12-01,26594492.0
2025-01-01,31162315.0
2025-02-01,36871807.0
2025-03-01,21876622.0
2025-04-01,39934761.0
2025-05-01,30337825.0
2025-06-01,42770228.0
2025-07-01,39206317.0
2025-08-01,28159215.0
