Tarih,TP_PB_BLV19
2014-05-01,2099998.0
2014-06-01,2194368.0
2014-07-01,2367543.0
2014-08-01,2454134.0
2014-09-01,2633649.0
2014-10-01,2661928.0
2014-11-01,2725312.0
2014-12-01,3003036.0
2015-01-01,3070752.0
2015-02-01,3197317.0
2015-03-01,3328726.0
2015-04-01,3511898.0
2015-05-01,3560046.0
2015-06-01,3668070.0
2015-07-01,3780009.0
2015-08-01,3988487.0
2015-09-01,4103971.0
2015-10-01,3921380.0
2015-11-01,3898129.0
2015-12-01,3916257.0
2016-01-01,3974604.0
2016-02-01,3944534.0
2016-03-01,3918778.0
2016-04-01,3882855.0
2016-05-01,3988795.0
2016-06-01,3969827.0
2016-07-01,3920705.0
2016-08-01,3879624.0
2016-09-01,3869227.0
2016-10-01,3905162.0
2016-11-01,4087290.0
2016-12-01,4121727.0
2017-01-01,4346735.0
2017-02-01,4095049.0
2017-03-01,4162295.0
2017-04-01,4054596.0
2017-05-01,4069401.0
2017-06-01,4060272.0
2017-07-01,4099099.0
2017-08-01,4122255.0
2017-09-01,4182147.0
2017-10-01,4393669.0
2017-11-01,4423869.0
2017-12-01,4273793.0
2018-01-01,4232885.0
2018-02-01,4301187.0
2018-03-01,4484789.0
2018-04-01,4559314.0
2018-05-01,4869881.0
2018-06-01,4866225.0
2018-07-01,5051513.0
2018-08-01,5661101.0
2018-09-01,5260842.0
2018-10-01,4851433.0
2018-11-01,4525920.0
2018-12-01,4498335.0
2019-01-01,4411752.0
2019-02-01,4443132.0
2019-03-01,7414326.0
2019-04-01,7748965.0
2019-05-01,7623600.0
2019-06-01,7424946.0
2019-07-01,7082764.0
2019-08-01,7231512.0
2019-09-01,6987989.0
2019-10-01,7134597.0
2019-11-01,7147354.0
2019-12-01,7395749.0
2020-01-01,7683862.0
2020-02-01,8055651.0
2020-03-01,8509216.0
2020-04-01,8926154.0
2020-05-01,8962954.0
2020-06-01,9210044.0
2020-07-01,9904452.0
2020-08-01,10683785.0
2020-09-01,11091770.0
2020-10-01,11711917.0
2020-11-01,11643704.0
2020-12-01,11481923.0
2021-01-01,11793044.0
2021-02-01,12538971.0
2021-03-01,14132683.0
2021-04-01,15088342.0
2021-05-01,15775037.0
2021-06-01,15610226.0
2021-07-01,15713202.0
2021-08-01,16065251.0
2021-09-01,17289653.0
2021-10-01,18905153.0
2021-11-01,23932039.0
2021-12-01,24860809.0
2022-01-01,25655749.0
2022-02-01,27464096.0
2022-03-01,29911271.0
2022-04-01,30470278.0
2022-05-01,33428189.0
2022-06-01,34437641.0
2022-07-01,36005170.0
2022-08-01,36270408.0
2022-09-01,37131120.0
2022-10-01,39329507.0
2022-11-01,41718043.0
2022-12-01,48040266.0
2023-01-01,51454511.0
2023-02-01,55359556.0
2023-03-01,61660188.0
2023-04-01,70611803.0
2023-05-01,82767815.0
2023-06-01,91412458.0
2023-07-01,97343770.0
2023-08-01,101782610.0
2023-09-01,105996260.0
2023-10-01,110077412.0
2023-11-01,112874791.0
2023-12-01,115640290.0
2024-01-01,116781782.0
2024-02-01,119901548.0
2024-03-01,124653058.0
2024-04-01,124352111.0
2024-05-01,125516267.0
2024-06-01,125660555.0
2024-07-01,126704230.0
2024-08-01,130669774.0
2024-09-01,133501831.0
2024-10-01,133359905.0
2024-11-01,136091467.0
2024-12-01,140815729.0
2025-01-01,143875413.0
2025-02-01,149846509.0
2025-03-01,170922562.0
2025-04-01,183559024.0
2025-05-01,201939677.0
2025-06-01,212966615.0
2025-07-01,223013581.0
2025-08-01,235968035.0
