Tarih,TP_KREHACBS_A23
2015-02-01,103334.0
2015-03-01,95337.0
2015-04-01,87376.0
2015-05-01,79331.0
2015-06-01,71161.0
2015-07-01,62058.0
2015-08-01,53985.0
2015-09-01,45784.0
2015-10-01,37475.0
2015-11-01,29089.0
2015-12-01,20605.0
2016-01-01,16238.0
2016-02-01,11791.0
2016-03-01,7270.0
2016-04-01,6779.0
2016-05-01,6290.0
2016-06-01,30800.0
2016-07-01,25363.0
2016-08-01,50275.0
2016-09-01,25184.0
2016-10-01,50093.0
2016-11-01,25000.0
2016-12-01,25000.0
2017-01-01,0.0
2017-02-01,0.0
2017-03-01,0.0
2017-04-01,0.0
2017-05-01,0.0
2017-06-01,0.0
2017-07-01,0.0
2017-08-01,100000.0
2017-09-01,75000.0
2017-10-01,100000.0
2017-11-01,46000.0
2017-12-01,46000.0
2018-01-01,39608.0
2018-02-01,39578.0
2018-03-01,43154.0
2018-04-01,3534.0
2018-05-01,5433.0
2018-06-01,3378.0
2018-07-01,99197.0
2018-08-01,174116.0
2018-09-01,175034.0
2018-10-01,176145.0
2018-11-01,211258.0
2018-12-01,229923.0
2019-01-01,287705.0
2019-02-01,456040.0
2019-03-01,569912.0
2019-04-01,573409.0
2019-05-01,818602.0
2019-06-01,1059259.0
2019-07-01,1441857.0
2019-08-01,1407655.0
2019-09-01,1288338.0
2019-10-01,1417835.0
2019-11-01,2066045.0
2019-12-01,2563494.0
2020-01-01,2189296.0
2020-02-01,2121764.0
2020-03-01,2332884.0
2020-04-01,2357521.0
2020-05-01,2527388.0
2020-06-01,2832086.0
2020-07-01,2966486.0
2020-08-01,2913594.0
2020-09-01,2812805.0
2020-10-01,2844698.0
2020-11-01,2756904.0
2020-12-01,2393077.0
2021-01-01,2353398.0
2021-02-01,2344229.0
2021-03-01,2408906.0
2021-04-01,2287239.0
2021-05-01,2324109.0
2021-06-01,2273869.0
2021-07-01,2242495.0
2021-08-01,2187813.0
2021-09-01,2182916.0
2021-10-01,2199889.0
2021-11-01,2464447.0
2021-12-01,2471781.0
2022-01-01,2459761.0
2022-02-01,2456426.0
2022-03-01,2477390.0
2022-04-01,2251248.0
2022-05-01,2446441.0
2022-06-01,2478413.0
2022-07-01,2488234.0
2022-08-01,2450877.0
2022-09-01,2523217.0
2022-10-01,2388245.0
2022-11-01,2507055.0
2022-12-01,2988410.0
2023-01-01,2995546.0
2023-02-01,2843628.0
2023-03-01,2929617.0
2023-04-01,2707276.0
2023-05-01,2686615.0
2023-06-01,2818511.0
2023-07-01,2887417.0
2023-08-01,2757724.0
2023-09-01,2921735.0
2023-10-01,2775939.0
2023-11-01,2897752.0
2023-12-01,3253007.0
2024-01-01,3441676.0
2024-02-01,3540900.0
2024-03-01,3557214.0
2024-04-01,2851752.0
2024-05-01,3236753.0
2024-06-01,3081137.0
2024-07-01,4080265.0
2024-08-01,4539739.0
2024-09-01,4243267.0
2024-10-01,3209407.0
2024-11-01,3688946.0
2024-12-01,3686884.0
2025-01-01,3710384.0
2025-02-01,3319894.0
2025-03-01,3583240.0
2025-04-01,3631659.0
2025-05-01,3340300.0
2025-06-01,3119971.0
2025-07-01,5033584.0
2025-08-01,3092686.0
