Tarih,TP_KREHACBS_A25
2015-07-01,0.0
2015-08-01,0.0
2015-09-01,0.0
2015-10-01,0.0
2015-11-01,35513.0
2015-12-01,35513.0
2016-01-01,35513.0
2016-02-01,32219.0
2016-03-01,28628.0
2016-04-01,25000.0
2016-05-01,25000.0
2016-06-01,24720.0
2016-07-01,22607.0
2016-08-01,20460.0
2016-09-01,18311.0
2016-10-01,16100.0
2016-11-01,13883.0
2016-12-01,25885.0
2017-01-01,147606.0
2017-02-01,92308.0
2017-03-01,258975.0
2017-04-01,216622.0
2017-05-01,214240.0
2017-06-01,610240.0
2017-07-01,380240.0
2017-08-01,334240.0
2017-09-01,334240.0
2017-10-01,494240.0
2017-11-01,659240.0
2017-12-01,645000.0
2018-01-01,622892.0
2018-02-01,672922.0
2018-03-01,975000.0
2018-04-01,727010.0
2018-05-01,715789.0
2018-06-01,467733.0
2018-07-01,752697.0
2018-08-01,909307.0
2018-09-01,1121573.0
2018-10-01,1267189.0
2018-11-01,1502012.0
2018-12-01,1436041.0
2019-01-01,1236426.0
2019-02-01,806284.0
2019-03-01,691284.0
2019-04-01,601668.0
2019-05-01,765316.0
2019-06-01,1168608.0
2019-07-01,1023269.0
2019-08-01,1303601.0
2019-09-01,1000614.0
2019-10-01,1082313.0
2019-11-01,1789040.0
2019-12-01,1918764.0
2020-01-01,1544316.0
2020-02-01,1067125.0
2020-03-01,1696487.0
2020-04-01,1174767.0
2020-05-01,1416493.0
2020-06-01,1984116.0
2020-07-01,2076556.0
2020-08-01,2220564.0
2020-09-01,2224716.0
2020-10-01,2080786.0
2020-11-01,2023110.0
2020-12-01,1872793.0
2021-01-01,1882358.0
2021-02-01,1871323.0
2021-03-01,1635215.0
2021-04-01,1903209.0
2021-05-01,2241891.0
2021-06-01,2242689.0
2021-07-01,1827217.0
2021-08-01,2284302.0
2021-09-01,2615573.0
2021-10-01,3456190.0
2021-11-01,4748107.0
2021-12-01,4934771.0
2022-01-01,4436101.0
2022-02-01,4077349.0
2022-03-01,6247871.0
2022-04-01,12542962.0
2022-05-01,14513342.0
2022-06-01,14497225.0
2022-07-01,15705878.0
2022-08-01,14962146.0
2022-09-01,15672349.0
2022-10-01,14628680.0
2022-11-01,14456400.0
2022-12-01,15664044.0
2023-01-01,15504277.0
2023-02-01,15229884.0
2023-03-01,14074436.0
2023-04-01,12924207.0
2023-05-01,11580997.0
2023-06-01,12650674.0
2023-07-01,13121133.0
2023-08-01,14699059.0
2023-09-01,15914547.0
2023-10-01,19172697.0
2023-11-01,20972367.0
2023-12-01,19406446.0
2024-01-01,15309055.0
2024-02-01,11802826.0
2024-03-01,12187265.0
2024-04-01,12446712.0
2024-05-01,13762387.0
2024-06-01,14770752.0
2024-07-01,13430823.0
2024-08-01,13499181.0
2024-09-01,11185921.0
2024-10-01,13942186.0
2024-11-01,11960435.0
2024-12-01,10052660.0
2025-01-01,8139165.0
2025-02-01,16895807.0
2025-03-01,21267925.0
2025-04-01,21595153.0
2025-05-01,22712940.0
2025-06-01,65814534.0
2025-07-01,74690596.0
2025-08-01,79269362.0
