Tarih,TP_PBD_T421
2015-08-01,5712.0
2015-09-01,6977.0
2015-10-01,5049.0
2015-11-01,4680.0
2015-12-01,0.0
2016-01-01,0.0
2016-02-01,0.0
2016-03-01,0.0
2016-04-01,0.0
2016-05-01,0.0
2016-06-01,1038.0
2016-07-01,62.0
2016-08-01,7928.0
2016-09-01,6975.0
2016-10-01,6928.0
2016-11-01,5807.0
2016-12-01,5747.0
2017-01-01,19885.0
2017-02-01,1480.0
2017-03-01,733.0
2017-04-01,946.0
2017-05-01,1199.0
2017-06-01,830.0
2017-07-01,1083.0
2017-08-01,2316.0
2017-09-01,1501.0
2017-10-01,3509.0
2017-11-01,2723.0
2017-12-01,240.0
2018-01-01,149.0
2018-02-01,1663.0
2018-03-01,571.0
2018-04-01,878.0
2018-05-01,6730.0
2018-06-01,10604.0
2018-07-01,27244.0
2018-08-01,121574.0
2018-09-01,90555.0
2018-10-01,45497.0
2018-11-01,23349.0
2018-12-01,19885.0
2019-01-01,18939.0
2019-02-01,16605.0
2019-03-01,23275.0
2019-04-01,36646.0
2019-05-01,16504.0
2019-06-01,11505.0
2019-07-01,0.0
2019-08-01,34.0
2019-09-01,0.0
2019-10-01,13.0
2019-11-01,64.0
2019-12-01,116.0
2020-01-01,300.0
2020-02-01,193.0
2020-03-01,416.0
2020-04-01,5075.0
2020-05-01,202.0
2020-06-01,44.0
2020-07-01,7429.0
2020-08-01,18285.0
2020-09-01,26427.0
2020-10-01,53969.0
2020-11-01,28624.0
2020-12-01,20502.0
2021-01-01,18065.0
2021-02-01,21575.0
2021-03-01,102700.0
2021-04-01,78715.0
2021-05-01,107439.0
2021-06-01,102476.0
2021-07-01,39057.0
2021-08-01,21789.0
2021-09-01,42953.0
2021-10-01,38628.0
2021-11-01,187975.0
2021-12-01,121675.0
2022-01-01,104128.0
2022-02-01,125412.0
2022-03-01,129332.0
2022-04-01,147553.0
2022-05-01,188675.0
2022-06-01,190351.0
2022-07-01,218798.0
2022-08-01,215364.0
2022-09-01,224998.0
2022-10-01,14156.0
2022-11-01,10019.0
2022-12-01,6079.0
2023-01-01,59443.0
2023-02-01,62336.0
2023-03-01,66443.0
2023-04-01,63630.0
2023-05-01,29772.0
2023-06-01,59363.0
2023-07-01,85064.0
2023-08-01,300038.0
2023-09-01,185604.0
2023-10-01,131774.0
2023-11-01,223023.0
2023-12-01,161065.0
2024-01-01,212932.0
2024-02-01,223740.0
2024-03-01,362037.0
2024-04-01,508492.0
2024-05-01,778008.0
2024-06-01,455810.0
2024-07-01,446309.0
2024-08-01,215902.0
2024-09-01,439542.0
2024-10-01,299479.0
2024-11-01,509094.0
2024-12-01,326902.0
2025-01-01,312199.0
2025-02-01,263070.0
2025-03-01,334660.0
2025-04-01,190623.0
2025-05-01,147263.0
2025-06-01,353625.0
2025-07-01,150334.0
2025-08-01,228561.0
