Tarih,TP_PBD_V14
2010-08-01,464159.0
2010-09-01,495537.0
2010-10-01,615422.0
2010-11-01,515889.0
2010-12-01,443968.0
2011-01-01,585054.0
2011-02-01,426376.0
2011-03-01,278460.0
2011-04-01,292270.0
2011-05-01,270535.0
2011-06-01,437750.0
2011-07-01,643000.0
2011-08-01,840013.0
2011-09-01,865947.0
2011-10-01,904892.0
2011-11-01,820098.0
2011-12-01,822449.0
2012-01-01,872104.0
2012-02-01,889781.0
2012-03-01,1005966.0
2012-04-01,1003726.0
2012-05-01,1097507.0
2012-06-01,984610.0
2012-07-01,1176949.0
2012-08-01,1106267.0
2012-09-01,1226511.0
2012-10-01,1156200.0
2012-11-01,1324671.0
2012-12-01,1265062.0
2013-01-01,1180673.0
2013-02-01,1195137.0
2013-03-01,1389406.0
2013-04-01,1601140.0
2013-05-01,1739346.0
2013-06-01,1839742.0
2013-07-01,1928758.0
2013-08-01,1903243.0
2013-09-01,1961505.0
2013-10-01,2099377.0
2013-11-01,2200764.0
2013-12-01,1778272.0
2014-01-01,1825996.0
2014-02-01,1569131.0
2014-03-01,1531670.0
2014-04-01,1598724.0
2014-05-01,1713789.0
2014-06-01,2091398.0
2014-07-01,2387978.0
2014-08-01,2587041.0
2014-09-01,2499560.0
2014-10-01,2631681.0
2014-11-01,2908723.0
2014-12-01,2963297.0
2015-01-01,3141083.0
2015-02-01,2818086.0
2015-03-01,2726391.0
2015-04-01,2760708.0
2015-05-01,2677869.0
2015-06-01,2569451.0
2015-07-01,2798353.0
2015-08-01,2924471.0
2015-09-01,2951633.0
2015-10-01,3099581.0
2015-11-01,3134832.0
2015-12-01,2645338.0
2016-01-01,2726414.0
2016-02-01,2621640.0
2016-03-01,2811587.0
2016-04-01,3004936.0
2016-05-01,3039241.0
2016-06-01,3340105.0
2016-07-01,3181036.0
2016-08-01,3192885.0
2016-09-01,3291136.0
2016-10-01,3464235.0
2016-11-01,3340502.0
2016-12-01,3000926.0
2017-01-01,2799077.0
2017-02-01,2445703.0
2017-03-01,2216828.0
2017-04-01,2641180.0
2017-05-01,2789553.0
2017-06-01,2960253.0
2017-07-01,3266677.0
2017-08-01,3722788.0
2017-09-01,3838461.0
2017-10-01,4169043.0
2017-11-01,3417683.0
2017-12-01,2883499.0
2018-01-01,3105235.0
2018-02-01,3360365.0
2018-03-01,3295847.0
2018-04-01,3347080.0
2018-05-01,3430522.0
2018-06-01,3253258.0
2018-07-01,3445039.0
2018-08-01,3625532.0
2018-09-01,3989409.0
2018-10-01,3890494.0
2018-11-01,4332473.0
2018-12-01,4393041.0
2019-01-01,4602470.0
2019-02-01,4847027.0
2019-03-01,4727356.0
2019-04-01,4940579.0
2019-05-01,4511153.0
2019-06-01,4580816.0
2019-07-01,5214631.0
2019-08-01,5533531.0
2019-09-01,5883901.0
2019-10-01,5695210.0
2019-11-01,5812414.0
2019-12-01,5950708.0
2020-01-01,6042712.0
2020-02-01,5888004.0
2020-03-01,6280041.0
2020-04-01,7183451.0
2020-05-01,7201989.0
2020-06-01,7129181.0
2020-07-01,7318813.0
2020-08-01,7403442.0
2020-09-01,7424955.0
2020-10-01,7293259.0
2020-11-01,7028737.0
2020-12-01,7179161.0
2021-01-01,8020552.0
2021-02-01,8171285.0
2021-03-01,8090706.0
2021-04-01,7959575.0
2021-05-01,8546965.0
2021-06-01,8666071.0
2021-07-01,8984952.0
2021-08-01,8947933.0
2021-09-01,9025430.0
2021-10-01,8754605.0
2021-11-01,7906093.0
2021-12-01,7417117.0
2022-01-01,8683861.0
2022-02-01,9562608.0
2022-03-01,8446623.0
2022-04-01,8490969.0
2022-05-01,7241554.0
2022-06-01,8319711.0
2022-07-01,9937358.0
2022-08-01,11161673.0
2022-09-01,9712238.0
2022-10-01,9435886.0
2022-11-01,9954853.0
2022-12-01,10888773.0
2023-01-01,9915426.0
2023-02-01,10795106.0
2023-03-01,10156649.0
2023-04-01,11075408.0
2023-05-01,10257055.0
2023-06-01,10931675.0
2023-07-01,11566410.0
2023-08-01,10459570.0
2023-09-01,11366023.0
2023-10-01,12999778.0
2023-11-01,13246740.0
2023-12-01,14257481.0
2024-01-01,16068223.0
2024-02-01,13675011.0
2024-03-01,13519232.0
2024-04-01,14015857.0
2024-05-01,19295851.0
2024-06-01,20390165.0
2024-07-01,20763875.0
2024-08-01,20370112.0
2024-09-01,18516007.0
2024-10-01,21598654.0
2024-11-01,22122358.0
2024-12-01,24013273.0
2025-01-01,25806339.0
2025-02-01,26476695.0
2025-03-01,28563764.0
2025-04-01,28883572.0
2025-05-01,26400261.0
2025-06-01,25892081.0
2025-07-01,30556009.0
2025-08-01,34718631.0
