Tarih,TP_PBD_T35
2000-01-01,27019.0
2000-02-01,27019.0
2000-03-01,41071.0
2000-04-01,41071.0
2000-05-01,41071.0
2000-06-01,42953.0
2000-07-01,42953.0
2000-08-01,42953.0
2000-09-01,31960.0
2000-10-01,31963.0
2000-11-01,31941.0
2000-12-01,24828.0
2001-01-01,24828.0
2001-02-01,24828.0
2001-03-01,16695.0
2001-04-01,16695.0
2001-05-01,16695.0
2001-06-01,23830.0
2001-07-01,23690.0
2001-08-01,23690.0
2001-09-01,20169.0
2001-10-01,20169.0
2001-11-01,20169.0
2001-12-01,28905.0
2002-01-01,28905.0
2002-02-01,28905.0
2002-03-01,28342.0
2002-04-01,28342.0
2002-05-01,28342.0
2002-06-01,25683.0
2002-07-01,29123.0
2002-08-01,31373.0
2002-09-01,30167.0
2002-10-01,27663.0
2002-11-01,35415.0
2002-12-01,43862.0
2003-01-01,49480.0
2003-02-01,47383.0
2003-03-01,43184.0
2003-04-01,32052.0
2003-05-01,31525.0
2003-06-01,32660.0
2003-07-01,34853.0
2003-08-01,36861.0
2003-09-01,47494.0
2003-10-01,51152.0
2003-11-01,52371.0
2003-12-01,68001.0
2004-01-01,67576.0
2004-02-01,69399.0
2004-03-01,84682.0
2004-04-01,74385.0
2004-05-01,63087.0
2004-06-01,56091.0
2004-07-01,79386.0
2004-08-01,92468.0
2004-09-01,104075.0
2004-10-01,106416.0
2004-11-01,99095.0
2004-12-01,97416.0
2005-01-01,97971.0
2005-02-01,104471.0
2005-03-01,99657.0
2005-04-01,92704.0
2005-05-01,80662.0
2005-06-01,88704.0
2005-07-01,100461.0
2005-08-01,108633.0
2005-09-01,130582.0
2005-10-01,98132.0
2005-11-01,119629.0
2005-12-01,124501.0
2006-01-01,125427.0
2006-02-01,0.0
2006-03-01,0.0
2006-04-01,0.0
2006-05-01,0.0
2006-06-01,0.0
2006-07-01,0.0
2006-08-01,0.0
2006-09-01,0.0
2006-10-01,0.0
2006-11-01,0.0
2006-12-01,0.0
2007-01-01,106.0
2007-02-01,273.0
2007-03-01,1593.0
2007-04-01,457.0
2007-05-01,2187.0
2007-06-01,0.0
2007-07-01,1601.0
2007-08-01,536.0
2007-09-01,3986.0
2007-10-01,865.0
2007-11-01,1774.0
2007-12-01,1646.0
2008-01-01,1099.0
2008-02-01,3352.0
2008-03-01,3104.0
2008-04-01,0.0
2008-05-01,0.0
2008-06-01,0.0
2008-07-01,0.0
2008-08-01,0.0
2008-09-01,0.0
2008-10-01,0.0
2008-11-01,0.0
2008-12-01,0.0
2009-01-01,0.0
2009-02-01,0.0
2009-03-01,0.0
2009-04-01,0.0
2009-05-01,0.0
2009-06-01,0.0
2009-07-01,0.0
2009-08-01,0.0
2009-09-01,0.0
2009-10-01,0.0
2009-11-01,0.0
2009-12-01,0.0
2010-01-01,0.0
2010-02-01,0.0
2010-03-01,0.0
2010-04-01,0.0
2010-05-01,0.0
2010-06-01,0.0
2010-07-01,0.0
2010-08-01,0.0
2010-09-01,0.0
2010-10-01,0.0
2010-11-01,0.0
2010-12-01,0.0
2011-01-01,0.0
2011-02-01,0.0
2011-03-01,0.0
2011-04-01,0.0
2011-05-01,0.0
2011-06-01,0.0
2011-07-01,0.0
2011-08-01,0.0
2011-09-01,0.0
2011-10-01,0.0
2011-11-01,0.0
2011-12-01,0.0
2012-01-01,0.0
2012-02-01,0.0
2012-03-01,0.0
2012-04-01,0.0
2012-05-01,0.0
2012-06-01,0.0
2012-07-01,0.0
2012-08-01,0.0
