Tarih,TP_PBD_V261
2015-03-01,50517.0
2015-04-01,48601.0
2015-05-01,51433.0
2015-06-01,49260.0
2015-07-01,70210.0
2015-08-01,122824.0
2015-09-01,139181.0
2015-10-01,105424.0
2015-11-01,85528.0
2015-12-01,71341.0
2016-01-01,90076.0
2016-02-01,92494.0
2016-03-01,74979.0
2016-04-01,60267.0
2016-05-01,59458.0
2016-06-01,58633.0
2016-07-01,53870.0
2016-08-01,51128.0
2016-09-01,59884.0
2016-10-01,73577.0
2016-11-01,171292.0
2016-12-01,187057.0
2017-01-01,270585.0
2017-02-01,211662.0
2017-03-01,173863.0
2017-04-01,167514.0
2017-05-01,147138.0
2017-06-01,131465.0
2017-07-01,131232.0
2017-08-01,101684.0
2017-09-01,88364.0
2017-10-01,113248.0
2017-11-01,147137.0
2017-12-01,103340.0
2018-01-01,141329.0
2018-02-01,133738.0
2018-03-01,118690.0
2018-04-01,137366.0
2018-05-01,277680.0
2018-06-01,281482.0
2018-07-01,322103.0
2018-08-01,726340.0
2018-09-01,497701.0
2018-10-01,354196.0
2018-11-01,258288.0
2018-12-01,168897.0
2019-01-01,158654.0
2019-02-01,141002.0
2019-03-01,160441.0
2019-04-01,159292.0
2019-05-01,183148.0
2019-06-01,108137.0
2019-07-01,146063.0
2019-08-01,82990.0
2019-09-01,79369.0
2019-10-01,46506.0
2019-11-01,52517.0
2019-12-01,35519.0
2020-01-01,43808.0
2020-02-01,81697.0
2020-03-01,142536.0
2020-04-01,169847.0
2020-05-01,122940.0
2020-06-01,106619.0
2020-07-01,91778.0
2020-08-01,109299.0
2020-09-01,115271.0
2020-10-01,118418.0
2020-11-01,96963.0
2020-12-01,84160.0
2021-01-01,91663.0
2021-02-01,46172.0
2021-03-01,73168.0
2021-04-01,49342.0
2021-05-01,46047.0
2021-06-01,62370.0
2021-07-01,76217.0
2021-08-01,80488.0
2021-09-01,93412.0
2021-10-01,130251.0
2021-11-01,659099.0
2021-12-01,258988.0
2022-01-01,237694.0
2022-02-01,206387.0
2022-03-01,183227.0
2022-04-01,722266.0
2022-05-01,853875.0
2022-06-01,977305.0
2022-07-01,859649.0
2022-08-01,917163.0
2022-09-01,1069781.0
2022-10-01,1093293.0
2022-11-01,985341.0
2022-12-01,821784.0
2023-01-01,885979.0
2023-02-01,1317299.0
2023-03-01,971580.0
2023-04-01,1017159.0
2023-05-01,1004398.0
2023-06-01,3095704.0
2023-07-01,2356591.0
2023-08-01,2232389.0
2023-09-01,2121272.0
2023-10-01,1970226.0
2023-11-01,2099741.0
2023-12-01,1821760.0
2024-01-01,1451968.0
2024-02-01,1422547.0
2024-03-01,1698560.0
2024-04-01,2160531.0
2024-05-01,2652909.0
2024-06-01,1833449.0
2024-07-01,1622360.0
2024-08-01,1395107.0
2024-09-01,1495902.0
2024-10-01,1781862.0
2024-11-01,2009070.0
2024-12-01,1638820.0
2025-01-01,1327062.0
2025-02-01,1558001.0
2025-03-01,2167146.0
2025-04-01,2835922.0
2025-05-01,2160559.0
2025-06-01,2293627.0
2025-07-01,2700016.0
2025-08-01,2067785.0
