Tarih,TP_KM_D20
2000-01-01,0.0
2000-02-01,0.0
2000-03-01,0.0
2000-04-01,0.0
2000-05-01,0.0
2000-06-01,0.0
2000-07-01,0.0
2000-08-01,0.0
2000-09-01,0.0
2000-10-01,0.0
2000-11-01,0.0
2000-12-01,0.0
2001-01-01,0.0
2001-02-01,0.0
2001-03-01,0.0
2001-04-01,0.0
2001-05-01,0.0
2001-06-01,0.0
2001-07-01,0.0
2001-08-01,0.0
2001-09-01,0.0
2001-10-01,0.0
2001-11-01,0.0
2001-12-01,0.0
2002-01-01,0.0
2002-02-01,0.0
2002-03-01,0.0
2002-04-01,0.0
2002-05-01,0.0
2002-06-01,0.0
2002-07-01,0.0
2002-08-01,0.0
2002-09-01,0.0
2002-10-01,0.0
2002-11-01,0.0
2002-12-01,0.0
2003-01-01,0.0
2003-02-01,0.0
2003-03-01,0.0
2003-04-01,0.0
2003-05-01,0.0
2003-06-01,0.0
2003-07-01,0.0
2003-08-01,0.0
2003-09-01,0.0
2003-10-01,0.0
2003-11-01,0.0
2003-12-01,0.0
2004-01-01,0.0
2004-02-01,0.0
2004-03-01,0.0
2004-04-01,0.0
2004-05-01,0.0
2004-06-01,0.0
2004-07-01,0.0
2004-08-01,0.0
2004-09-01,0.0
2004-10-01,0.0
2004-11-01,0.0
2004-12-01,0.0
2005-01-01,0.0
2005-02-01,0.0
2005-03-01,0.0
2005-04-01,0.0
2005-05-01,0.0
2005-06-01,0.0
2005-07-01,0.0
2005-08-01,0.0
2005-09-01,0.0
2005-10-01,0.0
2005-11-01,0.0
2005-12-01,2015.0
2006-01-01,1983.0
2006-02-01,1967.0
2006-03-01,2014.0
2006-04-01,1979.0
2006-05-01,2305.0
2006-06-01,2404.0
2006-07-01,2243.0
2006-08-01,2202.0
2006-09-01,2238.0
2006-10-01,2175.0
2006-11-01,2190.0
2006-12-01,2120.0
2007-01-01,2133.0
2007-02-01,2088.0
2007-03-01,2079.0
2007-04-01,2655.0
2007-05-01,2651.0
2007-06-01,2629.0
2007-07-01,2601.0
2007-08-01,2648.0
2007-09-01,2420.0
2007-10-01,2372.0
2007-11-01,2369.0
2007-12-01,2329.0
2008-01-01,2344.0
2008-02-01,2353.0
2008-03-01,2553.0
2008-04-01,2555.0
2008-05-01,2431.0
2008-06-01,2447.0
2008-07-01,2371.0
2008-08-01,2364.0
2008-09-01,2463.0
2008-10-01,2993.0
2008-11-01,3131.0
2008-12-01,3025.0
2009-01-01,3221.0
2009-02-01,3363.0
2009-03-01,3376.0
2009-04-01,3194.0
2009-05-01,3125.0
2009-06-01,3060.0
2009-07-01,2954.0
2009-08-01,2980.0
2009-09-01,2964.0
2009-10-01,2964.0
2009-11-01,2965.0
2009-12-01,3011.0
2010-01-01,743.0
2010-02-01,770.0
2010-03-01,761.0
2010-04-01,740.0
2010-05-01,776.0
2010-06-01,787.0
2010-07-01,752.0
2010-08-01,758.0
2010-09-01,725.0
2010-10-01,715.0
2010-11-01,743.0
2010-12-01,773.0
2011-01-01,792.0
2011-02-01,796.0
2011-03-01,774.0
2011-04-01,754.0
2011-05-01,797.0
2011-06-01,815.0
2011-07-01,835.0
2011-08-01,872.0
2011-09-01,923.0
2011-10-01,876.0
2011-11-01,922.0
2011-12-01,954.0
2012-01-01,891.0
2012-02-01,874.0
2012-03-01,886.0
2012-04-01,0.0
2012-05-01,0.0
2012-06-01,0.0
2012-07-01,0.0
2012-08-01,0.0
2012-09-01,0.0
2012-10-01,0.0
2012-11-01,0.0
2012-12-01,0.0
2013-01-01,0.0
2013-02-01,0.0
2013-03-01,0.0
2013-04-01,0.0
2013-05-01,0.0
2013-06-01,0.0
2013-07-01,0.0
2013-08-01,0.0
2013-09-01,0.0
2013-10-01,0.0
2013-11-01,0.0
2013-12-01,0.0
2014-01-01,0.0
2014-02-01,0.0
2014-03-01,0.0
2014-04-01,0.0
2014-05-01,0.0
2014-06-01,0.0
2014-07-01,0.0
2014-08-01,0.0
2014-09-01,0.0
2014-10-01,0.0
2014-11-01,0.0
2014-12-01,0.0
2015-01-01,0.0
2015-02-01,0.0
2015-03-01,0.0
2015-04-01,0.0
2015-05-01,0.0
2015-06-01,0.0
2015-07-01,0.0
2015-08-01,0.0
2015-09-01,0.0
2015-10-01,0.0
2015-11-01,0.0
2015-12-01,0.0
2016-01-01,0.0
2016-02-01,0.0
2016-03-01,0.0
2016-04-01,0.0
2016-05-01,0.0
2016-06-01,0.0
2016-07-01,0.0
2016-08-01,0.0
2016-09-01,0.0
2016-10-01,0.0
2016-11-01,0.0
2016-12-01,0.0
2017-01-01,0.0
2017-02-01,0.0
2017-03-01,0.0
2017-04-01,0.0
2017-05-01,0.0
2017-06-01,0.0
2017-07-01,0.0
2017-08-01,0.0
2017-09-01,0.0
2017-10-01,0.0
2017-11-01,0.0
2017-12-01,0.0
2018-01-01,0.0
2018-02-01,0.0
2018-03-01,0.0
2018-04-01,0.0
2018-05-01,0.0
2018-06-01,0.0
2018-07-01,0.0
2018-08-01,0.0
2018-09-01,0.0
2018-10-01,0.0
2018-11-01,0.0
2018-12-01,0.0
2019-01-01,0.0
2019-02-01,0.0
2019-03-01,0.0
