Tarih,TP_AB_A06
2000-01-03,7680.0
2000-01-04,7680.0
2000-01-05,6839.0
2000-01-06,6890.0
2000-01-07,7680.0
2000-01-10,
2000-01-11,6983.0
2000-01-12,7180.0
2000-01-13,7367.0
2000-01-14,7680.0
2000-01-17,7680.0
2000-01-18,7680.0
2000-01-19,7680.0
2000-01-20,7357.0
2000-01-21,7680.0
2000-01-24,7178.0
2000-01-25,7680.0
2000-01-26,7680.0
2000-01-27,7680.0
2000-01-28,7680.0
2000-01-31,7680.0
2000-02-01,7680.0
2000-02-02,7680.0
2000-02-03,7680.0
2000-02-04,7680.0
2000-02-07,7680.0
2000-02-08,7680.0
2000-02-09,7680.0
2000-02-10,7680.0
2000-02-11,7597.0
2000-02-14,7597.0
2000-02-15,7597.0
2000-02-16,7597.0
2000-02-17,7097.0
2000-02-18,7477.0
2000-02-21,6941.0
2000-02-22,7597.0
2000-02-23,7597.0
2000-02-24,7022.0
2000-02-25,7597.0
2000-02-28,7597.0
2000-02-29,7597.0
2000-03-01,7597.0
2000-03-02,7597.0
2000-03-03,7597.0
2000-03-06,7002.0
2000-03-07,7597.0
2000-03-08,7597.0
2000-03-09,7097.0
2000-03-10,7597.0
2000-03-13,7104.0
2000-03-14,7597.0
2000-03-15,7289.0
2000-03-16,
2000-03-17,
2000-03-20,7289.0
2000-03-21,7289.0
2000-03-22,7289.0
2000-03-23,6448.0
2000-03-24,6448.0
2000-03-27,5658.0
2000-03-28,4961.0
2000-03-29,4461.0
2000-03-30,4460.0
2000-03-31,4460.0
2000-04-03,4147.0
2000-04-04,4147.0
2000-04-05,4147.0
2000-04-06,4147.0
2000-04-07,4147.0
2000-04-10,3824.0
2000-04-11,3824.0
2000-04-12,3824.0
2000-04-13,3322.0
2000-04-14,3322.0
2000-04-17,3322.0
2000-04-18,3322.0
2000-04-19,3322.0
2000-04-20,3322.0
2000-04-21,3322.0
2000-04-24,3322.0
2000-04-25,3322.0
2000-04-26,3322.0
2000-04-27,3322.0
2000-04-28,3322.0
2000-05-01,3322.0
2000-05-02,3322.0
2000-05-03,3322.0
2000-05-04,3322.0
2000-05-05,3322.0
2000-05-08,2722.0
2000-05-09,2722.0
2000-05-10,2202.0
2000-05-11,1627.0
2000-05-12,1591.0
2000-05-15,1591.0
2000-05-16,1591.0
2000-05-17,1591.0
2000-05-18,1591.0
2000-05-19,
2000-05-22,1591.0
2000-05-23,1591.0
2000-05-24,1591.0
2000-05-25,996.0
2000-05-26,996.0
2000-05-29,496.0
2000-05-30,496.0
2000-05-31,496.0
2000-06-01,4.0
2000-06-02,4.0
2000-06-05,4.0
2000-06-06,4.0
2000-06-07,4.0
2000-06-08,4.0
2000-06-09,4.0
2000-06-12,4.0
2000-06-13,4.0
2000-06-14,4.0
2000-06-15,4.0
2000-06-16,4.0
2000-06-19,4.0
2000-06-20,4.0
2000-06-21,4.0
2000-06-22,4.0
2000-06-23,4.0
2000-06-26,4.0
2000-06-27,4.0
2000-06-28,4.0
2000-06-29,4.0
2000-06-30,4.0
2000-07-03,4.0
