Tarih,TP_AB_A04
2000-01-03,-287450.0
2000-01-04,-280645.0
2000-01-05,-394628.0
2000-01-06,-350742.0
2000-01-07,-350847.0
2000-01-10,
2000-01-11,-353887.0
2000-01-12,-88411.0
2000-01-13,106092.0
2000-01-14,142625.0
2000-01-17,170420.0
2000-01-18,190332.0
2000-01-19,208307.0
2000-01-20,141539.0
2000-01-21,108532.0
2000-01-24,-44046.0
2000-01-25,-351732.0
2000-01-26,-342137.0
2000-01-27,-348580.0
2000-01-28,-351586.0
2000-01-31,-357452.0
2000-02-01,-358844.0
2000-02-02,-359124.0
2000-02-03,-368401.0
2000-02-04,-369977.0
2000-02-07,-366940.0
2000-02-08,-399974.0
2000-02-09,-372300.0
2000-02-10,-236575.0
2000-02-11,67045.0
2000-02-14,85833.0
2000-02-15,-1120676.0
2000-02-16,-1173981.0
2000-02-17,-1129113.0
2000-02-18,-1596956.0
2000-02-21,-1600723.0
2000-02-22,-1611087.0
2000-02-23,-1618539.0
2000-02-24,-1615096.0
2000-02-25,-1617394.0
2000-02-28,-1618120.0
2000-02-29,-1624797.0
2000-03-01,-1626889.0
2000-03-02,-1638973.0
2000-03-03,-1638271.0
2000-03-06,-1637875.0
2000-03-07,-1644938.0
2000-03-08,-1647621.0
2000-03-09,-1647156.0
2000-03-10,-1679233.0
2000-03-13,-1680830.0
2000-03-14,-1678496.0
2000-03-15,-1652746.0
2000-03-16,
2000-03-17,
2000-03-20,-1653629.0
2000-03-21,-1647632.0
2000-03-22,-1647957.0
2000-03-23,-1650650.0
2000-03-24,-1650467.0
2000-03-27,-1652227.0
2000-03-28,-1653454.0
2000-03-29,-1657403.0
2000-03-30,-1672051.0
2000-03-31,-1678346.0
2000-04-03,-1673725.0
2000-04-04,-1681015.0
2000-04-05,-1680873.0
2000-04-06,-1686299.0
2000-04-07,-1686874.0
2000-04-10,-1686390.0
2000-04-11,-1688778.0
2000-04-12,-1688856.0
2000-04-13,-1690011.0
2000-04-14,-1694544.0
2000-04-17,-1696245.0
2000-04-18,-1733036.0
2000-04-19,-1696157.0
2000-04-20,-1694532.0
2000-04-21,-1695981.0
2000-04-24,-1693057.0
2000-04-25,-1710665.0
2000-04-26,-1702704.0
2000-04-27,-1713245.0
2000-04-28,-1718358.0
2000-05-01,-1718019.0
2000-05-02,-1719243.0
2000-05-03,-1720699.0
2000-05-04,-1486638.0
2000-05-05,-1486405.0
2000-05-08,-1484574.0
2000-05-09,-1488445.0
2000-05-10,-1492493.0
2000-05-11,-1491015.0
2000-05-12,-1484785.0
2000-05-15,-1473375.0
2000-05-16,-1475070.0
2000-05-17,-1016831.0
2000-05-18,-1071137.0
2000-05-19,
2000-05-22,-1091128.0
2000-05-23,-1003350.0
2000-05-24,-1133216.0
2000-05-25,-1496780.0
2000-05-26,-1499152.0
2000-05-29,-1501417.0
2000-05-30,-1504888.0
2000-05-31,-1507814.0
2000-06-01,-1512585.0
2000-06-02,-1514726.0
2000-06-05,-1514456.0
2000-06-06,-1514895.0
2000-06-07,-1400192.0
2000-06-08,-1430220.0
2000-06-09,-1437057.0
2000-06-12,-1287376.0
2000-06-13,-972104.0
2000-06-14,-995428.0
2000-06-15,-1027225.0
2000-06-16,-1050883.0
2000-06-19,-1058349.0
2000-06-20,-1175056.0
2000-06-21,-1247996.0
2000-06-22,-1267743.0
2000-06-23,-1537209.0
2000-06-26,-1534070.0
2000-06-27,-1536090.0
2000-06-28,-1541035.0
2000-06-29,-1545842.0
2000-06-30,-1562722.0
2000-07-03,-1555106.0
2000-07-04,-1553697.0
2000-07-05,-1556451.0
2000-07-06,-1558505.0
2000-07-07,-1559903.0
2000-07-10,-1564327.0
2000-07-11,-1566970.0
2000-07-12,-1566498.0
2000-07-13,-1570554.0
2000-07-14,-1580578.0
2000-07-17,-1583543.0
2000-07-18,-1586500.0
2000-07-19,-1582817.0
2000-07-20,-1588168.0
2000-07-21,-1594481.0
2000-07-24,-1598376.0
2000-07-25,-1600054.0
2000-07-26,-1600781.0
2000-07-27,-1603353.0
2000-07-28,-1601905.0
2000-07-31,-1600078.0
2000-08-01,-1600417.0
2000-08-02,-1600630.0
2000-08-03,-1603315.0
2000-08-04,-1601206.0
2000-08-07,-1597255.0
2000-08-08,-1597802.0
2000-08-09,-1597267.0
2000-08-10,-1602373.0
2000-08-11,-1599622.0
2000-08-14,-1599148.0
2000-08-15,-1596057.0
2000-08-16,-1594551.0
2000-08-17,-1609452.0
2000-08-18,-1609117.0
2000-08-21,-1607486.0
2000-08-22,-1610040.0
2000-08-23,-1611244.0
2000-08-24,-1614710.0
2000-08-25,-1615167.0
2000-08-28,-1613540.0
2000-08-29,-1615673.0
2000-08-30,
2000-08-31,-1624818.0
2000-09-01,-1627670.0
2000-09-04,-1622042.0
2000-09-05,-1623505.0
2000-09-06,-1626584.0
2000-09-07,-1635500.0
2000-09-08,-1636232.0
2000-09-11,-1634417.0
2000-09-12,-1638216.0
2000-09-13,-1637668.0
2000-09-14,-1656144.0
2000-09-15,-1660172.0
2000-09-18,-1658340.0
2000-09-19,-1665379.0
2000-09-20,-1662169.0
2000-09-21,-1668617.0
2000-09-22,-1676384.0
2000-09-25,-1679950.0
2000-09-26,-1695297.0
2000-09-27,-1699825.0
2000-09-28,-1701334.0
2000-09-29,-1709956.0
2000-10-02,-1741745.0
2000-10-03,-1745077.0
2000-10-04,-1744676.0
2000-10-05,-1743298.0
2000-10-06,-1743345.0
2000-10-09,-1742306.0
2000-10-10,-1745315.0
2000-10-11,-1746630.0
2000-10-12,-1753836.0
2000-10-13,-1764283.0
2000-10-16,-1762888.0
2000-10-17,-1766632.0
2000-10-18,-1766165.0
2000-10-19,-1770792.0
2000-10-20,-1749518.0
2000-10-23,-1757501.0
2000-10-24,-1762686.0
2000-10-25,-1759997.0
2000-10-26,-1760726.0
2000-10-27,-1762133.0
2000-10-30,-1764348.0
2000-10-31,-1777894.0
2000-11-01,-1777414.0
2000-11-02,-1782359.0
2000-11-03,-1782436.0
2000-11-06,-1784044.0
2000-11-07,-1787060.0
2000-11-08,-1789783.0
2000-11-09,-1799447.0
2000-11-10,-1776924.0
2000-11-13,-1790357.0
2000-11-14,-1791128.0
2000-11-15,-1794660.0
2000-11-16,-1794498.0
2000-11-17,-1798854.0
2000-11-20,-1799169.0
2000-11-21,-1806817.0
2000-11-22,-1857450.0
2000-11-23,-1850473.0
2000-11-24,-1888927.0
2000-11-27,-1898693.0
2000-11-28,-1735629.0
2000-11-29,-1782214.0
2000-11-30,-1814064.0
2000-12-01,-1835674.0
2000-12-04,-1009070.0
2000-12-05,-834913.0
2000-12-06,-631330.0
2000-12-07,-653242.0
2000-12-08,-655082.0
2000-12-11,-350295.0
2000-12-12,-244478.0
2000-12-13,-187736.0
2000-12-14,-142967.0
2000-12-15,-172748.0
2000-12-18,-174917.0
2000-12-19,-144038.0
2000-12-20,-181070.0
2000-12-21,-45572.0
2000-12-22,-419084.0
2000-12-25,-444684.0
2000-12-26,-445990.0
2000-12-27,
2000-12-28,
2000-12-29,-416026.0
2001-01-01,
2001-01-02,-448033.0
2001-01-03,-499894.0
2001-01-04,-497073.0
2001-01-05,-513303.0
2001-01-08,-506411.0
2001-01-09,-507340.0
2001-01-10,-511453.0
2001-01-11,-498805.0
2001-01-12,-505866.0
2001-01-15,-497361.0
2001-01-16,-501587.0
2001-01-17,-503772.0
2001-01-18,-509639.0
2001-01-19,-511140.0
2001-01-22,-490491.0
2001-01-23,-492175.0
2001-01-24,-496511.0
2001-01-25,-503109.0
2001-01-26,-505266.0
2001-01-29,-507944.0
2001-01-30,-509903.0
2001-01-31,-522921.0
2001-02-01,-536177.0
2001-02-02,-534165.0
2001-02-05,-530456.0
2001-02-06,-531133.0
2001-02-07,-532414.0
2001-02-08,-533986.0
2001-02-09,-540613.0
2001-02-12,-536617.0
2001-02-13,-524649.0
2001-02-14,-545609.0
2001-02-15,-552621.0
2001-02-16,-558352.0
2001-02-19,-564769.0
2001-02-20,-526588.0
2001-02-21,89053.0
2001-02-22,63193.0
2001-02-23,291743.0
2001-02-26,324812.0
2001-02-27,292380.0
2001-02-28,263577.0
2001-03-01,237105.0
2001-03-02,55584.0
2001-03-05,
2001-03-06,
2001-03-07,
2001-03-08,
2001-03-09,66320.0
2001-03-12,49700.0
2001-03-13,23069.0
2001-03-14,-4273.0
2001-03-15,-14813.0
2001-03-16,-53414.0
2001-03-19,-77571.0
2001-03-20,-95481.0
2001-03-21,-1005235.0
2001-03-22,-1026888.0
2001-03-23,-1053824.0
2001-03-26,-1109768.0
2001-03-27,-1137171.0
2001-03-28,-1176479.0
2001-03-29,-1214202.0
2001-03-30,-1271785.0
2001-04-02,-1332301.0
2001-04-03,-1359868.0
2001-04-04,-1419836.0
2001-04-05,-1448173.0
2001-04-06,-1470989.0
2001-04-09,-1016822.0
2001-04-10,-1039382.0
2001-04-11,-1074016.0
2001-04-12,-1382279.0
2001-04-13,-1411673.0
2001-04-16,-1463685.0
2001-04-17,-1490574.0
2001-04-18,-1530156.0
2001-04-19,-2300650.0
2001-04-20,-1299072.0
2001-04-23,
2001-04-24,-902638.0
2001-04-25,-443425.0
2001-04-26,-807286.0
2001-04-27,31785.0
2001-04-30,520214.0
2001-05-01,479486.0
2001-05-02,451273.0
2001-05-03,402253.0
2001-05-04,214269.0
2001-05-07,216347.0
2001-05-08,2147959.0
2001-05-09,3540738.0
2001-05-10,3583140.0
2001-05-11,3601629.0
2001-05-14,4184961.0
2001-05-15,4182566.0
2001-05-16,4156291.0
2001-05-17,6332603.0
2001-05-18,7183687.0
2001-05-21,9023359.0
2001-05-22,9369326.0
2001-05-23,11568243.0
2001-05-24,11740097.0
2001-05-25,12011027.0
2001-05-28,12175330.0
2001-05-29,12396925.0
2001-05-30,12564311.0
2001-05-31,12621503.0
2001-06-01,12704279.0
2001-06-04,12619501.0
2001-06-05,12607145.0
2001-06-06,12640545.0
2001-06-07,12642536.0
2001-06-08,12656477.0
2001-06-11,12646466.0
2001-06-12,12685773.0
2001-06-13,12692602.0
2001-06-14,12734089.0
2001-06-15,12681027.0
2001-06-18,15550277.0
2001-06-19,15585170.0
2001-06-20,15697793.0
2001-06-21,15702591.0
2001-06-22,15824195.0
2001-06-25,15803284.0
2001-06-26,15872177.0
2001-06-27,15810705.0
2001-06-28,15737800.0
2001-06-29,15808150.0
2001-07-02,15747192.0
2001-07-03,15729716.0
2001-07-04,15767114.0
2001-07-05,15767216.0
2001-07-06,15778243.0
2001-07-09,15912959.0
2001-07-10,15807558.0
2001-07-11,16563438.0
2001-07-12,17727518.0
2001-07-13,17679087.0
2001-07-16,17646484.0
2001-07-17,17851805.0
2001-07-18,19594228.0
2001-07-19,18945043.0
2001-07-20,18628089.0
2001-07-23,18501763.0
2001-07-24,18389564.0
2001-07-25,18341606.0
2001-07-26,18431302.0
2001-07-27,18434887.0
2001-07-30,18460387.0
2001-07-31,18406495.0
2001-08-01,18443653.0
2001-08-02,18495226.0
2001-08-03,18536615.0
2001-08-06,18470462.0
2001-08-07,18511100.0
2001-08-08,18583619.0
2001-08-09,18698066.0
2001-08-10,18778150.0
2001-08-13,18814638.0
2001-08-14,19006572.0
2001-08-15,19405437.0
2001-08-16,19583433.0
2001-08-17,19484121.0
2001-08-20,19247557.0
2001-08-21,19260851.0
2001-08-22,19357407.0
2001-08-23,19533519.0
2001-08-24,19576686.0
2001-08-27,19416834.0
2001-08-28,19256705.0
2001-08-29,19133335.0
2001-08-30,
2001-08-31,18977882.0
2001-09-03,18925777.0
2001-09-04,19020947.0
2001-09-05,19251990.0
2001-09-06,19155591.0
2001-09-07,19031625.0
2001-09-10,19149950.0
2001-09-11,19274996.0
2001-09-12,19255294.0
2001-09-13,19497758.0
2001-09-14,19595198.0
2001-09-17,19757757.0
2001-09-18,20098934.0
2001-09-19,19812108.0
2001-09-20,19876325.0
2001-09-21,20801160.0
2001-09-24,20807890.0
2001-09-25,20935040.0
2001-09-26,20967846.0
2001-09-27,20942137.0
2001-09-28,21146011.0
2001-10-01,20989883.0
2001-10-02,21136917.0
2001-10-03,21260180.0
2001-10-04,21368036.0
2001-10-05,21413663.0
2001-10-08,21391630.0
2001-10-09,21630107.0
2001-10-10,21676893.0
2001-10-11,21764543.0
2001-10-12,21402214.0
2001-10-15,21387895.0
2001-10-16,21472246.0
2001-10-17,21636794.0
2001-10-18,21676286.0
2001-10-19,21655901.0
2001-10-22,21735553.0
2001-10-23,21593846.0
2001-10-24,21441260.0
2001-10-25,21408253.0
2001-10-26,21474661.0
2001-10-29,
2001-10-30,21395346.0
2001-10-31,21772943.0
2001-11-01,21747641.0
2001-11-02,26686428.0
2001-11-05,26464617.0
2001-11-06,26259140.0
2001-11-07,26161430.0
2001-11-08,26332627.0
2001-11-09,26192479.0
2001-11-12,26253447.0
2001-11-13,26533618.0
2001-11-14,26468803.0
2001-11-15,26219082.0
2001-11-16,26074030.0
2001-11-19,25986186.0
2001-11-20,25632825.0
2001-11-21,25537451.0
2001-11-22,25800693.0
2001-11-23,25857493.0
2001-11-26,25811949.0
2001-11-27,25689188.0
2001-11-28,25639600.0
2001-11-29,25725036.0
2001-11-30,25872067.0
2001-12-03,25787275.0
2001-12-04,25807619.0
2001-12-05,25694322.0
2001-12-06,25448157.0
2001-12-07,25407134.0
2001-12-10,25429660.0
2001-12-11,25287547.0
2001-12-12,25263249.0
2001-12-13,25220665.0
2001-12-14,24994752.0
2001-12-17,
2001-12-18,
2001-12-19,25287226.0
2001-12-20,25611287.0
2001-12-21,25714711.0
2001-12-24,25656089.0
2001-12-25,25496424.0
2001-12-26,25318269.0
2001-12-27,25347297.0
2001-12-28,25229529.0
2001-12-31,25664126.7
2002-01-01,
2002-01-02,25596304.0
2002-01-03,25614410.0
2002-01-04,25487635.0
