Tarih,TP_AB_A09
2000-01-03,13369701.1
2000-01-04,13524581.8
2000-01-05,13285969.7
2000-01-06,13342283.6
2000-01-07,13405213.1
2000-01-10,
2000-01-11,13398563.1
2000-01-12,13618695.2
2000-01-13,13759527.6
2000-01-14,13926869.8
2000-01-17,13944512.2
2000-01-18,14017858.3
2000-01-19,14001478.6
2000-01-20,14066567.8
2000-01-21,13969690.8
2000-01-24,13712302.0
2000-01-25,13257976.9
2000-01-26,13234981.0
2000-01-27,13169994.6
2000-01-28,13294787.4
2000-01-31,13175556.9
2000-02-01,13410011.3
2000-02-02,13689602.3
2000-02-03,13776439.8
2000-02-04,13701162.9
2000-02-07,13493644.1
2000-02-08,13447883.5
2000-02-09,13939307.4
2000-02-10,14056509.6
2000-02-11,14271398.2
2000-02-14,14450310.5
2000-02-15,14487914.9
2000-02-16,14462708.2
2000-02-17,14720311.5
2000-02-18,14126781.0
2000-02-21,14206617.2
2000-02-22,14252780.8
2000-02-23,14340367.8
2000-02-24,13982692.4
2000-02-25,14112968.4
2000-02-28,14092460.1
2000-02-29,13898347.7
2000-03-01,14160686.0
2000-03-02,14108967.2
2000-03-03,14064627.2
2000-03-06,14113911.9
2000-03-07,14118977.0
2000-03-08,14184858.0
2000-03-09,14096004.6
2000-03-10,14139198.3
2000-03-13,14163083.5
2000-03-14,14265418.5
2000-03-15,14505300.0
2000-03-16,
2000-03-17,
2000-03-20,14417438.0
2000-03-21,14445194.4
2000-03-22,14416637.3
2000-03-23,14272807.0
2000-03-24,14179751.5
2000-03-27,14181095.7
2000-03-28,14213153.8
2000-03-29,14124526.4
2000-03-30,14102156.5
2000-03-31,14177453.3
2000-04-03,14187007.2
2000-04-04,14207889.2
2000-04-05,14202333.5
2000-04-06,14170446.9
2000-04-07,14268132.2
2000-04-10,14253198.5
2000-04-11,14280446.6
2000-04-12,14304267.7
2000-04-13,14184021.6
2000-04-14,14367324.2
2000-04-17,14482525.2
2000-04-18,14421090.1
2000-04-19,14365927.0
2000-04-20,14410882.9
2000-04-21,14421334.8
2000-04-24,14333674.1
2000-04-25,14313054.6
2000-04-26,14235874.4
2000-04-27,14201125.6
2000-04-28,14212781.3
2000-05-01,14214158.8
2000-05-02,14244998.5
2000-05-03,14626400.8
2000-05-04,14790541.2
2000-05-05,14741864.5
2000-05-08,14696870.2
2000-05-09,14796065.5
2000-05-10,14873848.4
2000-05-11,14941717.4
2000-05-12,15208756.3
2000-05-15,15082698.0
2000-05-16,15085250.7
2000-05-17,15393941.3
2000-05-18,15581038.2
2000-05-19,
2000-05-22,15412517.2
2000-05-23,15462168.7
2000-05-24,15389510.9
2000-05-25,15034390.6
2000-05-26,14960504.6
2000-05-29,15004185.6
