Tarih,TP_AB_A24
2000-01-03,-2094851.0
2000-01-04,-1914833.0
2000-01-05,-2202744.0
2000-01-06,-2072254.0
2000-01-07,-2092944.0
2000-01-10,
2000-01-11,-2059608.0
2000-01-12,-1933209.0
2000-01-13,-1781356.0
2000-01-14,-1783178.0
2000-01-17,-1609418.0
2000-01-18,-2079632.0
2000-01-19,-1929619.0
2000-01-20,-1940125.0
2000-01-21,-1986211.0
2000-01-24,-2072577.0
2000-01-25,-2526346.0
2000-01-26,-2330839.0
2000-01-27,-2349982.0
2000-01-28,-2675472.0
2000-01-31,-2628837.0
2000-02-01,-2532206.0
2000-02-02,-2440398.0
2000-02-03,-2499508.0
2000-02-04,-2328600.0
2000-02-07,-2367035.0
2000-02-08,-2395388.0
2000-02-09,-2061874.0
2000-02-10,-1989294.0
2000-02-11,-1620034.0
2000-02-14,-1700480.0
2000-02-15,-1631432.0
2000-02-16,-1350290.0
2000-02-17,-1106815.0
2000-02-18,-1880057.0
2000-02-21,-1628829.0
2000-02-22,-1587931.0
2000-02-23,-1753925.0
2000-02-24,-2078357.0
2000-02-25,-2002112.0
2000-02-28,-1827282.0
2000-02-29,-2334812.0
2000-03-01,-2373684.0
2000-03-02,-2281924.0
2000-03-03,-2270957.0
2000-03-06,-2280563.0
2000-03-07,-2170291.0
2000-03-08,-2046679.0
2000-03-09,-2097003.0
2000-03-10,-2231198.0
2000-03-13,-2311490.0
2000-03-14,-2340440.0
2000-03-15,-1695543.0
2000-03-16,
2000-03-17,
2000-03-20,-1565432.0
2000-03-21,-1491737.0
2000-03-22,-1486110.0
2000-03-23,-1717764.0
2000-03-24,-1793170.0
2000-03-27,-1803281.0
2000-03-28,-1712676.0
2000-03-29,-1773140.0
2000-03-30,-1944853.0
2000-03-31,-2008611.0
2000-04-03,-2030809.0
2000-04-04,-2070604.0
2000-04-05,-2316766.0
2000-04-06,-2167293.0
2000-04-07,-2272759.0
2000-04-10,-2150493.0
2000-04-11,-1997560.0
2000-04-12,-1978016.0
2000-04-13,-1685546.0
2000-04-14,-1890824.0
2000-04-17,-2097148.0
2000-04-18,-2279189.0
2000-04-19,-1739682.0
2000-04-20,-1830447.0
2000-04-21,-1811777.0
2000-04-24,-1670579.0
2000-04-25,-1881975.0
2000-04-26,-1812100.0
2000-04-27,-1740603.0
2000-04-28,-2124418.0
2000-05-01,-2164952.0
2000-05-02,-2024615.0
2000-05-03,-1914211.0
2000-05-04,-1954337.0
2000-05-05,-1998142.0
2000-05-08,-1951559.0
2000-05-09,-1890773.0
2000-05-10,-1821373.0
2000-05-11,-1630087.0
