Tarih,TP_PB_S01
2009-07-01,429150821.0
2009-08-01,429286697.0
2009-09-01,444467902.0
2009-10-01,443856086.0
2009-11-01,452868372.0
2009-12-01,463868931.0
2010-01-01,461149199.0
2010-02-01,476183051.0
2010-03-01,483652981.0
2010-04-01,476809369.0
2010-05-01,484279261.0
2010-06-01,508127297.0
2010-07-01,510033618.0
2010-08-01,507543531.0
2010-09-01,515434925.0
2010-10-01,522673371.0
2010-11-01,528569868.0
2010-12-01,555903035.0
2011-01-01,551636561.0
2011-02-01,574362151.0
2011-03-01,584192573.0
2011-04-01,580902949.0
2011-05-01,594057321.0
2011-06-01,607871685.0
2011-07-01,613562612.0
2011-08-01,629655423.0
2011-09-01,632590143.0
2011-10-01,626248145.0
2011-11-01,635684420.0
2011-12-01,646255639.0
2012-01-01,636858416.0
2012-02-01,644641580.0
2012-03-01,649128785.0
2012-04-01,658520026.0
2012-05-01,665998011.0
2012-06-01,673801474.0
2012-07-01,684375821.0
2012-08-01,679577351.0
2012-09-01,690158876.0
2012-10-01,700076276.0
2012-11-01,697037573.0
2012-12-01,718952636.0
2013-01-01,717824979.0
2013-02-01,729991228.0
2013-03-01,740521043.0
2013-04-01,743953979.0
2013-05-01,765260340.0
2013-06-01,778131472.0
2013-07-01,811033266.0
2013-08-01,814958262.0
2013-09-01,837939518.0
2013-10-01,833516282.0
2013-11-01,844520431.0
2013-12-01,879445633.0
2014-01-01,895790739.0
2014-02-01,898168002.0
2014-03-01,897740916.0
2014-04-01,906606134.0
2014-05-01,897474975.0
2014-06-01,917632664.0
2014-07-01,943785076.0
2014-08-01,933707611.0
2014-09-01,963617537.0
2014-10-01,959285268.0
2014-11-01,963739029.0
2014-12-01,992073601.0
2015-01-01,996956690.0
2015-02-01,1028273179.0
2015-03-01,1045815351.0
2015-04-01,1072530440.0
2015-05-01,1078528878.0
2015-06-01,1093789082.0
2015-07-01,1134506230.0
2015-08-01,1146491809.0
2015-09-01,1187881544.0
2015-10-01,1161200668.0
2015-11-01,1161534145.0
2015-12-01,1170461922.0
2016-01-01,1175917815.0
2016-02-01,1200034109.0
2016-03-01,1210927669.0
2016-04-01,1205817094.0
2016-05-01,1233516103.0
2016-06-01,1234001836.0
2016-07-01,1256550325.0
2016-08-01,1254050138.0
2016-09-01,1277118471.0
2016-10-01,1300846895.0
2016-11-01,1368340506.0
2016-12-01,1387843963.0
2017-01-01,1428676981.0
2017-02-01,1425013265.0
2017-03-01,1454832802.0
2017-04-01,1483444483.0
2017-05-01,1494041098.0
2017-06-01,1518506633.0
2017-07-01,1521179180.0
2017-08-01,1524314751.0
2017-09-01,1552598195.0
2017-10-01,1600994474.0
2017-11-01,1626204588.0
2017-12-01,1627268613.0
2018-01-01,1632666982.0
2018-02-01,1664811447.0
2018-03-01,1697514084.0
2018-04-01,1749024427.0
2018-05-01,1807037050.0
2018-06-01,1817865960.0
2018-07-01,1879094020.0
2018-08-01,2110035010.0
2018-09-01,2036044917.0
2018-10-01,1970143484.0
2018-11-01,1913580977.0
2018-12-01,1952951082.0
2019-01-01,1965123599.0
2019-02-01,2011676358.0
2019-03-01,2114446954.0
2019-04-01,2169149410.0
2019-05-01,2156688381.0
2019-06-01,2149856207.0
2019-07-01,2150457163.0
2019-08-01,2227087843.0
2019-09-01,2225106856.0
2019-10-01,2278888878.0
2019-11-01,2304234320.0
2019-12-01,2401255548.0
2020-01-01,2422749251.0
2020-02-01,2517231139.0
2020-03-01,2612476698.0
2020-04-01,2791105082.0
2020-05-01,2784617270.0
2020-06-01,2860968747.0
2020-07-01,3000104059.0
2020-08-01,3100194456.0
2020-09-01,3215093854.0
2020-10-01,3351784516.0
2020-11-01,3241750269.0
2020-12-01,3234867392.0
2021-01-01,3203100939.0
2021-02-01,3232888313.0
2021-03-01,3401860552.0
2021-04-01,3439664187.0
2021-05-01,3533864192.0
2021-06-01,3581095149.0
2021-07-01,3630973710.0
2021-08-01,3638601809.0
2021-09-01,3822093366.0
2021-10-01,4031483428.0
2021-11-01,4818131432.0
2021-12-01,4899191931.0
2022-01-01,4973333589.0
2022-02-01,5084801873.0
2022-03-01,5494640099.0
2022-04-01,5653261066.0
2022-05-01,6058146683.0
2022-06-01,6259824152.0
2022-07-01,6863347768.0
2022-08-01,7128169243.0
2022-09-01,7423939775.0
2022-10-01,7675351590.0
2022-11-01,7849111300.0
2022-12-01,8248517166.0
2023-01-01,8491287108.0
2023-02-01,8770291716.0
2023-03-01,9235130530.0
2023-04-01,9612373118.0
2023-05-01,9583911154.0
2023-06-01,10871677143.0
2023-07-01,11634850010.0
2023-08-01,12028018146.0
2023-09-01,12363885654.0
2023-10-01,12849135630.0
2023-11-01,13107894569.0
2023-12-01,13701025445.0
2024-01-01,13807792438.0
2024-02-01,14037724120.0
2024-03-01,14357440209.0
2024-04-01,14552665763.0
2024-05-01,14816203092.0
2024-06-01,15374371995.0
2024-07-01,15811951168.0
2024-08-01,16296795592.0
2024-09-01,16635627142.0
2024-10-01,16863179283.0
2024-11-01,16898492600.0
2024-12-01,17599292915.0
2025-01-01,17634428245.0
2025-02-01,18337541103.0
2025-03-01,19551384192.0
2025-04-01,19898426264.0
2025-05-01,20373351669.0
2025-06-01,21263092479.0
2025-07-01,21735249316.0
2025-08-01,22138061931.0
