Tarih,TP_DT_IH_MIK_D08_2010
2016-03-01,107.6936045841
2016-04-01,108.5703998129
2016-05-01,98.4553287419
2016-06-01,113.7175402787
2016-07-01,74.7265980642
2016-08-01,93.3538352003
2016-09-01,93.8994464895
2016-10-01,99.2601137743
2016-11-01,101.051466806
2016-12-01,109.2022075211
2017-01-01,89.3182347194
2017-02-01,93.3228748427
2017-03-01,113.4092759392
2017-04-01,108.1223282093
2017-05-01,113.1770389531
2017-06-01,109.2974067409
2017-07-01,95.7609918485
2017-08-01,115.6531956138
2017-09-01,90.6836713178
2017-10-01,109.6630912808
2017-11-01,113.6217203624
2017-12-01,120.2489994664
2018-01-01,106.6426661713
2018-02-01,114.7695772371
2018-03-01,133.2981401376
2018-04-01,114.3121242314
2018-05-01,131.7134853489
2018-06-01,116.1360788363
2018-07-01,122.9917614698
2018-08-01,106.5956245248
2018-09-01,124.4509938256
2018-10-01,134.4862568898
2018-11-01,137.1635898847
2018-12-01,121.5628939513
2019-01-01,124.1224632226
2019-02-01,128.8869093787
2019-03-01,151.6167120824
2019-04-01,139.0521339745
2019-05-01,166.7807976337
2019-06-01,101.556408649
2019-07-01,150.9038840848
2019-08-01,119.1605628063
2019-09-01,134.5463135106
2019-10-01,140.2406711174
2019-11-01,140.7451726191
2019-12-01,140.4654435526
2020-01-01,147.4842940515
2020-02-01,141.2412886769
2020-03-01,138.3749399242
2020-04-01,112.6717925205
2020-05-01,105.0065666671
2020-06-01,136.3685139511
2020-07-01,147.9913198172
2020-08-01,119.958359184
2020-09-01,141.129819749
2020-10-01,145.7164680333
2020-11-01,144.6947479974
2020-12-01,159.2369153259
2021-01-01,139.3377773555
2021-02-01,151.5494986822
2021-03-01,174.3049687275
2021-04-01,177.3429687532
2021-05-01,151.5791944497
2021-06-01,187.2587070174
2021-07-01,143.494204236
2021-08-01,160.5634382149
2021-09-01,174.7893112384
2021-10-01,160.8991044627
2021-11-01,172.6169693553
2021-12-01,179.5777454509
2022-01-01,151.3189729866
2022-02-01,169.4150458439
2022-03-01,191.9356207686
2022-04-01,207.779615919
2022-05-01,155.9247628804
2022-06-01,197.5855759206
2022-07-01,151.8650882144
2022-08-01,179.8923197343
2022-09-01,199.1915669756
2022-10-01,174.2909783376
2022-11-01,197.5165526826
2022-12-01,201.3238069777
2023-01-01,180.4295680229
2023-02-01,184.6857324962
2023-03-01,219.5596407844
2023-04-01,171.9463105334
2023-05-01,198.5044557905
2023-06-01,200.7479664065
2023-07-01,179.9003835013
2023-08-01,189.364815195
2023-09-01,189.5633539333
2023-10-01,176.0117088524
2023-11-01,173.2470879622
2023-12-01,184.4052313226
2024-01-01,173.8945382301
2024-02-01,182.9033892314
2024-03-01,201.6217986742
2024-04-01,158.2769596959
2024-05-01,205.2628591717
2024-06-01,157.5728005559
2024-07-01,192.9878429935
2024-08-01,177.2196741914
2024-09-01,177.824915333
2024-10-01,187.0195675954
2024-11-01,183.6940681557
2024-12-01,176.9678113966
2025-01-01,169.4719727297
2025-02-01,168.5818849973
2025-03-01,189.9125414027
2025-04-01,174.4021099265
2025-05-01,198.0351437844
2025-06-01,155.5972903849
2025-07-01,183.4050760675
2025-08-01,168.4658219711
