Tarih,TP_DT_IH_MIK_D03_2010
2016-03-01,107.0979064066
2016-04-01,112.5774201417
2016-05-01,91.0311038983
2016-06-01,102.4469020352
2016-07-01,73.9359013047
2016-08-01,91.8270851022
2016-09-01,86.0952494999
2016-10-01,94.1412076778
2016-11-01,101.7684056601
2016-12-01,112.6621917789
2017-01-01,84.4753215351
2017-02-01,90.3459297709
2017-03-01,114.5856680934
2017-04-01,107.4720956613
2017-05-01,108.5273796906
2017-06-01,106.8337253706
2017-07-01,98.024860073
2017-08-01,112.8850306244
2017-09-01,89.9232388261
2017-10-01,108.7561190752
2017-11-01,113.4509853225
2017-12-01,122.9285068432
2018-01-01,93.2758323997
2018-02-01,97.2595922849
2018-03-01,117.6267492057
2018-04-01,109.9560718687
2018-05-01,121.9622099379
2018-06-01,109.315330049
2018-07-01,119.5806748278
2018-08-01,103.1565579467
2018-09-01,125.0970286206
2018-10-01,132.8313400032
2018-11-01,134.8778708378
2018-12-01,135.072887657
2019-01-01,104.2185491349
2019-02-01,121.2492402678
2019-03-01,135.6690820586
2019-04-01,134.1150049923
2019-05-01,153.5850626622
2019-06-01,97.7156285635
2019-07-01,140.3207949448
2019-08-01,120.5728117861
2019-09-01,128.4751862624
2019-10-01,145.4426876129
2019-11-01,144.8013111512
2019-12-01,144.5766691549
2020-01-01,123.7424099822
2020-02-01,128.8624382292
2020-03-01,120.575669466
2020-04-01,94.9390544709
2020-05-01,94.4994910462
2020-06-01,128.4228069231
2020-07-01,142.8820513078
2020-08-01,112.203510584
2020-09-01,136.5213070095
2020-10-01,143.7471602756
2020-11-01,136.6129871489
2020-12-01,163.7881014808
2021-01-01,118.130991124
2021-02-01,130.7731535112
2021-03-01,152.1560272721
2021-04-01,163.079623514
2021-05-01,140.2320474565
2021-06-01,160.6382149375
2021-07-01,136.952000029
2021-08-01,145.267998402
2021-09-01,162.2311029645
2021-10-01,151.2007511301
2021-11-01,155.8924827522
2021-12-01,174.632211246
2022-01-01,129.4759626998
2022-02-01,149.7066993704
2022-03-01,168.8843403765
2022-04-01,177.4829668655
2022-05-01,139.3202543051
2022-06-01,177.2482570529
2022-07-01,140.106469751
2022-08-01,163.0416250877
2022-09-01,175.4363535101
2022-10-01,166.097771319
2022-11-01,189.8477047736
2022-12-01,198.2618825253
2023-01-01,145.9939685682
2023-02-01,148.1469491216
2023-03-01,178.8063605754
2023-04-01,147.3815042224
2023-05-01,160.9396374532
2023-06-01,162.2162928204
2023-07-01,144.5323297329
2023-08-01,164.357454983
2023-09-01,164.5552300626
2023-10-01,167.5255461186
2023-11-01,169.6819149884
2023-12-01,167.6756851322
2024-01-01,143.3062562698
2024-02-01,152.5677461472
2024-03-01,176.6386400419
2024-04-01,145.3644571745
2024-05-01,182.1405407694
2024-06-01,146.0962149554
2024-07-01,172.0081403815
2024-08-01,169.3611785161
2024-09-01,168.0619974139
2024-10-01,169.238636711
2024-11-01,169.9248218896
2024-12-01,184.5929229884
2025-01-01,146.0655113531
2025-02-01,155.4774934698
2025-03-01,166.7000187114
2025-04-01,150.0481673349
2025-05-01,188.6061335953
2025-06-01,147.1773039702
2025-07-01,174.2365504264
2025-08-01,161.8491721403
