Tarih,TP_DT_IH_MIK_D06_2010
2016-03-01,103.56959011
2016-04-01,113.6311382255
2016-05-01,98.2445216805
2016-06-01,107.1640739749
2016-07-01,83.6827267867
2016-08-01,120.9403649663
2016-09-01,99.2030598907
2016-10-01,110.7046807325
2016-11-01,109.7609603331
2016-12-01,115.7246435893
2017-01-01,101.3663196549
2017-02-01,92.4685986657
2017-03-01,116.8655613681
2017-04-01,132.7296543918
2017-05-01,133.3875621687
2017-06-01,111.7660379645
2017-07-01,107.8082935227
2017-08-01,130.2077474935
2017-09-01,122.4403941557
2017-10-01,131.9497960938
2017-11-01,123.2546648855
2017-12-01,128.2337714194
2018-01-01,133.4948934693
2018-02-01,110.9527384451
2018-03-01,120.0818844166
2018-04-01,101.7201555227
2018-05-01,128.8768180007
2018-06-01,113.8508023054
2018-07-01,121.611537437
2018-08-01,105.0485827624
2018-09-01,126.7393259315
2018-10-01,155.3694533124
2018-11-01,152.8248345946
2018-12-01,136.4898923063
2019-01-01,111.1198245564
2019-02-01,107.821486696
2019-03-01,118.929011774
2019-04-01,116.9866109577
2019-05-01,151.7189424785
2019-06-01,99.9738023455
2019-07-01,119.7308605808
2019-08-01,110.0749707048
2019-09-01,124.7118091268
2019-10-01,122.2208431271
2019-11-01,126.6738744369
2019-12-01,124.0868218679
2020-01-01,115.9487389891
2020-02-01,88.0658731626
2020-03-01,102.8202455555
2020-04-01,99.7848053518
2020-05-01,91.7964459616
2020-06-01,97.8946819607
2020-07-01,116.8385129382
2020-08-01,102.5177334257
2020-09-01,128.8134762588
2020-10-01,117.7927876812
2020-11-01,132.5101472885
2020-12-01,153.8266463837
2021-01-01,115.3381336656
2021-02-01,127.0921864545
2021-03-01,129.100308473
2021-04-01,152.8073061213
2021-05-01,151.1394966395
2021-06-01,144.2639610624
2021-07-01,127.8287127175
2021-08-01,138.1214546073
2021-09-01,165.8275357958
2021-10-01,126.3413164691
2021-11-01,159.2658545237
2021-12-01,154.2168849926
2022-01-01,139.689711542
2022-02-01,136.0370999009
2022-03-01,136.4097326509
2022-04-01,157.3317111496
2022-05-01,131.6501576114
2022-06-01,145.4524824335
2022-07-01,122.470416681
2022-08-01,144.4265897104
2022-09-01,129.8209975275
2022-10-01,140.704611894
2022-11-01,150.5497723666
2022-12-01,151.7459175194
2023-01-01,135.9563745291
2023-02-01,106.2923519177
2023-03-01,134.9178629117
2023-04-01,125.2038398265
2023-05-01,144.8397784718
2023-06-01,125.724730564
2023-07-01,132.5276830099
2023-08-01,162.347338121
2023-09-01,185.2326092889
2023-10-01,195.0368698849
2023-11-01,204.541997928
2023-12-01,190.5818263931
2024-01-01,147.1574169356
2024-02-01,144.1240836026
2024-03-01,144.3616503927
2024-04-01,137.5540705424
2024-05-01,147.8244625157
2024-06-01,120.0544992204
2024-07-01,150.7949269097
2024-08-01,141.6831734723
2024-09-01,131.5791539987
2024-10-01,158.0640287267
2024-11-01,152.1947978993
2024-12-01,160.0310194746
2025-01-01,147.2082780468
2025-02-01,131.4165725285
2025-03-01,139.7896612562
2025-04-01,130.5248467576
2025-05-01,140.6860937547
2025-06-01,135.0027382947
2025-07-01,155.6778923307
2025-08-01,140.3269960521
