Tarih,TP_DT_IH_MIK_D10_2010
2016-03-01,121.152620838
2016-04-01,117.4050833603
2016-05-01,132.5368470759
2016-06-01,116.3850202545
2016-07-01,97.7594177462
2016-08-01,149.3472852752
2016-09-01,128.9111819208
2016-10-01,138.2103676918
2016-11-01,128.1336190177
2016-12-01,141.2878148232
2017-01-01,129.9147208511
2017-02-01,127.9427816185
2017-03-01,148.6508608736
2017-04-01,120.5428555824
2017-05-01,127.9795746392
2017-06-01,108.2048681023
2017-07-01,115.8430966183
2017-08-01,143.4022140405
2017-09-01,127.3778651701
2017-10-01,131.2167604067
2017-11-01,118.4887487403
2017-12-01,114.9841811846
2018-01-01,124.5159071731
2018-02-01,128.2991405028
2018-03-01,135.1307030947
2018-04-01,122.8723750338
2018-05-01,122.4411183298
2018-06-01,114.8915714336
2018-07-01,139.1808213232
2018-08-01,125.7454885487
2018-09-01,116.0553859212
2018-10-01,147.877345632
2018-11-01,137.64100943
2018-12-01,127.4192897483
2019-01-01,128.7365473368
2019-02-01,130.7303729135
2019-03-01,142.2247843242
2019-04-01,139.7018935121
2019-05-01,139.5097224278
2019-06-01,94.7964844204
2019-07-01,144.9345540054
2019-08-01,126.051858281
2019-09-01,136.6343123725
2019-10-01,152.9734973301
2019-11-01,134.1142550148
2019-12-01,134.4328560415
2020-01-01,135.1893540242
2020-02-01,126.2731687489
2020-03-01,133.9205698713
2020-04-01,117.6843972248
2020-05-01,124.7509684737
2020-06-01,110.7823120926
2020-07-01,157.8031242059
2020-08-01,151.5161518245
2020-09-01,151.2785798915
2020-10-01,153.2093850244
2020-11-01,122.3199802317
2020-12-01,173.5583919331
2021-01-01,126.6065037641
2021-02-01,133.458578751
2021-03-01,149.5312725932
2021-04-01,160.695842161
2021-05-01,138.2395761303
2021-06-01,179.3107377316
2021-07-01,154.5849826301
2021-08-01,183.6139694211
2021-09-01,183.537655842
2021-10-01,172.0190086185
2021-11-01,141.2212566976
2021-12-01,144.6892773798
2022-01-01,130.6767478634
2022-02-01,173.1096605746
2022-03-01,185.8747367985
2022-04-01,180.7507025495
2022-05-01,164.4281099511
2022-06-01,188.6470038189
2022-07-01,170.6565348272
2022-08-01,194.5639108688
2022-09-01,190.3358694521
2022-10-01,215.1768529391
2022-11-01,183.0454484353
2022-12-01,206.0397669069
2023-01-01,128.3823879614
2023-02-01,125.0676964615
2023-03-01,214.4826076178
2023-04-01,145.5523250969
2023-05-01,156.0067521979
2023-06-01,155.0223825359
2023-07-01,182.0406124179
2023-08-01,186.8979136677
2023-09-01,186.8487067222
2023-10-01,171.6168222536
2023-11-01,185.2810420607
2023-12-01,200.6163447256
2024-01-01,194.7657445788
2024-02-01,173.0878355887
2024-03-01,196.2455020251
2024-04-01,163.9580701783
2024-05-01,200.8879384055
2024-06-01,154.3500275879
2024-07-01,152.0302373441
2024-08-01,167.2056479775
2024-09-01,158.7282218434
2024-10-01,138.3862143138
2024-11-01,140.6118116884
2024-12-01,145.5351048634
2025-01-01,145.4580013471
2025-02-01,156.4831021242
2025-03-01,152.4478548111
2025-04-01,134.8551228084
2025-05-01,180.7466412859
2025-06-01,153.9386791138
2025-07-01,168.634099212
2025-08-01,154.2727883165
