Tarih,TP_DT_IT_MIK_D12_2010
2016-03-01,112.165244301
2016-04-01,93.622030623
2016-05-01,93.794631532
2016-06-01,104.7074338658
2016-07-01,82.8750651688
2016-08-01,103.3044635583
2016-09-01,105.9108828129
2016-10-01,92.4646691511
2016-11-01,84.5709305725
2016-12-01,113.7154360912
2017-01-01,122.5979951162
2017-02-01,98.9609837311
2017-03-01,106.1858553593
2017-04-01,84.4877325773
2017-05-01,96.8452117073
2017-06-01,92.76159247
2017-07-01,96.8915543374
2017-08-01,128.0721080957
2017-09-01,127.3857992346
2017-10-01,97.4872562
2017-11-01,138.2865776454
2017-12-01,147.8868156252
2018-01-01,125.0458496552
2018-02-01,122.2520514985
2018-03-01,128.7465079396
2018-04-01,105.9765832889
2018-05-01,137.1004618097
2018-06-01,103.9802213966
2018-07-01,108.477470245
2018-08-01,92.6821354024
2018-09-01,106.7876970241
2018-10-01,82.7151458493
2018-11-01,118.5060702261
2018-12-01,130.6498688819
2019-01-01,120.011346506
2019-02-01,92.1129933615
2019-03-01,105.6634218953
2019-04-01,99.5391290339
2019-05-01,99.8622915061
2019-06-01,79.0029333115
2019-07-01,85.3874633887
2019-08-01,83.7104539533
2019-09-01,90.8067224824
2019-10-01,92.6580895803
2019-11-01,92.579473696
2019-12-01,114.7135865066
2020-01-01,121.3837180567
2020-02-01,110.513234573
2020-03-01,110.014320773
2020-04-01,94.5090245291
2020-05-01,86.3109111726
2020-06-01,91.4426574334
2020-07-01,104.292103651
2020-08-01,95.1338056922
2020-09-01,97.9123203799
2020-10-01,82.4557179104
2020-11-01,97.9307059615
2020-12-01,109.4081012113
2021-01-01,88.2745740359
2021-02-01,106.3374927878
2021-03-01,98.0605273216
2021-04-01,82.2922223804
2021-05-01,75.7891717646
2021-06-01,87.0556903116
2021-07-01,81.2957907037
2021-08-01,116.0490950118
2021-09-01,109.8868047691
2021-10-01,68.3896103921
2021-11-01,137.6534166548
2021-12-01,146.4241309585
2022-01-01,157.3386951003
2022-02-01,129.5272547112
2022-03-01,92.2768398322
2022-04-01,58.3170565287
2022-05-01,67.6583916182
2022-06-01,63.611591424
2022-07-01,65.8478989276
2022-08-01,62.0763026754
2022-09-01,72.9521780368
2022-10-01,84.8331138028
2022-11-01,123.5118878539
2022-12-01,154.0013801221
2023-01-01,147.72311855
2023-02-01,138.2381641229
2023-03-01,118.4410915204
2023-04-01,106.2010732201
2023-05-01,119.5474743551
2023-06-01,97.1505333419
2023-07-01,119.1070112337
2023-08-01,111.4593952278
2023-09-01,113.5025417989
2023-10-01,89.9077980688
2023-11-01,84.5167774976
2023-12-01,141.1144674374
2024-01-01,134.7405990233
2024-02-01,130.083184965
2024-03-01,116.3870871144
2024-04-01,106.2827918887
2024-05-01,105.0683422755
2024-06-01,87.3185175988
2024-07-01,104.3525391548
2024-08-01,101.6213901938
2024-09-01,97.0310159142
2024-10-01,99.9324709551
2024-11-01,111.0230065862
2024-12-01,160.5049533271
2025-01-01,147.7833271797
2025-02-01,131.7096411888
2025-03-01,125.6996169457
2025-04-01,91.7444031821
2025-05-01,90.3410714341
2025-06-01,100.4780887984
2025-07-01,90.4923412881
2025-08-01,85.8713130128
