Tarih,TP_DT_IT_MIK_D17_2010
2016-03-01,121.8261721471
2016-04-01,92.8143825315
2016-05-01,93.2177587044
2016-06-01,103.9972846534
2016-07-01,84.818878261
2016-08-01,94.9371529327
2016-09-01,87.8234725802
2016-10-01,98.5421412058
2016-11-01,100.3356517254
2016-12-01,105.7147069577
2017-01-01,91.4575456007
2017-02-01,112.1853759079
2017-03-01,125.5295335203
2017-04-01,101.1083145272
2017-05-01,104.3508462757
2017-06-01,87.5383724214
2017-07-01,103.2214324111
2017-08-01,101.1553114602
2017-09-01,97.712841063
2017-10-01,106.7651583722
2017-11-01,108.0998296747
2017-12-01,120.4195045233
2018-01-01,126.978093841
2018-02-01,108.7597950112
2018-03-01,112.3278457145
2018-04-01,93.3862115112
2018-05-01,112.8056020507
2018-06-01,100.7533286091
2018-07-01,110.4427547258
2018-08-01,83.4032115181
2018-09-01,88.0699582863
2018-10-01,91.9183745932
2018-11-01,105.2151372391
2018-12-01,101.5735211809
2019-01-01,89.2306056785
2019-02-01,81.871739639
2019-03-01,80.3500359731
2019-04-01,87.4844931584
2019-05-01,96.5158366765
2019-06-01,75.0390673073
2019-07-01,100.6279223344
2019-08-01,76.690430368
2019-09-01,87.3805639223
2019-10-01,99.3023089174
2019-11-01,87.6621708919
2019-12-01,109.0360822686
2020-01-01,76.1201850675
2020-02-01,100.9140036315
2020-03-01,100.584616463
2020-04-01,81.3003557084
2020-05-01,79.0313933675
2020-06-01,96.921472468
2020-07-01,92.5826295692
2020-08-01,83.2946566856
2020-09-01,90.537479286
2020-10-01,101.1634945049
2020-11-01,92.8100969669
2020-12-01,111.6564220662
2021-01-01,84.3134786345
2021-02-01,112.9745670538
2021-03-01,124.8083495204
2021-04-01,109.00920167
2021-05-01,80.564771476
2021-06-01,103.1004213292
2021-07-01,82.6596568873
2021-08-01,78.0689332611
2021-09-01,92.3647423379
2021-10-01,72.6138789431
2021-11-01,87.6723604328
2021-12-01,91.3191914522
2022-01-01,88.6001353474
2022-02-01,82.5079389323
2022-03-01,98.5442734988
2022-04-01,90.2021363716
2022-05-01,96.6426494184
2022-06-01,87.8534968957
2022-07-01,85.4339010242
2022-08-01,96.6544719693
2022-09-01,93.6934429108
2022-10-01,84.3344667421
2022-11-01,102.7662136318
2022-12-01,103.9295597303
2023-01-01,89.4238235732
2023-02-01,95.5031137065
2023-03-01,106.542847207
2023-04-01,97.940176923
2023-05-01,99.0821799337
2023-06-01,82.2380218232
2023-07-01,119.1257927984
2023-08-01,115.3891751774
2023-09-01,102.9291479878
2023-10-01,116.3883788775
2023-11-01,114.1606565062
2023-12-01,103.591634601
2024-01-01,96.9571154159
2024-02-01,113.9294327865
2024-03-01,110.8089867997
2024-04-01,98.8644370665
2024-05-01,125.8322810078
2024-06-01,97.5565267022
2024-07-01,129.6341897022
2024-08-01,95.7507600087
2024-09-01,96.1498040255
2024-10-01,104.2481254019
2024-11-01,101.626678104
2024-12-01,119.9156749423
2025-01-01,107.8972225807
2025-02-01,112.011677765
2025-03-01,113.4068041122
2025-04-01,120.5939499737
2025-05-01,116.5238193972
2025-06-01,108.5384499411
2025-07-01,128.3592176515
2025-08-01,98.9933068363
