Tarih,TP_DT_IT_MIK_D18_2010
2016-03-01,152.3674874803
2016-04-01,93.2568767696
2016-05-01,107.4659620138
2016-06-01,102.979000119
2016-07-01,72.601509248
2016-08-01,78.8914102128
2016-09-01,82.2038922923
2016-10-01,150.2786817327
2016-11-01,168.4915613687
2016-12-01,144.3892606295
2017-01-01,177.898220941
2017-02-01,133.854751127
2017-03-01,125.2066019509
2017-04-01,132.3023243931
2017-05-01,133.5809142609
2017-06-01,93.413083513
2017-07-01,101.32625964
2017-08-01,94.6360684134
2017-09-01,120.910835739
2017-10-01,160.3181910822
2017-11-01,152.3952622617
2017-12-01,143.9214133475
2018-01-01,153.1237549343
2018-02-01,117.790044949
2018-03-01,112.5809554771
2018-04-01,125.2534698575
2018-05-01,148.4139126721
2018-06-01,103.8201459547
2018-07-01,98.4762927093
2018-08-01,103.1104733356
2018-09-01,85.0802366642
2018-10-01,99.5047302094
2018-11-01,95.273986014
2018-12-01,114.3118380469
2019-01-01,116.3057302238
2019-02-01,117.131643371
2019-03-01,140.5254393701
2019-04-01,130.0597355586
2019-05-01,122.1387076794
2019-06-01,86.5276644724
2019-07-01,113.8158336969
2019-08-01,76.7474714381
2019-09-01,91.7973668783
2019-10-01,132.8290828158
2019-11-01,132.1785774835
2019-12-01,167.7260041918
2020-01-01,162.5025892196
2020-02-01,125.9380463347
2020-03-01,143.05408299
2020-04-01,118.411394624
2020-05-01,88.8316142662
2020-06-01,132.6758137938
2020-07-01,92.6428575927
2020-08-01,79.912231544
2020-09-01,93.9649730207
2020-10-01,108.4215113245
2020-11-01,125.1348389909
2020-12-01,143.2181493463
2021-01-01,127.5096700105
2021-02-01,117.8805049184
2021-03-01,130.3005823338
2021-04-01,127.4820418303
2021-05-01,96.9842717174
2021-06-01,102.3873126672
2021-07-01,99.6079128648
2021-08-01,115.8834702084
2021-09-01,105.2757808468
2021-10-01,102.8687830207
2021-11-01,152.806348984
2021-12-01,147.9240429562
2022-01-01,122.1731563789
2022-02-01,106.0155470232
2022-03-01,92.9301182207
2022-04-01,84.3121472186
2022-05-01,84.4153428981
2022-06-01,138.5527976406
2022-07-01,139.1770004918
2022-08-01,158.1059918278
2022-09-01,121.7258798028
2022-10-01,131.2712749277
2022-11-01,188.4679656353
2022-12-01,136.9057926947
2023-01-01,163.5766027724
2023-02-01,192.1827439728
2023-03-01,180.2016397355
2023-04-01,205.5927514895
2023-05-01,182.9994513012
2023-06-01,191.4497511283
2023-07-01,160.5555701481
2023-08-01,132.6881826205
2023-09-01,119.1011208683
2023-10-01,157.7242761535
2023-11-01,186.4184500899
2023-12-01,159.0457741677
2024-01-01,212.4124110019
2024-02-01,173.6862439758
2024-03-01,127.3271655258
2024-04-01,110.8562662878
2024-05-01,138.1972350069
2024-06-01,106.4889533518
2024-07-01,158.2966264806
2024-08-01,138.0677500555
2024-09-01,130.9465310224
2024-10-01,169.6407132483
2024-11-01,166.5441530325
2024-12-01,273.2702593846
2025-01-01,238.8299819011
2025-02-01,254.5540539898
2025-03-01,163.5112265187
2025-04-01,162.5816046665
2025-05-01,171.7132748568
2025-06-01,156.339942898
2025-07-01,168.1894758168
2025-08-01,156.5185034962
