Tarih,TP_ITHISICREV4_13
2016-10-01,352860.392
2016-11-01,354465.087
2016-12-01,382586.677
2017-01-01,361209.244
2017-02-01,350436.724
2017-03-01,423844.633
2017-04-01,393640.525
2017-05-01,461159.945
2017-06-01,446739.074
2017-07-01,477198.611
2017-08-01,478086.163
2017-09-01,442225.22
2017-10-01,473501.671
2017-11-01,446070.538
2017-12-01,463008.13
2018-01-01,470222.43
2018-02-01,423031.698
2018-03-01,463631.124
2018-04-01,440333.059
2018-05-01,500171.377
2018-06-01,431122.551
2018-07-01,435914.442
2018-08-01,340791.383
2018-09-01,342657.935
2018-10-01,350847.506
2018-11-01,337730.76
2018-12-01,324508.751
2019-01-01,341023.606
2019-02-01,343700.632
2019-03-01,366207.931
2019-04-01,398131.064
2019-05-01,426632.89
2019-06-01,343565.427
2019-07-01,423707.323
2019-08-01,355258.56
2019-09-01,386113.18
2019-10-01,408294.027
2019-11-01,395569.254
2019-12-01,421338.639
2020-01-01,398958.985
2020-02-01,409533.912
2020-03-01,395464.1
2020-04-01,263814.503
2020-05-01,277882.237
2020-06-01,260247.951
2020-07-01,299204.378
2020-08-01,330111.491
2020-09-01,344224.752
2020-10-01,339619.552
2020-11-01,333438.513
2020-12-01,356826.327
2021-01-01,291583.0
2021-02-01,329065.0
2021-03-01,381357.0
2021-04-01,378088.0
2021-05-01,380704.0
2021-06-01,409759.0
2021-07-01,360111.0
2021-08-01,384017.0
2021-09-01,393686.0
2021-10-01,388767.0
2021-11-01,473953.0
2021-12-01,519579.0
2022-01-01,495019.0
2022-02-01,577192.0
2022-03-01,595080.0
2022-04-01,559424.0
2022-05-01,493149.0
2022-06-01,613816.0
2022-07-01,461281.0
2022-08-01,528704.0
2022-09-01,472028.0
2022-10-01,373215.0
2022-11-01,417860.0
2022-12-01,444747.0
2023-01-01,415001.0
2023-02-01,422203.0
2023-03-01,489774.0
2023-04-01,415293.0
2023-05-01,500290.0
2023-06-01,393915.0
2023-07-01,515707.0
2023-08-01,443217.0
2023-09-01,371979.0
2023-10-01,366840.0
2023-11-01,346146.0
2023-12-01,350273.0
2024-01-01,287323.0
2024-02-01,335838.0
2024-03-01,375165.0
2024-04-01,389950.0
2024-05-01,428290.0
2024-06-01,322403.0
2024-07-01,429141.0
2024-08-01,371285.0
2024-09-01,351953.0
2024-10-01,366968.0
2024-11-01,346971.0
2024-12-01,387831.0
2025-01-01,353805.0
2025-02-01,328680.0
2025-03-01,365763.0
2025-04-01,387391.0
2025-05-01,381308.0
2025-06-01,331491.0
2025-07-01,369136.0
2025-08-01,319197.0
