Tarih,TP_ITHISICREV4_74
2017-02-01,42.406
2017-03-01,79.036
2017-04-01,26.36
2017-05-01,55.033
2017-06-01,69.655
2017-07-01,129.039
2017-08-01,27.588
2017-09-01,73.182
2017-10-01,40.09
2017-11-01,22.688
2017-12-01,105.637
2018-01-01,53.474
2018-02-01,47.747
2018-03-01,47.958
2018-04-01,32.449
2018-05-01,54.456
2018-06-01,85.753
2018-07-01,30.033
2018-08-01,21.703
2018-09-01,52.852
2018-10-01,43.878
2018-11-01,19.625
2018-12-01,17.732
2019-01-01,23.349
2019-02-01,18.125
2019-03-01,4.949
2019-04-01,21.935
2019-05-01,12.114
2019-06-01,29.755
2019-07-01,2.153
2019-08-01,3.876
2019-09-01,40.1
2019-10-01,14.492
2019-11-01,3.703
2019-12-01,27.463
2020-01-01,1.817
2020-02-01,2.661
2020-03-01,3.835
2020-04-01,2.83
2020-05-01,3.444
2020-06-01,8.968
2020-07-01,2.301
2020-08-01,1.62
2020-09-01,15.203
2020-10-01,5.558
2020-11-01,1.817
2020-12-01,14.477
2021-01-01,3.0
2021-02-01,12.0
2021-03-01,17.0
2021-04-01,7.0
2021-05-01,15.0
2021-06-01,11.0
2021-07-01,4.0
2021-08-01,16.0
2021-09-01,2.0
2021-10-01,1.0
2021-11-01,5.0
2021-12-01,10.0
2022-01-01,5.0
2022-02-01,
2022-03-01,7.0
2022-04-01,
2022-05-01,11.0
2022-06-01,4.0
2022-07-01,
2022-08-01,18.0
2022-09-01,4.0
2022-10-01,5.0
2022-11-01,9.0
2022-12-01,2.0
2023-01-01,3.0
2023-02-01,5.0
2023-03-01,9.0
2023-04-01,14.0
2023-05-01,15.0
2023-06-01,7.0
2023-07-01,3.0
2023-08-01,21.0
2023-09-01,6.0
2023-10-01,16.0
2023-11-01,10.0
2023-12-01,18.0
2024-01-01,6.0
2024-02-01,12.0
2024-03-01,16.0
2024-04-01,17.0
2024-05-01,19.0
2024-06-01,8.0
2024-07-01,57.0
2024-08-01,17.0
2024-09-01,4.0
2024-10-01,4.0
2024-11-01,3.0
2024-12-01,23.0
2025-01-01,5.0
2025-02-01,3.0
2025-03-01,13.0
2025-04-01,16.0
2025-05-01,27.0
2025-06-01,15.0
2025-07-01,13.0
2025-08-01,25.0
