Tarih,TP_ITHISICREV4_10
2016-10-01,479905.319
2016-11-01,559868.176
2016-12-01,590761.698
2017-01-01,506320.153
2017-02-01,450363.233
2017-03-01,620215.916
2017-04-01,496652.928
2017-05-01,517188.324
2017-06-01,446847.622
2017-07-01,445074.02
2017-08-01,370204.642
2017-09-01,450017.567
2017-10-01,499912.767
2017-11-01,574013.662
2017-12-01,616178.892
2018-01-01,516995.146
2018-02-01,501234.582
2018-03-01,532037.839
2018-04-01,514323.357
2018-05-01,593847.316
2018-06-01,593382.68
2018-07-01,491084.643
2018-08-01,326331.546
2018-09-01,358981.815
2018-10-01,411553.184
2018-11-01,399575.191
2018-12-01,409550.948
2019-01-01,398944.329
2019-02-01,482816.659
2019-03-01,504515.705
2019-04-01,517546.722
2019-05-01,504894.422
2019-06-01,449695.932
2019-07-01,514250.493
2019-08-01,389143.901
2019-09-01,430796.643
2019-10-01,410210.306
2019-11-01,473821.179
2019-12-01,567286.03
2020-01-01,522535.182
2020-02-01,489856.124
2020-03-01,503482.257
2020-04-01,495411.704
2020-05-01,579803.64
2020-06-01,590070.672
2020-07-01,504433.781
2020-08-01,422717.473
2020-09-01,404029.699
2020-10-01,420511.264
2020-11-01,504711.476
2020-12-01,679427.728
2021-01-01,487126.0
2021-02-01,521362.0
2021-03-01,700459.0
2021-04-01,754410.0
2021-05-01,423533.0
2021-06-01,542913.0
2021-07-01,537183.0
2021-08-01,599983.0
2021-09-01,630050.0
2021-10-01,530654.0
2021-11-01,745466.0
2021-12-01,893828.0
2022-01-01,724434.0
2022-02-01,740704.0
2022-03-01,753586.0
2022-04-01,902021.0
2022-05-01,990494.0
2022-06-01,981145.0
2022-07-01,865775.0
2022-08-01,1029831.0
2022-09-01,1065653.0
2022-10-01,912182.0
2022-11-01,939924.0
2022-12-01,865503.0
2023-01-01,883462.0
2023-02-01,852256.0
2023-03-01,1085855.0
2023-04-01,768324.0
2023-05-01,1122704.0
2023-06-01,708957.0
2023-07-01,955127.0
2023-08-01,812742.0
2023-09-01,788342.0
2023-10-01,743840.0
2023-11-01,817507.0
2023-12-01,917625.0
2024-01-01,766534.0
2024-02-01,833577.0
2024-03-01,929545.0
2024-04-01,835459.0
2024-05-01,1044640.0
2024-06-01,834756.0
2024-07-01,957674.0
2024-08-01,913711.0
2024-09-01,788013.0
2024-10-01,829090.0
2024-11-01,958443.0
2024-12-01,910528.0
2025-01-01,1003718.0
2025-02-01,950227.0
2025-03-01,974673.0
2025-04-01,1016746.0
2025-05-01,1023614.0
2025-06-01,954124.0
2025-07-01,927355.0
2025-08-01,773079.0
