Tarih,TP_ITHISICREV4_38
2016-10-01,320414.928
2016-11-01,462848.516
2016-12-01,432137.25
2017-01-01,437689.275
2017-02-01,307263.49
2017-03-01,509274.793
2017-04-01,497622.699
2017-05-01,647829.159
2017-06-01,432987.285
2017-07-01,611810.437
2017-08-01,510976.13
2017-09-01,695324.129
2017-10-01,802375.832
2017-11-01,698105.686
2017-12-01,730031.749
2018-01-01,621887.581
2018-02-01,699349.411
2018-03-01,731586.331
2018-04-01,756854.873
2018-05-01,684851.025
2018-06-01,719289.711
2018-07-01,744945.15
2018-08-01,708132.56
2018-09-01,477175.346
2018-10-01,608027.435
2018-11-01,552407.107
2018-12-01,603189.416
2019-01-01,452585.021
2019-02-01,349699.092
2019-03-01,593640.75
2019-04-01,712860.619
2019-05-01,680314.546
2019-06-01,489628.923
2019-07-01,642300.972
2019-08-01,502347.866
2019-09-01,587966.132
2019-10-01,381090.62
2019-11-01,473313.604
2019-12-01,600586.31
2020-01-01,567735.905
2020-02-01,578444.883
2020-03-01,609515.501
2020-04-01,538693.222
2020-05-01,366043.718
2020-06-01,466793.53
2020-07-01,719966.536
2020-08-01,587148.055
2020-09-01,691058.524
2020-10-01,635746.619
2020-11-01,704102.761
2020-12-01,858619.948
2021-01-01,751573.0
2021-02-01,978256.0
2021-03-01,1133850.0
2021-04-01,1247987.0
2021-05-01,1046843.0
2021-06-01,1092260.0
2021-07-01,1271285.0
2021-08-01,1121903.0
2021-09-01,934392.0
2021-10-01,867821.0
2021-11-01,1152737.0
2021-12-01,1420510.0
2022-01-01,1171510.0
2022-02-01,1144315.0
2022-03-01,1218382.0
2022-04-01,1397338.0
2022-05-01,1557486.0
2022-06-01,1122992.0
2022-07-01,781692.0
2022-08-01,791483.0
2022-09-01,698008.0
2022-10-01,683494.0
2022-11-01,653495.0
2022-12-01,594553.0
2023-01-01,616104.0
2023-02-01,588661.0
2023-03-01,1122241.0
2023-04-01,854209.0
2023-05-01,922009.0
2023-06-01,616430.0
2023-07-01,869975.0
2023-08-01,715303.0
2023-09-01,499371.0
2023-10-01,700625.0
2023-11-01,716413.0
2023-12-01,744336.0
2024-01-01,841879.0
2024-02-01,824734.0
2024-03-01,941738.0
2024-04-01,783211.0
2024-05-01,896225.0
2024-06-01,652365.0
2024-07-01,781994.0
2024-08-01,929203.0
2024-09-01,720096.0
2024-10-01,722996.0
2024-11-01,842256.0
2024-12-01,874839.0
2025-01-01,666106.0
2025-02-01,687515.0
2025-03-01,760091.0
2025-04-01,866505.0
2025-05-01,805101.0
2025-06-01,595358.0
2025-07-01,676171.0
2025-08-01,627676.0
