Tarih,TP_ITHISICREV4_31
2016-10-01,41420.412
2016-11-01,37454.464
2016-12-01,38554.405
2017-01-01,35031.799
2017-02-01,41134.023
2017-03-01,47178.135
2017-04-01,43651.981
2017-05-01,49909.426
2017-06-01,43945.496
2017-07-01,45876.039
2017-08-01,45030.421
2017-09-01,46414.43
2017-10-01,44149.246
2017-11-01,43025.154
2017-12-01,44897.128
2018-01-01,45101.816
2018-02-01,49320.053
2018-03-01,51417.506
2018-04-01,50684.163
2018-05-01,54137.64
2018-06-01,43970.571
2018-07-01,46417.912
2018-08-01,35150.04
2018-09-01,40136.063
2018-10-01,32533.189
2018-11-01,32344.948
2018-12-01,35060.22
2019-01-01,32700.124
2019-02-01,35135.645
2019-03-01,42139.145
2019-04-01,42148.687
2019-05-01,44545.893
2019-06-01,37150.752
2019-07-01,45041.651
2019-08-01,34772.181
2019-09-01,37998.0
2019-10-01,41444.184
2019-11-01,38556.259
2019-12-01,41111.177
2020-01-01,40265.386
2020-02-01,42637.753
2020-03-01,39752.202
2020-04-01,23264.127
2020-05-01,22496.321
2020-06-01,28578.143
2020-07-01,32201.727
2020-08-01,32431.531
2020-09-01,40408.146
2020-10-01,41658.712
2020-11-01,43997.546
2020-12-01,44664.989
2021-01-01,29578.0
2021-02-01,34067.0
2021-03-01,40454.0
2021-04-01,41026.0
2021-05-01,39268.0
2021-06-01,45719.0
2021-07-01,36111.0
2021-08-01,49118.0
2021-09-01,41644.0
2021-10-01,38710.0
2021-11-01,41196.0
2021-12-01,45685.0
2022-01-01,37848.0
2022-02-01,43088.0
2022-03-01,47121.0
2022-04-01,47528.0
2022-05-01,48999.0
2022-06-01,57735.0
2022-07-01,45278.0
2022-08-01,48669.0
2022-09-01,50584.0
2022-10-01,44892.0
2022-11-01,44890.0
2022-12-01,52723.0
2023-01-01,48388.0
2023-02-01,50564.0
2023-03-01,55946.0
2023-04-01,51957.0
2023-05-01,61978.0
2023-06-01,51348.0
2023-07-01,62095.0
2023-08-01,57446.0
2023-09-01,54226.0
2023-10-01,54521.0
2023-11-01,56299.0
2023-12-01,50369.0
2024-01-01,44711.0
2024-02-01,53059.0
2024-03-01,63705.0
2024-04-01,62527.0
2024-05-01,70148.0
2024-06-01,53181.0
2024-07-01,65313.0
2024-08-01,58685.0
2024-09-01,55240.0
2024-10-01,64638.0
2024-11-01,61986.0
2024-12-01,72936.0
2025-01-01,60106.0
2025-02-01,59402.0
2025-03-01,69782.0
2025-04-01,84166.0
2025-05-01,86184.0
2025-06-01,77362.0
2025-07-01,91374.0
2025-08-01,71872.0
