Tarih,TP_ITHISICREV4_59
2016-10-01,9585.426
2016-11-01,12570.379
2016-12-01,7255.664
2017-01-01,5684.228
2017-02-01,5027.667
2017-03-01,6608.088
2017-04-01,5546.126
2017-05-01,7778.884
2017-06-01,4976.124
2017-07-01,6213.161
2017-08-01,8234.4
2017-09-01,10016.07
2017-10-01,7898.747
2017-11-01,7948.119
2017-12-01,8088.993
2018-01-01,6373.406
2018-02-01,6247.087
2018-03-01,6672.164
2018-04-01,7582.196
2018-05-01,6193.796
2018-06-01,20458.143
2018-07-01,7399.677
2018-08-01,4132.972
2018-09-01,5024.692
2018-10-01,5946.506
2018-11-01,5263.065
2018-12-01,4798.782
2019-01-01,3379.437
2019-02-01,2454.311
2019-03-01,3838.433
2019-04-01,3602.562
2019-05-01,4104.79
2019-06-01,3533.246
2019-07-01,3769.992
2019-08-01,3742.644
2019-09-01,4342.615
2019-10-01,4350.752
2019-11-01,4197.144
2019-12-01,3572.446
2020-01-01,14359.884
2020-02-01,3284.17
2020-03-01,3654.275
2020-04-01,2596.671
2020-05-01,2441.027
2020-06-01,2788.401
2020-07-01,3699.913
2020-08-01,3783.417
2020-09-01,3681.685
2020-10-01,5162.015
2020-11-01,4172.783
2020-12-01,5864.793
2021-01-01,3691.0
2021-02-01,3297.0
2021-03-01,3640.0
2021-04-01,3437.0
2021-05-01,4293.0
2021-06-01,10265.0
2021-07-01,8850.0
2021-08-01,3910.0
2021-09-01,4026.0
2021-10-01,3598.0
2021-11-01,4420.0
2021-12-01,5882.0
2022-01-01,3813.0
2022-02-01,9255.0
2022-03-01,3588.0
2022-04-01,3047.0
2022-05-01,2791.0
2022-06-01,5312.0
2022-07-01,4184.0
2022-08-01,2973.0
2022-09-01,3298.0
2022-10-01,3456.0
2022-11-01,3653.0
2022-12-01,7317.0
2023-01-01,4193.0
2023-02-01,4961.0
2023-03-01,4023.0
2023-04-01,5120.0
2023-05-01,3808.0
2023-06-01,3018.0
2023-07-01,5144.0
2023-08-01,2301.0
2023-09-01,2866.0
2023-10-01,2917.0
2023-11-01,3733.0
2023-12-01,3856.0
2024-01-01,5179.0
2024-02-01,4381.0
2024-03-01,3612.0
2024-04-01,5877.0
2024-05-01,4152.0
2024-06-01,2937.0
2024-07-01,3254.0
2024-08-01,8018.0
2024-09-01,3080.0
2024-10-01,3573.0
2024-11-01,3399.0
2024-12-01,6455.0
2025-01-01,2848.0
2025-02-01,6836.0
2025-03-01,7185.0
2025-04-01,3423.0
2025-05-01,17690.0
2025-06-01,2555.0
2025-07-01,2828.0
2025-08-01,2962.0
