Tarih,TP_ITHISICREV4_02
2016-10-01,2234.658
2016-11-01,3728.171
2016-12-01,4575.976
2017-01-01,3279.361
2017-02-01,2156.42
2017-03-01,3081.285
2017-04-01,2569.461
2017-05-01,3221.058
2017-06-01,2904.405
2017-07-01,5759.0
2017-08-01,4584.788
2017-09-01,2603.765
2017-10-01,3236.023
2017-11-01,2772.58
2017-12-01,4511.075
2018-01-01,4076.211
2018-02-01,2363.643
2018-03-01,3309.284
2018-04-01,4308.454
2018-05-01,4377.096
2018-06-01,2819.542
2018-07-01,2450.977
2018-08-01,2578.225
2018-09-01,2590.329
2018-10-01,3225.877
2018-11-01,1903.469
2018-12-01,3475.678
2019-01-01,2189.351
2019-02-01,1462.885
2019-03-01,1701.591
2019-04-01,1959.448
2019-05-01,2494.538
2019-06-01,2373.671
2019-07-01,2338.137
2019-08-01,2364.006
2019-09-01,1551.195
2019-10-01,1774.951
2019-11-01,2830.428
2019-12-01,2064.623
2020-01-01,1185.088
2020-02-01,2114.003
2020-03-01,2972.637
2020-04-01,2232.707
2020-05-01,2200.935
2020-06-01,1840.282
2020-07-01,1831.018
2020-08-01,1344.325
2020-09-01,1044.137
2020-10-01,1494.601
2020-11-01,2026.499
2020-12-01,2331.247
2021-01-01,1336.0
2021-02-01,2255.0
2021-03-01,3703.0
2021-04-01,3643.0
2021-05-01,3035.0
2021-06-01,2630.0
2021-07-01,1964.0
2021-08-01,2323.0
2021-09-01,2029.0
2021-10-01,2070.0
2021-11-01,2328.0
2021-12-01,2200.0
2022-01-01,3336.0
2022-02-01,3259.0
2022-03-01,4554.0
2022-04-01,6304.0
2022-05-01,4762.0
2022-06-01,6285.0
2022-07-01,3981.0
2022-08-01,2761.0
2022-09-01,3823.0
2022-10-01,2068.0
2022-11-01,3464.0
2022-12-01,5552.0
2023-01-01,2958.0
2023-02-01,4337.0
2023-03-01,5300.0
2023-04-01,6158.0
2023-05-01,6739.0
2023-06-01,5092.0
2023-07-01,3501.0
2023-08-01,2588.0
2023-09-01,2456.0
2023-10-01,3793.0
2023-11-01,2586.0
2023-12-01,2922.0
2024-01-01,3212.0
2024-02-01,2490.0
2024-03-01,3806.0
2024-04-01,3411.0
2024-05-01,3206.0
2024-06-01,3087.0
2024-07-01,2571.0
2024-08-01,1625.0
2024-09-01,1838.0
2024-10-01,2884.0
2024-11-01,3053.0
2024-12-01,3223.0
2025-01-01,2212.0
2025-02-01,2342.0
2025-03-01,2864.0
2025-04-01,3337.0
2025-05-01,4431.0
2025-06-01,2635.0
2025-07-01,2805.0
2025-08-01,2584.0
