Tarih,TP_ITHISICREV4_14
2016-10-01,241273.878
2016-11-01,161580.803
2016-12-01,148414.558
2017-01-01,166424.319
2017-02-01,164792.058
2017-03-01,182901.303
2017-04-01,151936.724
2017-05-01,151800.121
2017-06-01,140419.426
2017-07-01,167028.603
2017-08-01,231358.937
2017-09-01,216992.138
2017-10-01,201678.898
2017-11-01,162545.73
2017-12-01,166101.681
2018-01-01,181945.029
2018-02-01,168291.108
2018-03-01,173152.335
2018-04-01,157310.052
2018-05-01,146120.162
2018-06-01,133330.22
2018-07-01,207503.922
2018-08-01,168993.66
2018-09-01,168457.72
2018-10-01,164888.349
2018-11-01,135955.549
2018-12-01,128037.646
2019-01-01,121390.073
2019-02-01,115509.182
2019-03-01,118807.193
2019-04-01,114169.972
2019-05-01,117032.584
2019-06-01,97969.311
2019-07-01,154069.086
2019-08-01,144378.809
2019-09-01,151528.517
2019-10-01,151345.388
2019-11-01,136905.281
2019-12-01,149680.688
2020-01-01,134811.088
2020-02-01,131073.974
2020-03-01,120683.055
2020-04-01,43604.047
2020-05-01,51656.769
2020-06-01,82180.475
2020-07-01,107424.373
2020-08-01,155036.356
2020-09-01,136495.233
2020-10-01,134866.995
2020-11-01,125605.239
2020-12-01,107893.297
2021-01-01,84800.0
2021-02-01,104316.0
2021-03-01,125525.0
2021-04-01,105550.0
2021-05-01,86812.0
2021-06-01,116088.0
2021-07-01,130251.0
2021-08-01,159406.0
2021-09-01,175864.0
2021-10-01,163718.0
2021-11-01,164898.0
2021-12-01,127010.0
2022-01-01,115704.0
2022-02-01,144711.0
2022-03-01,175611.0
2022-04-01,152914.0
2022-05-01,161015.0
2022-06-01,203073.0
2022-07-01,212091.0
2022-08-01,260436.0
2022-09-01,293555.0
2022-10-01,239863.0
2022-11-01,250815.0
2022-12-01,239489.0
2023-01-01,217756.0
2023-02-01,196328.0
2023-03-01,231399.0
2023-04-01,213897.0
2023-05-01,237433.0
2023-06-01,226630.0
2023-07-01,306003.0
2023-08-01,306402.0
2023-09-01,290697.0
2023-10-01,317213.0
2023-11-01,266184.0
2023-12-01,236677.0
2024-01-01,251610.0
2024-02-01,291653.0
2024-03-01,260124.0
2024-04-01,259754.0
2024-05-01,297664.0
2024-06-01,273099.0
2024-07-01,352640.0
2024-08-01,353356.0
2024-09-01,353752.0
2024-10-01,392243.0
2024-11-01,354366.0
2024-12-01,366492.0
2025-01-01,342898.0
2025-02-01,314543.0
2025-03-01,338840.0
2025-04-01,347445.0
2025-05-01,335331.0
2025-06-01,326171.0
2025-07-01,408097.0
2025-08-01,383811.0
