Tarih,TP_ITHISICREV4_03
2016-10-01,3834.87
2016-11-01,5283.18
2016-12-01,4577.774
2017-01-01,2334.286
2017-02-01,2850.908
2017-03-01,3759.784
2017-04-01,3877.168
2017-05-01,4386.576
2017-06-01,3044.735
2017-07-01,4022.654
2017-08-01,4396.144
2017-09-01,9576.788
2017-10-01,10410.488
2017-11-01,5016.412
2017-12-01,4624.727
2018-01-01,5235.649
2018-02-01,3608.677
2018-03-01,4970.764
2018-04-01,4410.799
2018-05-01,4477.386
2018-06-01,3690.263
2018-07-01,5449.52
2018-08-01,1646.398
2018-09-01,3318.483
2018-10-01,8989.615
2018-11-01,2960.991
2018-12-01,2376.349
2019-01-01,3244.993
2019-02-01,2889.072
2019-03-01,3714.299
2019-04-01,3031.792
2019-05-01,3701.82
2019-06-01,2757.942
2019-07-01,3676.225
2019-08-01,2105.074
2019-09-01,7165.155
2019-10-01,12056.398
2019-11-01,4541.772
2019-12-01,3668.831
2020-01-01,4127.152
2020-02-01,3796.905
2020-03-01,2650.098
2020-04-01,1682.059
2020-05-01,1145.626
2020-06-01,2276.226
2020-07-01,2053.762
2020-08-01,2258.162
2020-09-01,1881.933
2020-10-01,6287.918
2020-11-01,2231.111
2020-12-01,3333.374
2021-01-01,3525.0
2021-02-01,3410.0
2021-03-01,4505.0
2021-04-01,2830.0
2021-05-01,2894.0
2021-06-01,3140.0
2021-07-01,3020.0
2021-08-01,4420.0
2021-09-01,8846.0
2021-10-01,4292.0
2021-11-01,4694.0
2021-12-01,3495.0
2022-01-01,3558.0
2022-02-01,3193.0
2022-03-01,3783.0
2022-04-01,3199.0
2022-05-01,5597.0
2022-06-01,3571.0
2022-07-01,4801.0
2022-08-01,5324.0
2022-09-01,5109.0
2022-10-01,9396.0
2022-11-01,18879.0
2022-12-01,4220.0
2023-01-01,5229.0
2023-02-01,3993.0
2023-03-01,4837.0
2023-04-01,4717.0
2023-05-01,5414.0
2023-06-01,3330.0
2023-07-01,4883.0
2023-08-01,3773.0
2023-09-01,4082.0
2023-10-01,18309.0
2023-11-01,3869.0
2023-12-01,4769.0
2024-01-01,5248.0
2024-02-01,4741.0
2024-03-01,4330.0
2024-04-01,5915.0
2024-05-01,5806.0
2024-06-01,4900.0
2024-07-01,5919.0
2024-08-01,5252.0
2024-09-01,5815.0
2024-10-01,6425.0
2024-11-01,7478.0
2024-12-01,10043.0
2025-01-01,6878.0
2025-02-01,5987.0
2025-03-01,4932.0
2025-04-01,6890.0
2025-05-01,6509.0
2025-06-01,5441.0
2025-07-01,6788.0
2025-08-01,6425.0
