Tarih,TP_ITHISICREV4_07
2016-10-01,66197.255
2016-11-01,66726.517
2016-12-01,65845.804
2017-01-01,92644.672
2017-02-01,73865.697
2017-03-01,155206.417
2017-04-01,52284.817
2017-05-01,101595.376
2017-06-01,80383.168
2017-07-01,98763.89
2017-08-01,77907.353
2017-09-01,73915.405
2017-10-01,85980.262
2017-11-01,102448.088
2017-12-01,73171.152
2018-01-01,136557.117
2018-02-01,69707.624
2018-03-01,99231.544
2018-04-01,112955.812
2018-05-01,127145.452
2018-06-01,67313.089
2018-07-01,145350.465
2018-08-01,111551.649
2018-09-01,69437.264
2018-10-01,125846.588
2018-11-01,92826.522
2018-12-01,90752.176
2019-01-01,107387.605
2019-02-01,33445.783
2019-03-01,155157.8
2019-04-01,46300.058
2019-05-01,127478.605
2019-06-01,138026.165
2019-07-01,114480.727
2019-08-01,117009.782
2019-09-01,104346.515
2019-10-01,101515.631
2019-11-01,42428.478
2019-12-01,124465.832
2020-01-01,62947.412
2020-02-01,72503.815
2020-03-01,90399.702
2020-04-01,115409.491
2020-05-01,74048.229
2020-06-01,81930.899
2020-07-01,143427.254
2020-08-01,92208.141
2020-09-01,85871.687
2020-10-01,155658.384
2020-11-01,109500.026
2020-12-01,120558.63
2021-01-01,175170.0
2021-02-01,70622.0
2021-03-01,171209.0
2021-04-01,192434.0
2021-05-01,201450.0
2021-06-01,227728.0
2021-07-01,224972.0
2021-08-01,293640.0
2021-09-01,126857.0
2021-10-01,209469.0
2021-11-01,153641.0
2021-12-01,177245.0
2022-01-01,115635.0
2022-02-01,115134.0
2022-03-01,122290.0
2022-04-01,234612.0
2022-05-01,125062.0
2022-06-01,231313.0
2022-07-01,189298.0
2022-08-01,169617.0
2022-09-01,116752.0
2022-10-01,165413.0
2022-11-01,48752.0
2022-12-01,53615.0
2023-01-01,104760.0
2023-02-01,54682.0
2023-03-01,93692.0
2023-04-01,66784.0
2023-05-01,93916.0
2023-06-01,108957.0
2023-07-01,78398.0
2023-08-01,152885.0
2023-09-01,136079.0
2023-10-01,119137.0
2023-11-01,97909.0
2023-12-01,128289.0
2024-01-01,93099.0
2024-02-01,155272.0
2024-03-01,132457.0
2024-04-01,148066.0
2024-05-01,125351.0
2024-06-01,123397.0
2024-07-01,163840.0
2024-08-01,51186.0
2024-09-01,121871.0
2024-10-01,79352.0
2024-11-01,45541.0
2024-12-01,94578.0
2025-01-01,108090.0
2025-02-01,42550.0
2025-03-01,112264.0
2025-04-01,109768.0
2025-05-01,81099.0
2025-06-01,120723.0
2025-07-01,115251.0
2025-08-01,100448.0
