Tarih,TP_ITHISICREV4_71
2017-02-01,440.09
2017-03-01,71.089
2017-04-01,1240.996
2017-05-01,100.809
2017-06-01,16.943
2017-07-01,25.485
2017-08-01,48.654
2017-09-01,491.159
2017-10-01,36.422
2017-11-01,16.545
2017-12-01,10.256
2018-01-01,69.301
2018-02-01,7.839
2018-03-01,8.91
2018-04-01,24.846
2018-05-01,156.718
2018-06-01,117.336
2018-07-01,50.48
2018-08-01,5.0
2018-09-01,17.339
2018-10-01,66.339
2018-11-01,15.409
2018-12-01,554.457
2019-01-01,8.497
2019-02-01,6.014
2019-03-01,34.445
2019-04-01,11.013
2019-05-01,18.452
2019-06-01,2.191
2019-07-01,13.537
2019-08-01,3.967
2019-09-01,97.565
2019-10-01,12.198
2019-11-01,19.235
2019-12-01,19.256
2020-01-01,1.368
2020-02-01,6.138
2020-03-01,11.556
2020-04-01,11.504
2020-05-01,5.179
2020-06-01,4.521
2020-07-01,7.181
2020-08-01,18.012
2020-09-01,31.256
2020-10-01,15.035
2020-11-01,2.964
2020-12-01,115.462
2021-01-01,41.0
2021-02-01,94.0
2021-03-01,98.0
2021-04-01,7.0
2021-05-01,11.0
2021-06-01,6.0
2021-07-01,5.0
2021-08-01,32.0
2021-09-01,43.0
2021-10-01,9.0
2021-11-01,28.0
2021-12-01,10.0
2022-01-01,784.0
2022-02-01,52.0
2022-03-01,273.0
2022-04-01,5.0
2022-05-01,3.0
2022-06-01,12.0
2022-07-01,42.0
2022-08-01,24.0
2022-09-01,16.0
2022-10-01,14.0
2022-11-01,6.0
2022-12-01,81.0
2023-01-01,268.0
2023-02-01,20.0
2023-03-01,23.0
2023-04-01,8.0
2023-05-01,7.0
2023-06-01,20.0
2023-07-01,32.0
2023-08-01,31.0
2023-09-01,19.0
2023-10-01,7.0
2023-11-01,4.0
2023-12-01,38.0
2024-01-01,839.0
2024-02-01,25.0
2024-03-01,17.0
2024-04-01,9.0
2024-05-01,3.0
2024-06-01,2.0
2024-07-01,171.0
2024-08-01,3.0
2024-09-01,10.0
2024-10-01,11.0
2024-11-01,6.0
2024-12-01,29.0
2025-01-01,173.0
2025-02-01,13.0
2025-03-01,3.0
2025-04-01,19.0
2025-05-01,6.0
2025-06-01,2.0
2025-07-01,84.0
2025-08-01,14.0
