Tarih,TP_ITHISICREV4_28
2016-06-01,2091892.837
2016-07-01,1691741.975
2016-08-01,1884424.405
2016-09-01,1648094.702
2016-10-01,1668807.291
2016-11-01,1607210.025
2016-12-01,1624067.698
2017-01-01,1264843.023
2017-02-01,1314745.881
2017-03-01,1669301.292
2017-04-01,1546600.488
2017-05-01,1735659.832
2017-06-01,1581468.77
2017-07-01,1830169.716
2017-08-01,1669510.043
2017-09-01,1710320.625
2017-10-01,1810261.375
2017-11-01,1666977.854
2017-12-01,1937792.62
2018-01-01,1603527.067
2018-02-01,1516555.52
2018-03-01,1933779.898
2018-04-01,1802444.786
2018-05-01,1932148.856
2018-06-01,1625638.14
2018-07-01,1783879.002
2018-08-01,1267377.417
2018-09-01,1299182.962
2018-10-01,1364997.849
2018-11-01,1306770.392
2018-12-01,1351263.651
2019-01-01,991584.466
2019-02-01,1055523.028
2019-03-01,1187503.455
2019-04-01,1255448.992
2019-05-01,1287726.281
2019-06-01,1106307.699
2019-07-01,1492916.103
2019-08-01,1155756.129
2019-09-01,1089939.326
2019-10-01,1277744.47
2019-11-01,1252320.646
2019-12-01,1559205.576
2020-01-01,1194962.051
2020-02-01,1300712.249
2020-03-01,1377271.07
2020-04-01,1137941.757
2020-05-01,1207378.891
2020-06-01,1421036.805
2020-07-01,1546189.405
2020-08-01,1455698.421
2020-09-01,1591684.756
2020-10-01,1631250.298
2020-11-01,1756666.76
2020-12-01,2028816.565
2021-01-01,1336238.0
2021-02-01,1591058.0
2021-03-01,2125317.0
2021-04-01,1844546.0
2021-05-01,1776920.0
2021-06-01,1987235.0
2021-07-01,1725234.0
2021-08-01,1977920.0
2021-09-01,2051385.0
2021-10-01,1755449.0
2021-11-01,2067834.0
2021-12-01,2304888.0
2022-01-01,1823635.0
2022-02-01,1796442.0
2022-03-01,2145850.0
2022-04-01,2220898.0
2022-05-01,1920121.0
2022-06-01,2154577.0
2022-07-01,1923166.0
2022-08-01,2301031.0
2022-09-01,2429491.0
2022-10-01,2137691.0
2022-11-01,2362489.0
2022-12-01,2733348.0
2023-01-01,2198609.0
2023-02-01,2182921.0
2023-03-01,2827613.0
2023-04-01,2434052.0
2023-05-01,2861505.0
2023-06-01,2282197.0
2023-07-01,3141043.0
2023-08-01,2764790.0
2023-09-01,2481238.0
2023-10-01,2687400.0
2023-11-01,2662549.0
2023-12-01,2696113.0
2024-01-01,2193122.0
2024-02-01,2391922.0
2024-03-01,2467569.0
2024-04-01,2578642.0
2024-05-01,2722662.0
2024-06-01,2292460.0
2024-07-01,2753325.0
2024-08-01,2408344.0
2024-09-01,2380285.0
2024-10-01,2529796.0
2024-11-01,2285748.0
2024-12-01,2659280.0
2025-01-01,2004786.0
2025-02-01,2033148.0
2025-03-01,2458833.0
2025-04-01,2748502.0
2025-05-01,2752265.0
2025-06-01,2493053.0
2025-07-01,2946756.0
2025-08-01,2417710.0
