Tarih,TP_ITHISICREV4_16
2016-10-01,73864.769
2016-11-01,82655.607
2016-12-01,77844.162
2017-01-01,60632.852
2017-02-01,65823.601
2017-03-01,82782.276
2017-04-01,83198.447
2017-05-01,93453.856
2017-06-01,97018.39
2017-07-01,106922.222
2017-08-01,97246.604
2017-09-01,98792.412
2017-10-01,100094.463
2017-11-01,97010.297
2017-12-01,81054.442
2018-01-01,97621.101
2018-02-01,70244.967
2018-03-01,81137.149
2018-04-01,82446.446
2018-05-01,82865.16
2018-06-01,82924.364
2018-07-01,71220.217
2018-08-01,59683.837
2018-09-01,38831.503
2018-10-01,34728.843
2018-11-01,41527.578
2018-12-01,36054.455
2019-01-01,31490.697
2019-02-01,27497.235
2019-03-01,30598.833
2019-04-01,33208.367
2019-05-01,38351.911
2019-06-01,29467.805
2019-07-01,39606.007
2019-08-01,25688.033
2019-09-01,30308.624
2019-10-01,30407.175
2019-11-01,40143.554
2019-12-01,33216.845
2020-01-01,29268.073
2020-02-01,32761.716
2020-03-01,40427.185
2020-04-01,30926.085
2020-05-01,28839.401
2020-06-01,36926.395
2020-07-01,35523.764
2020-08-01,38484.883
2020-09-01,35869.107
2020-10-01,37055.686
2020-11-01,35502.765
2020-12-01,39104.161
2021-01-01,31879.0
2021-02-01,30059.0
2021-03-01,40269.0
2021-04-01,37097.0
2021-05-01,34278.0
2021-06-01,41584.0
2021-07-01,37675.0
2021-08-01,39004.0
2021-09-01,51383.0
2021-10-01,35263.0
2021-11-01,43663.0
2021-12-01,44474.0
2022-01-01,40851.0
2022-02-01,46542.0
2022-03-01,43332.0
2022-04-01,50146.0
2022-05-01,56017.0
2022-06-01,72425.0
2022-07-01,65936.0
2022-08-01,71829.0
2022-09-01,75842.0
2022-10-01,53462.0
2022-11-01,69499.0
2022-12-01,71443.0
2023-01-01,82624.0
2023-02-01,72880.0
2023-03-01,87963.0
2023-04-01,91190.0
2023-05-01,103822.0
2023-06-01,96505.0
2023-07-01,122259.0
2023-08-01,89447.0
2023-09-01,72862.0
2023-10-01,77303.0
2023-11-01,72414.0
2023-12-01,75785.0
2024-01-01,62391.0
2024-02-01,63764.0
2024-03-01,66246.0
2024-04-01,80794.0
2024-05-01,83816.0
2024-06-01,79318.0
2024-07-01,86774.0
2024-08-01,58848.0
2024-09-01,71965.0
2024-10-01,67666.0
2024-11-01,64285.0
2024-12-01,67602.0
2025-01-01,78553.0
2025-02-01,60766.0
2025-03-01,77415.0
2025-04-01,91978.0
2025-05-01,89943.0
2025-06-01,88789.0
2025-07-01,91079.0
2025-08-01,89621.0
