Tarih,TP_ITHISICREV4_22
2016-10-01,461516.186
2016-11-01,457713.465
2016-12-01,455237.984
2017-01-01,386263.669
2017-02-01,407127.412
2017-03-01,462179.881
2017-04-01,415012.104
2017-05-01,499635.186
2017-06-01,450066.989
2017-07-01,483298.795
2017-08-01,457453.429
2017-09-01,496752.111
2017-10-01,528277.314
2017-11-01,505029.228
2017-12-01,483050.558
2018-01-01,477885.123
2018-02-01,462123.428
2018-03-01,503310.312
2018-04-01,481358.41
2018-05-01,511184.774
2018-06-01,452668.25
2018-07-01,446926.799
2018-08-01,346205.173
2018-09-01,376597.277
2018-10-01,382432.022
2018-11-01,375069.101
2018-12-01,363691.815
2019-01-01,339713.614
2019-02-01,370981.907
2019-03-01,401938.808
2019-04-01,420409.046
2019-05-01,430891.071
2019-06-01,344317.043
2019-07-01,431767.602
2019-08-01,336933.399
2019-09-01,401990.646
2019-10-01,420683.911
2019-11-01,413657.543
2019-12-01,423345.013
2020-01-01,389411.863
2020-02-01,423342.711
2020-03-01,431167.141
2020-04-01,310419.856
2020-05-01,307070.432
2020-06-01,346495.95
2020-07-01,378801.393
2020-08-01,395261.428
2020-09-01,448036.954
2020-10-01,464296.658
2020-11-01,481994.418
2020-12-01,521462.287
2021-01-01,395599.0
2021-02-01,482151.0
2021-03-01,561349.0
2021-04-01,506709.0
2021-05-01,477778.0
2021-06-01,503441.0
2021-07-01,419882.0
2021-08-01,480817.0
2021-09-01,508935.0
2021-10-01,438987.0
2021-11-01,511859.0
2021-12-01,526551.0
2022-01-01,463506.0
2022-02-01,518579.0
2022-03-01,584243.0
2022-04-01,549062.0
2022-05-01,539597.0
2022-06-01,568168.0
2022-07-01,503631.0
2022-08-01,566476.0
2022-09-01,548521.0
2022-10-01,528694.0
2022-11-01,559444.0
2022-12-01,572502.0
2023-01-01,547530.0
2023-02-01,596785.0
2023-03-01,683730.0
2023-04-01,578634.0
2023-05-01,685177.0
2023-06-01,520388.0
2023-07-01,657835.0
2023-08-01,549708.0
2023-09-01,562291.0
2023-10-01,600332.0
2023-11-01,557759.0
2023-12-01,511976.0
2024-01-01,498406.0
2024-02-01,585669.0
2024-03-01,598343.0
2024-04-01,593337.0
2024-05-01,621328.0
2024-06-01,514881.0
2024-07-01,648432.0
2024-08-01,524748.0
2024-09-01,594278.0
2024-10-01,602761.0
2024-11-01,542464.0
2024-12-01,596496.0
2025-01-01,536426.0
2025-02-01,595926.0
2025-03-01,589196.0
2025-04-01,670987.0
2025-05-01,643455.0
2025-06-01,563888.0
2025-07-01,678929.0
2025-08-01,526755.0
