Tarih,TP_ITHISICREV4_23
2016-10-01,153334.189
2016-11-01,156098.712
2016-12-01,157546.233
2017-01-01,135906.743
2017-02-01,137221.648
2017-03-01,158034.832
2017-04-01,142330.6
2017-05-01,166247.359
2017-06-01,155005.945
2017-07-01,166012.543
2017-08-01,171877.302
2017-09-01,170215.779
2017-10-01,182347.449
2017-11-01,184544.202
2017-12-01,176647.26
2018-01-01,177179.875
2018-02-01,158664.744
2018-03-01,189576.978
2018-04-01,163828.521
2018-05-01,189838.541
2018-06-01,156027.552
2018-07-01,160791.309
2018-08-01,128251.208
2018-09-01,128565.879
2018-10-01,127934.234
2018-11-01,124749.945
2018-12-01,120921.854
2019-01-01,122203.335
2019-02-01,127676.57
2019-03-01,129065.952
2019-04-01,137085.092
2019-05-01,146219.366
2019-06-01,120977.759
2019-07-01,150250.38
2019-08-01,119669.448
2019-09-01,124552.575
2019-10-01,141102.882
2019-11-01,136733.203
2019-12-01,147691.609
2020-01-01,138048.228
2020-02-01,148986.418
2020-03-01,146401.592
2020-04-01,109218.48
2020-05-01,105612.215
2020-06-01,128447.371
2020-07-01,142043.952
2020-08-01,156509.311
2020-09-01,160525.924
2020-10-01,154687.034
2020-11-01,182238.742
2020-12-01,192786.966
2021-01-01,139152.0
2021-02-01,165878.0
2021-03-01,202436.0
2021-04-01,187197.0
2021-05-01,179655.0
2021-06-01,184531.0
2021-07-01,168884.0
2021-08-01,183068.0
2021-09-01,188977.0
2021-10-01,186177.0
2021-11-01,193895.0
2021-12-01,219132.0
2022-01-01,200194.0
2022-02-01,209790.0
2022-03-01,250348.0
2022-04-01,230629.0
2022-05-01,226961.0
2022-06-01,266228.0
2022-07-01,229148.0
2022-08-01,256611.0
2022-09-01,262531.0
2022-10-01,218453.0
2022-11-01,245096.0
2022-12-01,242893.0
2023-01-01,255539.0
2023-02-01,226361.0
2023-03-01,261010.0
2023-04-01,222041.0
2023-05-01,281589.0
2023-06-01,217394.0
2023-07-01,289073.0
2023-08-01,261439.0
2023-09-01,242235.0
2023-10-01,247518.0
2023-11-01,235862.0
2023-12-01,215584.0
2024-01-01,203865.0
2024-02-01,209829.0
2024-03-01,227269.0
2024-04-01,218010.0
2024-05-01,242751.0
2024-06-01,202444.0
2024-07-01,242759.0
2024-08-01,253061.0
2024-09-01,236820.0
2024-10-01,253569.0
2024-11-01,221510.0
2024-12-01,223262.0
2025-01-01,219291.0
2025-02-01,216779.0
2025-03-01,216548.0
2025-04-01,241626.0
2025-05-01,233841.0
2025-06-01,204005.0
2025-07-01,256669.0
2025-08-01,202755.0
