Tarih,TP_ITHISICREV4_15
2016-10-01,85450.071
2016-11-01,85087.764
2016-12-01,96536.838
2017-01-01,100399.163
2017-02-01,107409.915
2017-03-01,99678.143
2017-04-01,72514.989
2017-05-01,84802.035
2017-06-01,98215.08
2017-07-01,112256.284
2017-08-01,121004.153
2017-09-01,99169.512
2017-10-01,95260.989
2017-11-01,96410.812
2017-12-01,106088.975
2018-01-01,116965.796
2018-02-01,123635.553
2018-03-01,112278.701
2018-04-01,96983.729
2018-05-01,102265.73
2018-06-01,101182.858
2018-07-01,122068.565
2018-08-01,87774.649
2018-09-01,83824.832
2018-10-01,83453.678
2018-11-01,82715.067
2018-12-01,81870.021
2019-01-01,101485.48
2019-02-01,75543.9
2019-03-01,73089.366
2019-04-01,81995.259
2019-05-01,87970.391
2019-06-01,77751.55
2019-07-01,112713.923
2019-08-01,94832.67
2019-09-01,81184.645
2019-10-01,80136.936
2019-11-01,81315.732
2019-12-01,91156.322
2020-01-01,108771.113
2020-02-01,106055.029
2020-03-01,84915.71
2020-04-01,25677.524
2020-05-01,26967.907
2020-06-01,55014.031
2020-07-01,70931.582
2020-08-01,79952.322
2020-09-01,83040.211
2020-10-01,68962.933
2020-11-01,69634.737
2020-12-01,83504.033
2021-01-01,70304.0
2021-02-01,90926.0
2021-03-01,102062.0
2021-04-01,75832.0
2021-05-01,66967.0
2021-06-01,80683.0
2021-07-01,81535.0
2021-08-01,99591.0
2021-09-01,96739.0
2021-10-01,81983.0
2021-11-01,86229.0
2021-12-01,83360.0
2022-01-01,81875.0
2022-02-01,111582.0
2022-03-01,122026.0
2022-04-01,113248.0
2022-05-01,105020.0
2022-06-01,125283.0
2022-07-01,125855.0
2022-08-01,157785.0
2022-09-01,150425.0
2022-10-01,138264.0
2022-11-01,155064.0
2022-12-01,168511.0
2023-01-01,175331.0
2023-02-01,184163.0
2023-03-01,201358.0
2023-04-01,151977.0
2023-05-01,175812.0
2023-06-01,167834.0
2023-07-01,236760.0
2023-08-01,218146.0
2023-09-01,176593.0
2023-10-01,171226.0
2023-11-01,170018.0
2023-12-01,155488.0
2024-01-01,195379.0
2024-02-01,215522.0
2024-03-01,222579.0
2024-04-01,188750.0
2024-05-01,199899.0
2024-06-01,157815.0
2024-07-01,251129.0
2024-08-01,244906.0
2024-09-01,206133.0
2024-10-01,204025.0
2024-11-01,167363.0
2024-12-01,224618.0
2025-01-01,268988.0
2025-02-01,205128.0
2025-03-01,215579.0
2025-04-01,182677.0
2025-05-01,196396.0
2025-06-01,194098.0
2025-07-01,252535.0
2025-08-01,221141.0
