Tarih,TP_ITHISICREV4_12
2016-10-01,70075.731
2016-11-01,70001.757
2016-12-01,45312.057
2017-01-01,55983.512
2017-02-01,48424.54
2017-03-01,60167.609
2017-04-01,43119.918
2017-05-01,61909.148
2017-06-01,49837.2
2017-07-01,62514.124
2017-08-01,57629.694
2017-09-01,64678.5
2017-10-01,63373.124
2017-11-01,67385.131
2017-12-01,51654.346
2018-01-01,46825.826
2018-02-01,58442.517
2018-03-01,69360.612
2018-04-01,62935.173
2018-05-01,71035.939
2018-06-01,63676.708
2018-07-01,70671.959
2018-08-01,57745.753
2018-09-01,59077.428
2018-10-01,60804.716
2018-11-01,60831.901
2018-12-01,50309.291
2019-01-01,67582.429
2019-02-01,68279.174
2019-03-01,76443.245
2019-04-01,59238.915
2019-05-01,74083.801
2019-06-01,45495.649
2019-07-01,69979.093
2019-08-01,56259.278
2019-09-01,58061.153
2019-10-01,58008.763
2019-11-01,58370.196
2019-12-01,56355.135
2020-01-01,71965.702
2020-02-01,57065.449
2020-03-01,58660.965
2020-04-01,35509.127
2020-05-01,37626.924
2020-06-01,64434.104
2020-07-01,48854.318
2020-08-01,55705.668
2020-09-01,62654.754
2020-10-01,56701.287
2020-11-01,50321.772
2020-12-01,58304.658
2021-01-01,47190.0
2021-02-01,44272.0
2021-03-01,47173.0
2021-04-01,49273.0
2021-05-01,35401.0
2021-06-01,49326.0
2021-07-01,55757.0
2021-08-01,69978.0
2021-09-01,67969.0
2021-10-01,56572.0
2021-11-01,54971.0
2021-12-01,61118.0
2022-01-01,46658.0
2022-02-01,54663.0
2022-03-01,65410.0
2022-04-01,58783.0
2022-05-01,64128.0
2022-06-01,70951.0
2022-07-01,62125.0
2022-08-01,79691.0
2022-09-01,64591.0
2022-10-01,70727.0
2022-11-01,58070.0
2022-12-01,47761.0
2023-01-01,63505.0
2023-02-01,69077.0
2023-03-01,82995.0
2023-04-01,54761.0
2023-05-01,82741.0
2023-06-01,59280.0
2023-07-01,98958.0
2023-08-01,73430.0
2023-09-01,80459.0
2023-10-01,77153.0
2023-11-01,92353.0
2023-12-01,83985.0
2024-01-01,64066.0
2024-02-01,62780.0
2024-03-01,87596.0
2024-04-01,76773.0
2024-05-01,103713.0
2024-06-01,84202.0
2024-07-01,103012.0
2024-08-01,109132.0
2024-09-01,84092.0
2024-10-01,91535.0
2024-11-01,84361.0
2024-12-01,88839.0
2025-01-01,61198.0
2025-02-01,69602.0
2025-03-01,91569.0
2025-04-01,102565.0
2025-05-01,122131.0
2025-06-01,130203.0
2025-07-01,135043.0
2025-08-01,104166.0
