Tarih,TP_ITHISICREV4_30
2016-10-01,422449.507
2016-11-01,181966.947
2016-12-01,535682.191
2017-01-01,237349.974
2017-02-01,467872.715
2017-03-01,288309.806
2017-04-01,713521.078
2017-05-01,689702.384
2017-06-01,734025.45
2017-07-01,905426.498
2017-08-01,692300.054
2017-09-01,383796.266
2017-10-01,578115.445
2017-11-01,345579.129
2017-12-01,837013.217
2018-01-01,445059.711
2018-02-01,529031.742
2018-03-01,304008.009
2018-04-01,390093.957
2018-05-01,321898.261
2018-06-01,484234.762
2018-07-01,605000.846
2018-08-01,305544.663
2018-09-01,461473.038
2018-10-01,327799.171
2018-11-01,479266.78
2018-12-01,556072.092
2019-01-01,287692.681
2019-02-01,913819.176
2019-03-01,437993.877
2019-04-01,283346.687
2019-05-01,476034.26
2019-06-01,494677.077
2019-07-01,901081.304
2019-08-01,342077.006
2019-09-01,462907.427
2019-10-01,426506.842
2019-11-01,456565.458
2019-12-01,475500.723
2020-01-01,513631.936
2020-02-01,483672.126
2020-03-01,791245.925
2020-04-01,353489.785
2020-05-01,253541.234
2020-06-01,314518.085
2020-07-01,461633.938
2020-08-01,259040.374
2020-09-01,362403.542
2020-10-01,1141386.42
2020-11-01,381724.997
2020-12-01,385108.504
2021-01-01,352574.0
2021-02-01,301421.0
2021-03-01,549156.0
2021-04-01,432865.0
2021-05-01,471122.0
2021-06-01,773240.0
2021-07-01,381645.0
2021-08-01,315927.0
2021-09-01,419039.0
2021-10-01,303198.0
2021-11-01,334992.0
2021-12-01,528733.0
2022-01-01,403896.0
2022-02-01,424218.0
2022-03-01,466056.0
2022-04-01,430696.0
2022-05-01,670671.0
2022-06-01,343279.0
2022-07-01,794933.0
2022-08-01,708046.0
2022-09-01,403934.0
2022-10-01,445710.0
2022-11-01,434375.0
2022-12-01,639384.0
2023-01-01,494988.0
2023-02-01,478697.0
2023-03-01,715417.0
2023-04-01,328108.0
2023-05-01,674250.0
2023-06-01,544487.0
2023-07-01,804226.0
2023-08-01,630070.0
2023-09-01,475189.0
2023-10-01,598408.0
2023-11-01,771887.0
2023-12-01,853149.0
2024-01-01,479526.0
2024-02-01,818670.0
2024-03-01,610681.0
2024-04-01,528515.0
2024-05-01,786740.0
2024-06-01,620925.0
2024-07-01,1001292.0
2024-08-01,767206.0
2024-09-01,917076.0
2024-10-01,382026.0
2024-11-01,715394.0
2024-12-01,447457.0
2025-01-01,612067.0
2025-02-01,339990.0
2025-03-01,936489.0
2025-04-01,680292.0
2025-05-01,659207.0
2025-06-01,542341.0
2025-07-01,1130841.0
2025-08-01,418179.0
