Tarih,TP_ITHISICREV4_29
2016-06-01,2018665.877
2016-07-01,1752307.582
2016-08-01,1610235.182
2016-09-01,1682662.003
2016-10-01,2006038.514
2016-11-01,2131365.428
2016-12-01,1944494.611
2017-01-01,1176889.775
2017-02-01,1537079.471
2017-03-01,1701663.859
2017-04-01,1546956.448
2017-05-01,1921006.871
2017-06-01,1880269.055
2017-07-01,1926077.142
2017-08-01,1496354.535
2017-09-01,1913189.076
2017-10-01,2363097.265
2017-11-01,2409425.553
2017-12-01,2338652.234
2018-01-01,1618421.373
2018-02-01,1670236.635
2018-03-01,2115395.919
2018-04-01,1990571.956
2018-05-01,2143298.389
2018-06-01,1849665.88
2018-07-01,1838437.628
2018-08-01,1040123.207
2018-09-01,1140597.68
2018-10-01,1226371.204
2018-11-01,1114347.117
2018-12-01,1092853.245
2019-01-01,893790.446
2019-02-01,987630.4
2019-03-01,1176493.154
2019-04-01,1117010.979
2019-05-01,1159519.447
2019-06-01,1146919.882
2019-07-01,1318147.13
2019-08-01,822045.291
2019-09-01,1194706.104
2019-10-01,1360500.868
2019-11-01,1331277.178
2019-12-01,1552641.499
2020-01-01,1110375.001
2020-02-01,1367745.673
2020-03-01,1567088.39
2020-04-01,775269.636
2020-05-01,601028.514
2020-06-01,1246386.413
2020-07-01,1744231.934
2020-08-01,1358520.567
2020-09-01,2028560.655
2020-10-01,2362133.179
2020-11-01,2469768.879
2020-12-01,2405788.712
2021-01-01,1510633.0
2021-02-01,1788202.0
2021-03-01,2071443.0
2021-04-01,1904207.0
2021-05-01,1651800.0
2021-06-01,1685228.0
2021-07-01,1372157.0
2021-08-01,1316071.0
2021-09-01,1472153.0
2021-10-01,1416611.0
2021-11-01,1735826.0
2021-12-01,1767230.0
2022-01-01,1315907.0
2022-02-01,1476628.0
2022-03-01,1702550.0
2022-04-01,1526581.0
2022-05-01,1690980.0
2022-06-01,1862723.0
2022-07-01,1522687.0
2022-08-01,1791489.0
2022-09-01,1852107.0
2022-10-01,1918656.0
2022-11-01,2250188.0
2022-12-01,2521922.0
2023-01-01,1812856.0
2023-02-01,2404735.0
2023-03-01,2789143.0
2023-04-01,2713523.0
2023-05-01,3241639.0
2023-06-01,2848066.0
2023-07-01,3715602.0
2023-08-01,3090344.0
2023-09-01,2991583.0
2023-10-01,3658187.0
2023-11-01,3237530.0
2023-12-01,3394624.0
2024-01-01,2311780.0
2024-02-01,2991680.0
2024-03-01,3021956.0
2024-04-01,3044659.0
2024-05-01,3160707.0
2024-06-01,2745717.0
2024-07-01,3068033.0
2024-08-01,2362447.0
2024-09-01,2794836.0
2024-10-01,3149321.0
2024-11-01,3061601.0
2024-12-01,3462892.0
2025-01-01,2447471.0
2025-02-01,2763802.0
2025-03-01,3499143.0
2025-04-01,3848356.0
2025-05-01,3680081.0
2025-06-01,3804201.0
2025-07-01,3854535.0
2025-08-01,2853030.0
