Tarih,TP_ITHISICREV4_17
2016-10-01,278884.616
2016-11-01,251621.98
2016-12-01,270103.385
2017-01-01,275503.336
2017-02-01,248112.862
2017-03-01,298477.938
2017-04-01,246456.864
2017-05-01,307890.647
2017-06-01,316356.109
2017-07-01,355437.995
2017-08-01,359701.46
2017-09-01,343556.707
2017-10-01,344575.059
2017-11-01,347564.638
2017-12-01,295258.51
2018-01-01,341677.183
2018-02-01,310314.959
2018-03-01,315924.488
2018-04-01,345942.464
2018-05-01,380935.149
2018-06-01,337976.915
2018-07-01,391595.322
2018-08-01,291982.917
2018-09-01,329967.125
2018-10-01,304573.873
2018-11-01,242625.844
2018-12-01,247571.431
2019-01-01,305429.979
2019-02-01,252339.744
2019-03-01,262811.553
2019-04-01,289131.167
2019-05-01,355569.487
2019-06-01,269338.913
2019-07-01,351875.259
2019-08-01,286899.504
2019-09-01,276006.015
2019-10-01,269521.2
2019-11-01,265349.999
2019-12-01,276167.26
2020-01-01,275074.777
2020-02-01,243534.319
2020-03-01,281796.981
2020-04-01,321456.974
2020-05-01,320364.603
2020-06-01,304899.145
2020-07-01,269220.154
2020-08-01,231559.461
2020-09-01,238400.282
2020-10-01,258424.71
2020-11-01,242362.428
2020-12-01,269517.928
2021-01-01,230199.0
2021-02-01,268915.0
2021-03-01,299230.0
2021-04-01,311242.0
2021-05-01,332855.0
2021-06-01,341724.0
2021-07-01,274170.0
2021-08-01,316483.0
2021-09-01,361670.0
2021-10-01,310756.0
2021-11-01,344350.0
2021-12-01,380140.0
2022-01-01,407893.0
2022-02-01,436175.0
2022-03-01,469555.0
2022-04-01,493541.0
2022-05-01,502477.0
2022-06-01,541913.0
2022-07-01,467986.0
2022-08-01,612068.0
2022-09-01,461606.0
2022-10-01,424934.0
2022-11-01,409665.0
2022-12-01,428468.0
2023-01-01,410878.0
2023-02-01,345351.0
2023-03-01,416114.0
2023-04-01,362110.0
2023-05-01,456932.0
2023-06-01,316092.0
2023-07-01,382865.0
2023-08-01,344517.0
2023-09-01,306136.0
2023-10-01,338752.0
2023-11-01,323051.0
2023-12-01,308822.0
2024-01-01,343905.0
2024-02-01,340879.0
2024-03-01,348802.0
2024-04-01,402817.0
2024-05-01,426502.0
2024-06-01,357981.0
2024-07-01,410586.0
2024-08-01,332432.0
2024-09-01,268434.0
2024-10-01,330777.0
2024-11-01,312495.0
2024-12-01,297048.0
2025-01-01,308170.0
2025-02-01,297379.0
2025-03-01,325259.0
2025-04-01,414342.0
2025-05-01,395483.0
2025-06-01,401067.0
2025-07-01,401863.0
2025-08-01,304363.0
