Tarih,TP_ITHISICREV4_21
2016-10-01,375283.032
2016-11-01,385142.806
2016-12-01,383893.321
2017-01-01,333168.912
2017-02-01,316026.876
2017-03-01,469647.685
2017-04-01,350009.411
2017-05-01,363364.954
2017-06-01,367823.847
2017-07-01,353649.995
2017-08-01,432240.318
2017-09-01,441016.346
2017-10-01,464043.681
2017-11-01,460155.187
2017-12-01,469240.697
2018-01-01,454524.152
2018-02-01,466488.632
2018-03-01,483201.482
2018-04-01,407882.924
2018-05-01,453193.698
2018-06-01,420759.828
2018-07-01,396543.453
2018-08-01,319212.121
2018-09-01,291214.305
2018-10-01,354811.717
2018-11-01,409453.861
2018-12-01,386548.361
2019-01-01,418189.452
2019-02-01,373336.95
2019-03-01,496958.921
2019-04-01,412102.405
2019-05-01,478361.075
2019-06-01,344127.113
2019-07-01,459409.032
2019-08-01,378139.372
2019-09-01,422193.858
2019-10-01,535036.601
2019-11-01,442531.6
2019-12-01,502090.006
2020-01-01,389996.192
2020-02-01,472250.39
2020-03-01,522598.831
2020-04-01,478093.409
2020-05-01,415110.014
2020-06-01,395427.732
2020-07-01,375799.416
2020-08-01,329311.325
2020-09-01,517581.499
2020-10-01,405243.828
2020-11-01,474111.852
2020-12-01,555904.612
2021-01-01,458367.0
2021-02-01,506529.0
2021-03-01,732196.0
2021-04-01,502886.0
2021-05-01,403062.0
2021-06-01,830627.0
2021-07-01,732636.0
2021-08-01,914022.0
2021-09-01,758887.0
2021-10-01,488966.0
2021-11-01,461475.0
2021-12-01,384939.0
2022-01-01,317890.0
2022-02-01,417036.0
2022-03-01,510999.0
2022-04-01,483949.0
2022-05-01,404985.0
2022-06-01,351071.0
2022-07-01,376646.0
2022-08-01,423476.0
2022-09-01,425774.0
2022-10-01,399077.0
2022-11-01,421473.0
2022-12-01,431114.0
2023-01-01,455471.0
2023-02-01,463032.0
2023-03-01,492485.0
2023-04-01,417638.0
2023-05-01,460586.0
2023-06-01,369955.0
2023-07-01,448062.0
2023-08-01,465883.0
2023-09-01,438167.0
2023-10-01,462390.0
2023-11-01,448057.0
2023-12-01,479542.0
2024-01-01,398965.0
2024-02-01,530155.0
2024-03-01,540486.0
2024-04-01,424336.0
2024-05-01,486037.0
2024-06-01,405476.0
2024-07-01,475486.0
2024-08-01,469974.0
2024-09-01,527579.0
2024-10-01,542866.0
2024-11-01,497596.0
2024-12-01,562338.0
2025-01-01,491332.0
2025-02-01,521798.0
2025-03-01,568996.0
2025-04-01,584901.0
2025-05-01,503018.0
2025-06-01,438915.0
2025-07-01,595055.0
2025-08-01,567909.0
