Tarih,TP_AKONUTSAT2_T21
2000-01-01,
2000-02-01,
2000-03-01,
2000-04-01,
2000-05-01,
2000-06-01,
2000-07-01,
2000-08-01,
2000-09-01,
2000-10-01,
2000-11-01,
2000-12-01,
2001-01-01,
2001-02-01,
2001-03-01,
2001-04-01,
2001-05-01,
2001-06-01,
2001-07-01,
2001-08-01,
2001-09-01,
2001-10-01,
2001-11-01,
2001-12-01,
2002-01-01,
2002-02-01,
2002-03-01,
2002-04-01,
2002-05-01,
2002-06-01,
2002-07-01,
2002-08-01,
2002-09-01,
2002-10-01,
2002-11-01,
2002-12-01,
2003-01-01,
2003-02-01,
2003-03-01,
2003-04-01,
2003-05-01,
2003-06-01,
2003-07-01,
2003-08-01,
2003-09-01,
2003-10-01,
2003-11-01,
2003-12-01,
2004-01-01,
2004-02-01,
2004-03-01,
2004-04-01,
2004-05-01,
2004-06-01,
2004-07-01,
2004-08-01,
2004-09-01,
2004-10-01,
2004-11-01,
2004-12-01,
2005-01-01,
2005-02-01,
2005-03-01,
2005-04-01,
2005-05-01,
2005-06-01,
2005-07-01,
2005-08-01,
2005-09-01,
2005-10-01,
2005-11-01,
2005-12-01,
2006-01-01,
2006-02-01,
2006-03-01,
2006-04-01,
2006-05-01,
2006-06-01,
2006-07-01,
2006-08-01,
2006-09-01,
2006-10-01,
2006-11-01,
2006-12-01,
2007-01-01,
2007-02-01,
2007-03-01,
2007-04-01,
2007-05-01,
2007-06-01,
2007-07-01,
2007-08-01,
2007-09-01,
2007-10-01,
2007-11-01,
2007-12-01,
2008-01-01,
2008-02-01,
2008-03-01,
2008-04-01,
2008-05-01,
2008-06-01,
2008-07-01,
2008-08-01,
2008-09-01,
2008-10-01,
2008-11-01,
2008-12-01,
2009-01-01,
2009-02-01,
2009-03-01,
2009-04-01,
2009-05-01,
2009-06-01,
2009-07-01,
2009-08-01,
2009-09-01,
2009-10-01,
2009-11-01,
2009-12-01,
2010-01-01,
2010-02-01,
2010-03-01,
2010-04-01,
2010-05-01,
2010-06-01,
2010-07-01,
2010-08-01,
2010-09-01,
2010-10-01,
2010-11-01,
2010-12-01,
2011-01-01,
2011-02-01,
2011-03-01,
2011-04-01,
2011-05-01,
2011-06-01,
2011-07-01,
2011-08-01,
2011-09-01,
2011-10-01,
2011-11-01,
2011-12-01,
2012-01-01,
2012-02-01,
2012-03-01,
2012-04-01,
2012-05-01,
2012-06-01,
2012-07-01,
2012-08-01,
2012-09-01,
2012-10-01,
2012-11-01,
2012-12-01,
2013-01-01,1403.0
2013-02-01,1358.0
2013-03-01,1653.0
2013-04-01,1689.0
2013-05-01,1692.0
2013-06-01,1602.0
2013-07-01,1783.0
2013-08-01,1178.0
2013-09-01,1376.0
2013-10-01,1061.0
2013-11-01,1372.0
2013-12-01,1515.0
2014-01-01,1407.0
2014-02-01,1023.0
2014-03-01,1024.0
2014-04-01,923.0
2014-05-01,1130.0
2014-06-01,1201.0
2014-07-01,1145.0
2014-08-01,1296.0
2014-09-01,1653.0
2014-10-01,1327.0
2014-11-01,1465.0
2014-12-01,1636.0
2015-01-01,1211.0
2015-02-01,1309.0
2015-03-01,1865.0
2015-04-01,1936.0
2015-05-01,1698.0
2015-06-01,1622.0
2015-07-01,1228.0
2015-08-01,1476.0
2015-09-01,1204.0
2015-10-01,1198.0
2015-11-01,1265.0
2015-12-01,1633.0
2016-01-01,1180.0
2016-02-01,1297.0
2016-03-01,1717.0
2016-04-01,1455.0
2016-05-01,1570.0
2016-06-01,1549.0
2016-07-01,1073.0
2016-08-01,1497.0
2016-09-01,1727.0
