Tarih,TP_AKONUTSAT2_T7
2016-10-01,5914.0
2016-11-01,6257.0
2016-12-01,6022.0
2017-01-01,4498.0
2017-02-01,4943.0
2017-03-01,6479.0
2017-04-01,5317.0
2017-05-01,5167.0
2017-06-01,4179.0
2017-07-01,4611.0
2017-08-01,4614.0
2017-09-01,4854.0
2017-10-01,4323.0
2017-11-01,4043.0
2017-12-01,3767.0
2018-01-01,3159.0
2018-02-01,3189.0
2018-03-01,3999.0
2018-04-01,3374.0
2018-05-01,4319.0
2018-06-01,5402.0
2018-07-01,3734.0
2018-08-01,1414.0
2018-09-01,1137.0
2018-10-01,841.0
2018-11-01,499.0
2018-12-01,780.0
2019-01-01,621.0
2019-02-01,1042.0
2019-03-01,2999.0
2019-04-01,2618.0
2019-05-01,1756.0
2019-06-01,861.0
2019-07-01,1577.0
2019-08-01,4219.0
2019-09-01,7088.0
2019-10-01,6103.0
2019-11-01,5285.0
2019-12-01,6211.0
2020-01-01,5230.0
2020-02-01,5927.0
2020-03-01,6001.0
2020-04-01,2214.0
2020-05-01,2178.0
2020-06-01,13801.0
2020-07-01,17924.0
2020-08-01,9121.0
2020-09-01,3802.0
2020-10-01,2682.0
2020-11-01,2735.0
2020-12-01,1811.0
2021-01-01,1260.0
2021-02-01,1702.0
2021-03-01,2779.0
2021-04-01,2259.0
2021-05-01,1376.0
2021-06-01,3989.0
2021-07-01,2583.0
2021-08-01,3464.0
2021-09-01,3799.0
2021-10-01,3470.0
2021-11-01,4857.0
2021-12-01,5334.0
2022-01-01,2043.0
2022-02-01,2275.0
2022-03-01,3628.0
2022-04-01,3976.0
2022-05-01,3677.0
2022-06-01,4642.0
2022-07-01,1962.0
2022-08-01,2432.0
2022-09-01,1753.0
2022-10-01,1262.0
2022-11-01,1796.0
2022-12-01,2514.0
2023-01-01,2090.0
2023-02-01,2601.0
2023-03-01,4469.0
2023-04-01,3602.0
2023-05-01,3774.0
2023-06-01,1723.0
2023-07-01,2015.0
2023-08-01,2319.0
2023-09-01,1251.0
2023-10-01,787.0
2023-11-01,700.0
2023-12-01,819.0
2024-01-01,808.0
2024-02-01,1212.0
2024-03-01,1828.0
2024-04-01,918.0
2024-05-01,1408.0
2024-06-01,1035.0
2024-07-01,1805.0
2024-08-01,2055.0
2024-09-01,2329.0
2024-10-01,3007.0
2024-11-01,3064.0
2024-12-01,3048.0
2025-01-01,2066.0
2025-02-01,2278.0
2025-03-01,2357.0
2025-04-01,2231.0
2025-05-01,2631.0
2025-06-01,1875.0
2025-07-01,2352.0
2025-08-01,2434.0
2025-09-01,2591.0
