Tarih,TP_BL030,TP_BL030
2007-09-14,2007-37,
2007-09-21,2007-38,
2007-09-28,2007-39,
2007-10-05,2007-40,
2007-10-12,2007-41,
2007-10-19,2007-42,
2007-10-26,2007-43,
2007-11-02,2007-44,
2007-11-09,2007-45,
2007-11-16,2007-46,
2007-11-23,2007-47,
2007-11-30,2007-48,
2007-12-07,2007-49,
2007-12-14,2007-50,
2007-12-21,2007-51,
2007-12-28,2007-52,
2008-01-04,2008-1,
2008-01-11,2008-2,
2008-01-18,2008-3,
2008-01-25,2008-4,
2008-02-01,2008-5,
2008-02-08,2008-6,
2008-02-15,2008-7,
2008-02-22,2008-8,
2008-02-29,2008-9,
2008-03-07,2008-10,
2008-03-14,2008-11,
2008-03-21,2008-12,
2008-03-28,2008-13,
2008-04-04,2008-14,
2008-04-11,2008-15,
2008-04-18,2008-16,
2008-04-25,2008-17,
2008-05-02,2008-18,
2008-05-09,2008-19,
2008-05-16,2008-20,
2008-05-23,2008-21,
2008-05-30,2008-22,
2008-06-06,2008-23,
2008-06-13,2008-24,
2008-06-20,2008-25,
2008-06-27,2008-26,
2008-07-04,2008-27,
2008-07-11,2008-28,
2008-07-18,2008-29,
2008-07-25,2008-30,
2008-08-01,2008-31,
2008-08-08,2008-32,
2008-08-15,2008-33,
2008-08-22,2008-34,
2008-08-29,2008-35,
2008-09-05,2008-36,
2008-09-12,2008-37,
2008-09-19,2008-38,
2008-09-26,2008-39,
2008-10-03,2008-40,
2008-10-10,2008-41,
2008-10-17,2008-42,
2008-10-24,2008-43,
2008-10-31,2008-44,
2008-11-07,2008-45,
2008-11-14,2008-46,
2008-11-21,2008-47,
2008-11-28,2008-48,
2008-12-05,2008-49,
2008-12-12,2008-50,
2008-12-19,2008-51,
2008-12-26,2008-52,
2009-01-02,2009-1,
2009-01-09,2009-2,
2009-01-16,2009-3,
2009-01-23,2009-4,
2009-01-30,2009-5,
2009-02-06,2009-6,
2009-02-13,2009-7,
2009-02-20,2009-8,
2009-02-27,2009-9,
2009-03-06,2009-10,
2009-03-13,2009-11,
2009-03-20,2009-12,
2009-03-27,2009-13,
2009-04-03,2009-14,
2009-04-10,2009-15,
2009-04-17,2009-16,
2009-04-24,2009-17,
2009-05-01,2009-18,
2009-05-08,2009-19,
2009-05-15,2009-20,
2009-05-22,2009-21,
2009-05-29,2009-22,
2009-06-05,2009-23,
2009-06-12,2009-24,
2009-06-19,2009-25,
2009-06-26,2009-26,
2009-07-03,2009-27,
2009-07-10,2009-28,
2009-07-17,2009-29,
2009-07-24,2009-30,
2009-07-31,2009-31,
2009-08-07,2009-32,
2009-08-14,2009-33,
2009-08-21,2009-34,
2009-08-28,2009-35,
2009-09-04,2009-36,
2009-09-11,2009-37,
2009-09-18,2009-38,
2009-09-25,2009-39,
2009-10-02,2009-40,
2009-10-09,2009-41,
2009-10-16,2009-42,
2009-10-23,2009-43,
2009-10-30,2009-44,
2009-11-06,2009-45,
2009-11-13,2009-46,
2009-11-20,2009-47,
2009-11-27,2009-48,
2009-12-04,2009-49,
2009-12-11,2009-50,
2009-12-18,2009-51,
2009-12-25,2009-52,
2010-01-01,2010-1,
2010-01-08,2010-2,
2010-01-15,2010-3,
2010-01-22,2010-4,
2010-01-29,2010-5,
2010-02-05,2010-6,
2010-02-12,2010-7,
2010-02-19,2010-8,
2010-02-26,2010-9,
2010-03-05,2010-10,
2010-03-12,2010-11,
2010-03-19,2010-12,
2010-03-26,2010-13,
2010-04-02,2010-14,
2010-04-09,2010-15,
2010-04-16,2010-16,
2010-04-23,2010-17,
2010-04-30,2010-18,
2010-05-07,2010-19,
2010-05-14,2010-20,
2010-05-21,2010-21,
2010-05-28,2010-22,
2010-06-04,2010-23,
2010-06-11,2010-24,
2010-06-18,2010-25,
2010-06-25,2010-26,
2010-07-02,2010-27,
2010-07-09,2010-28,
2010-07-16,2010-29,
2010-07-23,2010-30,
2010-07-30,2010-31,
2010-08-06,2010-32,
2010-08-13,2010-33,
2010-08-20,2010-34,
2010-08-27,2010-35,
2010-09-03,2010-36,
2010-09-10,2010-37,
2010-09-17,2010-38,
2010-09-24,2010-39,
2010-10-01,2010-40,
2010-10-08,2010-41,
2010-10-15,2010-42,
2010-10-22,2010-43,
2010-10-29,2010-44,
2010-11-05,2010-45,
2010-11-12,2010-46,
2010-11-19,2010-47,
2010-11-26,2010-48,
2010-12-03,2010-49,
2010-12-10,2010-50,
2010-12-17,2010-51,
2010-12-24,2010-52,
2010-12-31,2010-53,
2011-01-07,2011-1,
2011-01-14,2011-2,
2011-01-21,2011-3,
2011-01-28,2011-4,
2011-02-04,2011-5,
2011-02-11,2011-6,
2011-02-18,2011-7,
2011-02-25,2011-8,
2011-03-04,2011-9,
2011-03-11,2011-10,
2011-03-18,2011-11,
2011-03-25,2011-12,
2011-04-01,2011-13,
2011-04-08,2011-14,
2011-04-15,2011-15,
2011-04-22,2011-16,
2011-04-29,2011-17,
2011-05-06,2011-18,
2011-05-13,2011-19,
2011-05-20,2011-20,
2011-05-27,2011-21,
2011-06-03,2011-22,
2011-06-10,2011-23,
2011-06-17,2011-24,
2011-06-24,2011-25,
2011-07-01,2011-26,
2011-07-08,2011-27,
2011-07-15,2011-28,
2011-07-22,2011-29,
2011-07-29,2011-30,
2011-08-05,2011-31,
2011-08-12,2011-32,
2011-08-19,2011-33,
2011-08-26,2011-34,
2011-09-02,2011-35,
2011-09-09,2011-36,
2011-09-16,2011-37,
2011-09-23,2011-38,
2011-09-30,2011-39,
2011-10-07,2011-40,
2011-10-14,2011-41,
2011-10-21,2011-42,
2011-10-28,2011-43,
2011-11-04,2011-44,
2011-11-11,2011-45,
2011-11-18,2011-46,
2011-11-25,2011-47,
2011-12-02,2011-48,
2011-12-09,2011-49,
2011-12-16,2011-50,
2011-12-23,2011-51,
2011-12-30,2011-52,
2012-01-06,2012-1,
2012-01-13,2012-2,
2012-01-20,2012-3,
2012-01-27,2012-4,
2012-02-03,2012-5,
2012-02-10,2012-6,
2012-02-17,2012-7,
2012-02-24,2012-8,
2012-03-02,2012-9,
2012-03-09,2012-10,
2012-03-16,2012-11,
2012-03-23,2012-12,
2012-03-30,2012-13,
2012-04-06,2012-14,
2012-04-13,2012-15,
2012-04-20,2012-16,
2012-04-27,2012-17,
2012-05-04,2012-18,
2012-05-11,2012-19,
2012-05-18,2012-20,
2012-05-25,2012-21,
2012-06-01,2012-22,
2012-06-08,2012-23,
2012-06-15,2012-24,
2012-06-22,2012-25,
2012-06-29,2012-26,
2012-07-06,2012-27,
2012-07-13,2012-28,
2012-07-20,2012-29,
2012-07-27,2012-30,
2012-08-03,2012-31,
2012-08-10,2012-32,
2012-08-17,2012-33,
2012-08-24,2012-34,
2012-08-31,2012-35,
2012-09-07,2012-36,
2012-09-14,2012-37,
2012-09-21,2012-38,
2012-09-28,2012-39,
2012-10-05,2012-40,
2012-10-12,2012-41,
2012-10-19,2012-42,
2012-10-26,2012-43,
2012-11-02,2012-44,
2012-11-09,2012-45,
2012-11-16,2012-46,
2012-11-23,2012-47,
2012-11-30,2012-48,
2012-12-07,2012-49,
2012-12-14,2012-50,
2012-12-21,2012-51,
2012-12-28,2012-52,
2013-01-04,2013-1,6576973.0
2013-01-11,2013-2,6527027.0
2013-01-18,2013-3,6519398.0
2013-01-25,2013-4,6447399.0
2013-02-01,2013-5,6341334.0
2013-02-08,2013-6,6416527.0
2013-02-15,2013-7,6082851.0
2013-02-22,2013-8,6199731.0
2013-03-01,2013-9,6315866.0
2013-03-08,2013-10,6029989.0
2013-03-15,2013-11,6320959.0
2013-03-22,2013-12,6283504.0
2013-03-29,2013-13,6123312.0
2013-04-05,2013-14,6197813.0
2013-04-12,2013-15,6232277.0
2013-04-19,2013-16,6512120.0
2013-04-26,2013-17,6404466.0
2013-05-03,2013-18,6647391.0
2013-05-10,2013-19,6752827.0
2013-05-17,2013-20,6992850.0
2013-05-24,2013-21,7204240.0
2013-05-31,2013-22,7520580.0
2013-06-07,2013-23,7580153.0
2013-06-14,2013-24,7881452.0
2013-06-21,2013-25,7947902.0
2013-06-28,2013-26,8109430.0
2013-07-05,2013-27,8279884.0
2013-07-12,2013-28,8423619.0
2013-07-19,2013-29,8683131.0
2013-07-26,2013-30,9037539.0
2013-08-02,2013-31,9527717.0
2013-08-09,2013-32,9270308.0
2013-08-16,2013-33,9121298.0
2013-08-23,2013-34,9845385.0
2013-08-30,2013-35,9971132.0
2013-09-06,2013-36,10142376.0
2013-09-13,2013-37,10268218.0
2013-09-20,2013-38,10225214.0
2013-09-27,2013-39,11231416.0
2013-10-04,2013-40,11657370.0
2013-10-11,2013-41,11889694.0
2013-10-18,2013-42,11890982.0
2013-10-25,2013-43,12012010.0
2013-11-01,2013-44,12171142.0
2013-11-08,2013-45,12190398.0
2013-11-15,2013-46,12543953.0
2013-11-22,2013-47,12284000.0
2013-11-29,2013-48,11931247.0
2013-12-06,2013-49,12435488.0
2013-12-13,2013-50,12286842.0
2013-12-20,2013-51,12344011.0
2013-12-27,2013-52,12970968.0
2014-01-03,2014-1,13596762.0
2014-01-10,2014-2,14406797.0
2014-01-17,2014-3,14909156.0
2014-01-24,2014-4,15650722.0
2014-01-31,2014-5,15939819.0
2014-02-07,2014-6,16066400.0
2014-02-14,2014-7,16636831.0
2014-02-21,2014-8,17009819.0
2014-02-28,2014-9,17760823.0
2014-03-07,2014-10,17678717.0
2014-03-14,2014-11,18172655.0
2014-03-21,2014-12,18519863.0
2014-03-28,2014-13,18549600.0
2014-04-04,2014-14,18056052.0
2014-04-11,2014-15,18141143.0
2014-04-18,2014-16,18837953.0
2014-04-25,2014-17,19007584.0
2014-05-02,2014-18,18948444.0
2014-05-09,2014-19,18031608.0
2014-05-16,2014-20,18346798.0
2014-05-23,2014-21,18290710.0
2014-05-30,2014-22,18846073.0
2014-06-06,2014-23,18407697.0
2014-06-13,2014-24,18771945.0
2014-06-20,2014-25,19068808.0
2014-06-27,2014-26,19203130.0
2014-07-04,2014-27,19283031.0
2014-07-11,2014-28,19151138.0
2014-07-18,2014-29,19178927.0
2014-07-25,2014-30,19012832.0
2014-08-01,2014-31,19131450.0
2014-08-08,2014-32,19165300.0
2014-08-15,2014-33,19351042.0
2014-08-22,2014-34,19559478.0
2014-08-29,2014-35,19866679.0
2014-09-05,2014-36,19641613.0
2014-09-12,2014-37,19306689.0
2014-09-19,2014-38,19685894.0
2014-09-26,2014-39,19832537.0
2014-10-03,2014-40,20133587.0
2014-10-10,2014-41,19672465.0
2014-10-17,2014-42,19489773.0
2014-10-24,2014-43,19396185.0
2014-10-31,2014-44,19143154.0
2014-11-07,2014-45,19186520.0
2014-11-14,2014-46,19314797.0
2014-11-21,2014-47,18941662.0
2014-11-28,2014-48,19031595.0
2014-12-05,2014-49,19221694.0
2014-12-12,2014-50,19362606.0
2014-12-19,2014-51,19933358.0
2014-12-26,2014-52,19482319.0
2015-01-02,2015-1,19158908.0
2015-01-09,2015-2,18896259.0
2015-01-16,2015-3,18392175.0
2015-01-23,2015-4,18320340.0
2015-01-30,2015-5,18588196.0
2015-02-06,2015-6,19289169.0
2015-02-13,2015-7,19655136.0
2015-02-20,2015-8,18962043.0
2015-02-27,2015-9,19333007.0
2015-03-06,2015-10,19539828.0
2015-03-13,2015-11,19302691.0
2015-03-20,2015-12,19142796.0
2015-03-27,2015-13,19455010.0
2015-04-03,2015-14,20116811.0
2015-04-10,2015-15,20260333.0
2015-04-17,2015-16,21313305.0
2015-04-24,2015-17,20970404.0
2015-05-01,2015-18,20685046.0
2015-05-08,2015-19,21177079.0
2015-05-15,2015-20,20712392.0
2015-05-22,2015-21,20263684.0
2015-05-29,2015-22,20787071.0
2015-06-05,2015-23,21476244.0
2015-06-12,2015-24,22152402.0
2015-06-19,2015-25,22241295.0
2015-06-26,2015-26,21833890.0
2015-07-03,2015-27,22319933.0
2015-07-10,2015-28,22266199.0
2015-07-17,2015-29,21978604.0
2015-07-24,2015-30,22886509.0
2015-07-31,2015-31,22952113.0
2015-08-07,2015-32,22997329.0
2015-08-14,2015-33,23034275.0
2015-08-21,2015-34,24743681.0
2015-08-28,2015-35,24578241.0
2015-09-04,2015-36,24591373.0
2015-09-11,2015-37,24865113.0
2015-09-18,2015-38,24741944.0
2015-09-25,2015-39,24306975.0
2015-10-02,2015-40,24216684.0
2015-10-09,2015-41,23751957.0
2015-10-16,2015-42,23169960.0
2015-10-23,2015-43,23625931.0
2015-10-30,2015-44,23177070.0
2015-11-06,2015-45,23531491.0
2015-11-13,2015-46,23317037.0
2015-11-20,2015-47,23359876.0
2015-11-27,2015-48,22850559.0
2015-12-04,2015-49,22514601.0
2015-12-11,2015-50,22770022.0
2015-12-18,2015-51,22971534.0
2015-12-25,2015-52,22775924.0
2016-01-01,2016-1,22719309.0
2016-01-08,2016-2,22982880.0
2016-01-15,2016-3,23029128.0
2016-01-22,2016-4,22994407.0
2016-01-29,2016-5,23077922.0
2016-02-05,2016-6,22547611.0
2016-02-12,2016-7,22800737.0
2016-02-19,2016-8,22829285.0
2016-02-26,2016-9,22417399.0
2016-03-04,2016-10,21760368.0
2016-03-11,2016-11,22584961.0
2016-03-18,2016-12,23307065.0
2016-03-25,2016-13,23580551.0
2016-04-01,2016-14,23820317.0
2016-04-08,2016-15,24248986.0
2016-04-15,2016-16,24995304.0
2016-04-22,2016-17,25103790.0
2016-04-29,2016-18,25045014.0
2016-05-06,2016-19,25968074.0
2016-05-13,2016-20,25549645.0
2016-05-20,2016-21,26500472.0
2016-05-27,2016-22,27134920.0
2016-06-03,2016-23,26695583.0
2016-06-10,2016-24,26368387.0
2016-06-17,2016-25,26757544.0
2016-06-24,2016-26,26427785.0
2016-07-01,2016-27,26381012.0
2016-07-08,2016-28,26297237.0
2016-07-15,2016-29,25820556.0
2016-07-22,2016-30,27186939.0
2016-07-29,2016-31,26831400.0
2016-08-05,2016-32,27095817.0
2016-08-12,2016-33,26439614.0
2016-08-19,2016-34,27161557.0
2016-08-26,2016-35,27406712.0
2016-09-02,2016-36,27528609.5
2016-09-09,2016-37,28157061.0
2016-09-16,2016-38,28315574.0
2016-09-23,2016-39,27712657.0
2016-09-30,2016-40,28319618.0
2016-10-07,2016-41,29346051.0
2016-10-14,2016-42,29720189.0
2016-10-21,2016-43,29926841.0
2016-10-28,2016-44,31365161.0
2016-11-04,2016-45,31623992.0
2016-11-11,2016-46,31937194.0
2016-11-18,2016-47,32506776.0
2016-11-25,2016-48,32718755.0
2016-12-02,2016-49,33424328.0
2016-12-09,2016-50,33801366.0
2016-12-16,2016-51,35491587.0
2016-12-23,2016-52,36170836.0
2016-12-30,2016-53,37597410.0
2017-01-06,2017-1,38520271.0
2017-01-13,2017-2,41668797.0
2017-01-20,2017-3,41855562.0
2017-01-27,2017-4,43185197.0
2017-02-03,2017-5,42234535.0
2017-02-10,2017-6,42207926.0
2017-02-17,2017-7,41170823.0
2017-02-24,2017-8,39574410.0
2017-03-03,2017-9,40963924.0
2017-03-10,2017-10,41637239.0
2017-03-17,2017-11,41207426.0
2017-03-24,2017-12,40350232.0
2017-03-31,2017-13,40303620.0
2017-04-07,2017-14,41291923.0
2017-04-14,2017-15,40241816.0
2017-04-21,2017-16,40217161.0
2017-04-28,2017-17,39127149.0
2017-05-05,2017-18,38228324.0
2017-05-12,2017-19,39921250.0
2017-05-19,2017-20,40455153.0
2017-05-26,2017-21,41284779.0
2017-06-02,2017-22,40420711.0
2017-06-09,2017-23,41291347.0
2017-06-16,2017-24,41831585.0
2017-06-23,2017-25,42570924.0
2017-06-30,2017-26,42950997.0
2017-07-07,2017-27,44593856.0
2017-07-14,2017-28,44662131.0
2017-07-21,2017-29,44703707.0
2017-07-28,2017-30,44412433.0
2017-08-04,2017-31,44352404.0
2017-08-11,2017-32,43511730.0
2017-08-18,2017-33,43442930.0
2017-08-25,2017-34,43060738.0
2017-09-01,2017-35,42317436.0
2017-09-08,2017-36,41059051.0
2017-09-15,2017-37,41355448.0
2017-09-22,2017-38,42248120.0
2017-09-29,2017-39,43252541.0
2017-10-06,2017-40,44040008.0
2017-10-13,2017-41,45827657.0
2017-10-20,2017-42,44792279.0
2017-10-27,2017-43,47522177.0
2017-11-03,2017-44,48297416.0
2017-11-10,2017-45,48676251.0
2017-11-17,2017-46,48905534.0
2017-11-24,2017-47,49765949.0
2017-12-01,2017-48,49003349.0
2017-12-08,2017-49,47468631.0
2017-12-15,2017-50,47475089.0
2017-12-22,2017-51,47513623.0
2017-12-29,2017-52,48100249.0
2018-01-05,2018-1,47580980.0
2018-01-12,2018-2,47705165.0
2018-01-19,2018-3,48054523.0
2018-01-26,2018-4,47462744.0
2018-02-02,2018-5,47294292.0
2018-02-09,2018-6,47620417.0
2018-02-16,2018-7,47582739.0
2018-02-23,2018-8,48523653.0
2018-03-02,2018-9,48456615.0
2018-03-09,2018-10,48961707.0
2018-03-16,2018-11,50103936.0
2018-03-23,2018-12,50631817.0
2018-03-30,2018-13,51994208.0
2018-04-06,2018-14,52278942.0
2018-04-13,2018-15,53610095.0
2018-04-20,2018-16,51760828.0
2018-04-27,2018-17,52524141.0
2018-05-04,2018-18,53455321.0
2018-05-11,2018-19,53407230.0
2018-05-18,2018-20,55080631.0
2018-05-25,2018-21,57636578.0
2018-06-01,2018-22,53936616.0
2018-06-08,2018-23,54952147.0
2018-06-15,2018-24,54900493.0
2018-06-22,2018-25,55015100.0
