Tarih,TP_KM_F08
2011-12-01,4703513.0
2012-01-01,4322597.0
2012-02-01,4071221.0
2012-03-01,4234109.0
2012-04-01,4299691.0
2012-05-01,4395077.0
2012-06-01,4523603.0
2012-07-01,4593001.0
2012-08-01,4547404.0
2012-09-01,4740942.0
2012-10-01,4604514.0
2012-11-01,4654964.0
2012-12-01,4845464.0
2013-01-01,5030290.0
2013-02-01,4870992.0
2013-03-01,4975774.0
2013-04-01,5186403.0
2013-05-01,5523773.0
2013-06-01,5478499.0
2013-07-01,5230145.0
2013-08-01,5398985.0
2013-09-01,5408378.0
2013-10-01,5527072.0
2013-11-01,5355850.0
2013-12-01,5214954.0
2014-01-01,5288756.0
2014-02-01,5277243.0
2014-03-01,5264630.0
2014-04-01,5429006.0
2014-05-01,5747107.0
2014-06-01,5699643.0
2014-07-01,5708200.0
2014-08-01,5701813.0
2014-09-01,5856808.0
2014-10-01,6099258.0
2014-11-01,6484739.0
2014-12-01,6164939.0
2015-01-01,6392898.0
2015-02-01,5948531.0
2015-03-01,6141317.0
2015-04-01,6713070.0
2015-05-01,6349783.0
2015-06-01,6360524.0
2015-07-01,6458646.0
2015-08-01,6452897.0
2015-09-01,6630899.0
2015-10-01,6749145.0
2015-11-01,6664565.0
2015-12-01,6767873.0
2016-01-01,6532406.0
2016-02-01,6704681.0
2016-03-01,6565590.0
2016-04-01,6820660.0
2016-05-01,6690128.0
2016-06-01,6966160.0
2016-07-01,6992612.0
2016-08-01,7242398.0
2016-09-01,7320571.0
2016-10-01,7504460.0
2016-11-01,7448305.0
2016-12-01,7509466.0
2017-01-01,7477396.0
2017-02-01,7433165.0
2017-03-01,7447848.0
2017-04-01,7649193.0
2017-05-01,7743713.0
2017-06-01,7806639.0
2017-07-01,7771456.0
2017-08-01,6912711.0
2017-09-01,7201079.0
2017-10-01,7124708.0
2017-11-01,7039651.0
2017-12-01,7080781.0
2018-01-01,7116056.0
2018-02-01,7007467.0
2018-03-01,7112414.0
2018-04-01,7249196.0
2018-05-01,7411196.0
2018-06-01,7523004.0
2018-07-01,7747752.0
2018-08-01,7758981.0
2018-09-01,7550350.0
2018-10-01,7703387.0
2018-11-01,7545140.0
2018-12-01,7571321.0
2019-01-01,10450456.0
2019-02-01,10792381.0
2019-03-01,10891028.0
2019-04-01,10712002.0
2019-05-01,10686747.0
2019-06-01,11037416.0
2019-07-01,11217183.0
2019-08-01,11309720.0
2019-09-01,11436803.0
2019-10-01,11628611.0
2019-11-01,12093022.0
2019-12-01,12163915.0
2020-01-01,12085860.0
2020-02-01,12005404.0
2020-03-01,12151614.0
2020-04-01,12406097.0
2020-05-01,12517071.0
2020-06-01,12743617.0
2020-07-01,12910026.0
2020-08-01,13480827.0
2020-09-01,13955580.0
2020-10-01,14534806.0
2020-11-01,14355151.0
2020-12-01,14316497.0
2021-01-01,14444997.0
2021-02-01,14378069.0
2021-03-01,14573205.0
2021-04-01,14638084.0
2021-05-01,15040460.0
2021-06-01,15679889.0
2021-07-01,16002734.0
2021-08-01,16173412.0
2021-09-01,16784080.0
2021-10-01,17165014.0
2021-11-01,17653997.0
2021-12-01,18119079.0
2022-01-01,18973906.0
2022-02-01,20062424.0
2022-03-01,20902473.0
2022-04-01,21294402.0
2022-05-01,22395111.0
2022-06-01,23040001.0
2022-07-01,24670640.0
2022-08-01,26034343.0
2022-09-01,27503326.0
2022-10-01,29141888.0
2022-11-01,30090228.0
2022-12-01,30998535.0
2023-01-01,34816691.0
2023-02-01,37045923.0
2023-03-01,37854332.0
2023-04-01,40059912.0
2023-05-01,43775305.0
2023-06-01,43110468.0
2023-07-01,43847080.0
2023-08-01,45581990.0
2023-09-01,47805068.0
2023-10-01,49058553.0
2023-11-01,49645413.0
2023-12-01,49805733.0
2024-01-01,53156980.0
2024-02-01,53634177.0
2024-03-01,54313069.0
2024-04-01,58016489.0
2024-05-01,57199657.0
2024-06-01,59534888.0
2024-07-01,59685316.0
2024-08-01,67950334.0
2024-09-01,68378600.0
2024-10-01,64817189.0
2024-11-01,70298331.0
2024-12-01,71170346.0
2025-01-01,68946674.0
2025-02-01,72908011.0
2025-03-01,71484887.0
2025-04-01,77297904.0
2025-05-01,79857665.0
2025-06-01,83440874.0
2025-07-01,83397871.0
2025-08-01,86906717.0
