Tarih,TP_AB_N18,TP_AB_N18
2006-02-10,2006-6,19373098.0
2006-02-17,2006-7,19403694.0
2006-02-24,2006-8,19442921.0
2006-03-03,2006-9,19578531.0
2006-03-10,2006-10,19545416.0
2006-03-17,2006-11,19541725.0
2006-03-24,2006-12,19545320.0
2006-03-31,2006-13,19520414.0
2006-04-07,2006-14,19523280.0
2006-04-14,2006-15,19527562.0
2006-04-21,2006-16,19541177.0
2006-04-28,2006-17,19582930.0
2006-05-05,2006-18,19654252.0
2006-05-12,2006-19,18583859.0
2006-05-19,2006-20,18625536.0
2006-05-26,2006-21,18698027.0
2006-06-02,2006-22,18905561.0
2006-06-09,2006-23,18946257.0
2006-06-16,2006-24,19034269.0
2006-06-23,2006-25,19066880.0
2006-06-30,2006-26,19347870.0
2006-07-07,2006-27,19347870.0
2006-07-14,2006-28,19004975.0
2006-07-21,2006-29,19006846.0
2006-07-28,2006-30,19000979.0
2006-08-04,2006-31,18692343.0
2006-08-11,2006-32,18725303.0
2006-08-18,2006-33,18735092.0
2006-08-25,2006-34,18750674.0
2006-09-01,2006-35,18942882.0
2006-09-08,2006-36,18941799.0
2006-09-15,2006-37,18626566.0
2006-09-22,2006-38,18587643.0
2006-09-29,2006-39,18211530.0
2006-10-06,2006-40,18298734.0
2006-10-13,2006-41,18322160.0
2006-10-20,2006-42,18338215.0
2006-10-27,2006-43,18339653.0
2006-11-03,2006-44,18752660.0
2006-11-10,2006-45,18752963.0
2006-11-17,2006-46,18783717.0
2006-11-24,2006-47,18784810.0
2006-12-01,2006-48,18986751.0
2006-12-08,2006-49,18986751.0
2006-12-15,2006-50,18694579.0
2006-12-22,2006-51,18694579.0
2006-12-29,2006-52,18811873.0
2007-01-05,2007-1,18809589.0
2007-01-12,2007-2,18786561.0
2007-01-19,2007-3,18787374.0
2007-01-26,2007-4,18773851.0
2007-02-02,2007-5,18664301.0
2007-02-09,2007-6,18674433.0
2007-02-16,2007-7,18732657.0
2007-02-23,2007-8,18744614.0
2007-03-02,2007-9,18997861.0
2007-03-09,2007-10,18991311.0
2007-03-16,2007-11,18991537.0
2007-03-23,2007-12,18993635.0
2007-03-30,2007-13,18971875.0
2007-04-06,2007-14,18971875.0
2007-04-13,2007-15,18971875.0
2007-04-20,2007-16,19027557.0
2007-04-27,2007-17,19036202.0
2007-05-04,2007-18,19240198.0
2007-05-11,2007-19,17403644.0
2007-05-18,2007-20,17124485.0
2007-05-25,2007-21,17137571.0
2007-06-01,2007-22,17279190.0
2007-06-08,2007-23,17279190.0
2007-06-15,2007-24,17279190.0
2007-06-22,2007-25,17279190.0
2007-06-29,2007-26,17265674.0
2007-07-06,2007-27,17247084.0
2007-07-13,2007-28,16971527.0
2007-07-20,2007-29,16968008.0
2007-07-27,2007-30,16952805.0
2007-08-03,2007-31,16689949.0
2007-08-10,2007-32,16670928.0
2007-08-17,2007-33,16645327.0
2007-08-24,2007-34,16644388.0
2007-08-31,2007-35,16492682.0
2007-09-07,2007-36,16492423.0
2007-09-14,2007-37,16277929.0
2007-09-21,2007-38,16318840.0
2007-09-28,2007-39,16246679.0
2007-10-05,2007-40,16246789.0
2007-10-12,2007-41,16307359.0
2007-10-19,2007-42,16324705.0
2007-10-26,2007-43,16332502.0
2007-11-02,2007-44,16571053.0
2007-11-09,2007-45,16618328.0
2007-11-16,2007-46,16654336.0
2007-11-23,2007-47,16667104.0
2007-11-30,2007-48,17002068.0
2007-12-07,2007-49,17002068.0
2007-12-14,2007-50,16720847.0
2007-12-21,2007-51,16721507.0
2007-12-28,2007-52,16789066.0
2008-01-04,2008-1,16926939.0
2008-01-11,2008-2,16903611.0
2008-01-18,2008-3,16857475.0
2008-01-25,2008-4,16859244.0
2008-02-01,2008-5,16688903.0
2008-02-08,2008-6,16700212.0
2008-02-15,2008-7,16700212.0
2008-02-22,2008-8,16701306.0
2008-02-29,2008-9,16919899.0
2008-03-07,2008-10,16920619.0
2008-03-14,2008-11,16922445.0
2008-03-21,2008-12,16986507.0
2008-03-28,2008-13,16986507.0
2008-04-04,2008-14,17221402.0
2008-04-11,2008-15,17221402.0
2008-04-18,2008-16,17230764.0
2008-04-25,2008-17,17231029.0
2008-05-02,2008-18,17329694.0
2008-05-09,2008-19,17329694.0
2008-05-16,2008-20,15333487.0
2008-05-23,2008-21,15333487.0
2008-05-30,2008-22,15300554.0
2008-06-06,2008-23,15300554.0
2008-06-13,2008-24,15308109.0
2008-06-20,2008-25,15308109.0
2008-06-27,2008-26,15333812.0
2008-07-04,2008-27,15500820.0
2008-07-11,2008-28,14823641.0
2008-07-18,2008-29,14805841.0
2008-07-25,2008-30,14737676.0
2008-08-01,2008-31,14421784.0
2008-08-08,2008-32,14474642.0
2008-08-15,2008-33,14480079.0
2008-08-22,2008-34,14488685.0
2008-08-29,2008-35,14636747.0
2008-09-05,2008-36,14639594.0
2008-09-12,2008-37,13989558.0
2008-09-19,2008-38,13973093.0
2008-09-26,2008-39,13935821.0
2008-10-03,2008-40,13724555.0
2008-10-10,2008-41,13762563.0
2008-10-17,2008-42,13796377.0
2008-10-24,2008-43,13800175.0
2008-10-31,2008-44,13876870.0
2008-11-07,2008-45,14073898.0
2008-11-14,2008-46,14123129.0
2008-11-21,2008-47,14159039.0
2008-11-28,2008-48,14542415.0
2008-12-05,2008-49,14544105.0
2008-12-12,2008-50,13775970.0
2008-12-19,2008-51,13761342.0
2008-12-26,2008-52,13762968.0
2009-01-02,2009-1,13459254.0
2009-01-09,2009-2,13390821.0
2009-01-16,2009-3,13555612.0
2009-01-23,2009-4,13549602.0
2009-01-30,2009-5,13437406.0
2009-02-06,2009-6,13502608.0
2009-02-13,2009-7,13508587.0
2009-02-20,2009-8,13515568.0
2009-02-27,2009-9,13571134.0
2009-03-06,2009-10,13531481.0
2009-03-13,2009-11,13523079.0
2009-03-20,2009-12,13513508.0
2009-03-27,2009-13,13506533.0
2009-04-03,2009-14,13436245.0
2009-04-10,2009-15,13530017.0
2009-04-17,2009-16,13568389.0
2009-04-24,2009-17,13629204.0
2009-05-01,2009-18,13784170.0
2009-05-08,2009-19,13723516.0
2009-05-15,2009-20,10761491.0
2009-05-22,2009-21,10722611.0
2009-05-29,2009-22,10609556.0
2009-06-05,2009-23,10609681.0
2009-06-12,2009-24,10645161.0
2009-06-19,2009-25,10657636.0
2009-06-26,2009-26,10665387.0
2009-07-03,2009-27,10732901.0
2009-07-10,2009-28,9875222.0
2009-07-17,2009-29,9844985.0
2009-07-24,2009-30,9846388.0
2009-07-31,2009-31,9787585.0
2009-08-07,2009-32,9797348.0
2009-08-14,2009-33,9799326.0
2009-08-21,2009-34,9803965.0
2009-08-28,2009-35,9806875.0
2009-09-04,2009-36,9825749.0
2009-09-11,2009-37,8956482.0
2009-09-18,2009-38,8940006.0
2009-09-25,2009-39,8940815.0
2009-10-02,2009-40,8851850.0
2009-10-09,2009-41,8891088.0
2009-10-16,2009-42,8895771.0
2009-10-23,2009-43,8896682.0
2009-10-30,2009-44,8946430.0
2009-11-06,2009-45,9065407.0
2009-11-13,2009-46,9093963.0
2009-11-20,2009-47,9114507.0
2009-11-27,2009-48,9346413.0
2009-12-04,2009-49,9342148.0
2009-12-11,2009-50,8423647.0
2009-12-18,2009-51,8417502.0
2009-12-25,2009-52,8424312.0
2010-01-01,2010-1,8442133.0
2010-01-08,2010-2,8381386.0
2010-01-15,2010-3,8386033.0
2010-01-22,2010-4,8389281.0
2010-01-29,2010-5,8393304.0
2010-02-05,2010-6,8398971.0
2010-02-12,2010-7,8398971.0
2010-02-19,2010-8,8532221.0
2010-02-26,2010-9,8671031.0
2010-03-05,2010-10,8679325.0
2010-03-12,2010-11,8678597.0
2010-03-19,2010-12,8714787.0
2010-03-26,2010-13,8731557.0
2010-04-02,2010-14,8787149.0
2010-04-09,2010-15,8787149.0
2010-04-16,2010-16,8741905.0
2010-04-23,2010-17,8746372.0
2010-04-30,2010-18,8762442.0
2010-05-07,2010-19,8762448.0
2010-05-14,2010-20,3243072.0
2010-05-21,2010-21,3244162.0
2010-05-28,2010-22,3251791.0
2010-06-04,2010-23,3254380.0
2010-06-11,2010-24,3241661.0
2010-06-18,2010-25,3241661.0
2010-06-25,2010-26,3215713.0
2010-07-02,2010-27,3211730.0
2010-07-09,2010-28,3204112.0
2010-07-16,2010-29,2117125.0
2010-07-23,2010-30,2115671.0
2010-07-30,2010-31,2110560.0
2010-08-06,2010-32,2110591.0
2010-08-13,2010-33,2110591.0
2010-08-20,2010-34,2109065.0
2010-08-27,2010-35,2109065.0
2010-09-03,2010-36,2099556.0
2010-09-10,2010-37,2093036.0
2010-09-17,2010-38,1023648.0
2010-09-24,2010-39,1023648.0
2010-10-01,2010-40,1042920.0
2010-10-08,2010-41,1042920.0
2010-10-15,2010-42,1042920.0
2010-10-22,2010-43,1042920.0
2010-10-29,2010-44,1064470.0
2010-11-05,2010-45,1064470.0
2010-11-12,2010-46,1064470.0
2010-11-19,2010-47,1064470.0
2010-11-26,2010-48,1064470.0
2010-12-03,2010-49,1090380.0
2010-12-10,2010-50,0.0
2010-12-17,2010-51,0.0
2010-12-24,2010-52,0.0
2010-12-31,2010-53,0.0
2011-01-07,2011-1,0.0
2011-01-14,2011-2,0.0
2011-01-21,2011-3,0.0
2011-01-28,2011-4,0.0
2011-02-04,2011-5,0.0
2011-02-11,2011-6,0.0
2011-02-18,2011-7,0.0
2011-02-25,2011-8,0.0
2011-03-04,2011-9,0.0
2011-03-11,2011-10,0.0
2011-03-18,2011-11,0.0
2011-03-25,2011-12,0.0
2011-04-01,2011-13,0.0
2011-04-08,2011-14,0.0
2011-04-15,2011-15,0.0
2011-04-22,2011-16,0.0
2011-04-29,2011-17,0.0
2011-05-06,2011-18,0.0
2011-05-13,2011-19,0.0
2011-05-20,2011-20,0.0
2011-05-27,2011-21,0.0
2011-06-03,2011-22,0.0
2011-06-10,2011-23,0.0
2011-06-17,2011-24,0.0
2011-06-24,2011-25,0.0
2011-07-01,2011-26,0.0
2011-07-08,2011-27,0.0
2011-07-15,2011-28,0.0
2011-07-22,2011-29,0.0
2011-07-29,2011-30,0.0
2011-08-05,2011-31,0.0
2011-08-12,2011-32,0.0
2011-08-19,2011-33,0.0
2011-08-26,2011-34,0.0
2011-09-02,2011-35,0.0
2011-09-09,2011-36,0.0
2011-09-16,2011-37,0.0
2011-09-23,2011-38,0.0
2011-09-30,2011-39,0.0
2011-10-07,2011-40,0.0
2011-10-14,2011-41,0.0
2011-10-21,2011-42,0.0
2011-10-28,2011-43,0.0
2011-11-04,2011-44,0.0
2011-11-11,2011-45,0.0
2011-11-18,2011-46,0.0
2011-11-25,2011-47,0.0
2011-12-02,2011-48,0.0
2011-12-09,2011-49,0.0
2011-12-16,2011-50,0.0
2011-12-23,2011-51,0.0
2011-12-30,2011-52,0.0
2012-01-06,2012-1,0.0
2012-01-13,2012-2,0.0
2012-01-20,2012-3,0.0
2012-01-27,2012-4,0.0
2012-02-03,2012-5,0.0
2012-02-10,2012-6,0.0
2012-02-17,2012-7,0.0
2012-02-24,2012-8,0.0
2012-03-02,2012-9,0.0
2012-03-09,2012-10,0.0
2012-03-16,2012-11,0.0
2012-03-23,2012-12,0.0
2012-03-30,2012-13,0.0
2012-04-06,2012-14,0.0
2012-04-13,2012-15,0.0
2012-04-20,2012-16,0.0
2012-04-27,2012-17,0.0
2012-05-04,2012-18,0.0
2012-05-11,2012-19,0.0
2012-05-18,2012-20,0.0
2012-05-25,2012-21,0.0
2012-06-01,2012-22,0.0
2012-06-08,2012-23,0.0
2012-06-15,2012-24,0.0
2012-06-22,2012-25,0.0
2012-06-29,2012-26,0.0
2012-07-06,2012-27,0.0
2012-07-13,2012-28,0.0
2012-07-20,2012-29,0.0
2012-07-27,2012-30,0.0
2012-08-03,2012-31,0.0
2012-08-10,2012-32,0.0
2012-08-17,2012-33,0.0
2012-08-24,2012-34,0.0
2012-08-31,2012-35,0.0
2012-09-07,2012-36,0.0
2012-09-14,2012-37,0.0
2012-09-21,2012-38,0.0
2012-09-28,2012-39,0.0
2012-10-05,2012-40,0.0
2012-10-12,2012-41,0.0
2012-10-19,2012-42,0.0
2012-10-26,2012-43,0.0
2012-11-02,2012-44,0.0
2012-11-09,2012-45,0.0
2012-11-16,2012-46,0.0
2012-11-23,2012-47,0.0
2012-11-30,2012-48,0.0
2012-12-07,2012-49,0.0
2012-12-14,2012-50,0.0
2012-12-21,2012-51,0.0
2012-12-28,2012-52,0.0
2013-01-04,2013-1,0.0
2013-01-11,2013-2,0.0
2013-01-18,2013-3,0.0
2013-01-25,2013-4,0.0
2013-02-01,2013-5,0.0
2013-02-08,2013-6,0.0
2013-02-15,2013-7,0.0
2013-02-22,2013-8,0.0
2013-03-01,2013-9,0.0
2013-03-08,2013-10,0.0
2013-03-15,2013-11,0.0
2013-03-22,2013-12,0.0
2013-03-29,2013-13,0.0
2013-04-05,2013-14,0.0
2013-04-12,2013-15,0.0
2013-04-19,2013-16,0.0
2013-04-26,2013-17,0.0
2013-05-03,2013-18,0.0
2013-05-10,2013-19,0.0
2013-05-17,2013-20,0.0
2013-05-24,2013-21,0.0
2013-05-31,2013-22,0.0
2013-06-07,2013-23,0.0
2013-06-14,2013-24,0.0
2013-06-21,2013-25,0.0
2013-06-28,2013-26,0.0
2013-07-05,2013-27,0.0
2013-07-12,2013-28,0.0
2013-07-19,2013-29,0.0
2013-07-26,2013-30,0.0
2013-08-02,2013-31,0.0
2013-08-09,2013-32,0.0
2013-08-16,2013-33,0.0
2013-08-23,2013-34,0.0
2013-08-30,2013-35,0.0
2013-09-06,2013-36,0.0
2013-09-13,2013-37,0.0
2013-09-20,2013-38,0.0
2013-09-27,2013-39,0.0
2013-10-04,2013-40,0.0
2013-10-11,2013-41,0.0
2013-10-18,2013-42,0.0
2013-10-25,2013-43,0.0
2013-11-01,2013-44,0.0
2013-11-08,2013-45,0.0
2013-11-15,2013-46,0.0
2013-11-22,2013-47,0.0
2013-11-29,2013-48,0.0
2013-12-06,2013-49,0.0
2013-12-13,2013-50,0.0
2013-12-20,2013-51,0.0
2013-12-27,2013-52,0.0
2014-01-03,2014-1,0.0
2014-01-10,2014-2,0.0
2014-01-17,2014-3,0.0
2014-01-24,2014-4,0.0
2014-01-31,2014-5,0.0
2014-02-07,2014-6,0.0
2014-02-14,2014-7,0.0
2014-02-21,2014-8,0.0
2014-02-28,2014-9,0.0
2014-03-07,2014-10,0.0
2014-03-14,2014-11,0.0
2014-03-21,2014-12,0.0
2014-03-28,2014-13,0.0
2014-04-04,2014-14,0.0
2014-04-11,2014-15,0.0
2014-04-18,2014-16,0.0
2014-04-25,2014-17,0.0
2014-05-02,2014-18,0.0
2014-05-09,2014-19,0.0
2014-05-16,2014-20,0.0
2014-05-23,2014-21,0.0
2014-05-30,2014-22,0.0
2014-06-06,2014-23,0.0
2014-06-13,2014-24,0.0
2014-06-20,2014-25,0.0
2014-06-27,2014-26,0.0
2014-07-04,2014-27,0.0
2014-07-11,2014-28,0.0
2014-07-18,2014-29,0.0
2014-07-25,2014-30,0.0
2014-08-01,2014-31,0.0
2014-08-08,2014-32,0.0
2014-08-15,2014-33,0.0
2014-08-22,2014-34,0.0
2014-08-29,2014-35,0.0
2014-09-05,2014-36,0.0
2014-09-12,2014-37,0.0
2014-09-19,2014-38,0.0
2014-09-26,2014-39,0.0
2014-10-03,2014-40,0.0
2014-10-10,2014-41,0.0
2014-10-17,2014-42,0.0
2014-10-24,2014-43,0.0
2014-10-31,2014-44,0.0
2014-11-07,2014-45,0.0
2014-11-14,2014-46,0.0
2014-11-21,2014-47,0.0
2014-11-28,2014-48,0.0
2014-12-05,2014-49,0.0
2014-12-12,2014-50,0.0
2014-12-19,2014-51,0.0
2014-12-26,2014-52,0.0
2015-01-02,2015-1,0.0
2015-01-09,2015-2,0.0
2015-01-16,2015-3,0.0
2015-01-23,2015-4,0.0
2015-01-30,2015-5,0.0
2015-02-06,2015-6,0.0
2015-02-13,2015-7,0.0
2015-02-20,2015-8,0.0
2015-02-27,2015-9,0.0
2015-03-06,2015-10,0.0
2015-03-13,2015-11,0.0
2015-03-20,2015-12,0.0
2015-03-27,2015-13,0.0
2015-04-03,2015-14,0.0
2015-04-10,2015-15,0.0
2015-04-17,2015-16,0.0
2015-04-24,2015-17,0.0
2015-05-01,2015-18,0.0
2015-05-08,2015-19,0.0
2015-05-15,2015-20,0.0
2015-05-22,2015-21,0.0
2015-05-29,2015-22,0.0
2015-06-05,2015-23,0.0
2015-06-12,2015-24,0.0
2015-06-19,2015-25,0.0
2015-06-26,2015-26,0.0
2015-07-03,2015-27,0.0
2015-07-10,2015-28,0.0
2015-07-17,2015-29,0.0
2015-07-24,2015-30,0.0
2015-07-31,2015-31,0.0
2015-08-07,2015-32,0.0
2015-08-14,2015-33,0.0
2015-08-21,2015-34,0.0
2015-08-28,2015-35,0.0
2015-09-04,2015-36,0.0
2015-09-11,2015-37,0.0
2015-09-18,2015-38,0.0
2015-09-25,2015-39,0.0
2015-10-02,2015-40,0.0
2015-10-09,2015-41,0.0
2015-10-16,2015-42,0.0
2015-10-23,2015-43,0.0
2015-10-30,2015-44,0.0
2015-11-06,2015-45,0.0
2015-11-13,2015-46,0.0
2015-11-20,2015-47,0.0
2015-11-27,2015-48,0.0
2015-12-04,2015-49,0.0
2015-12-11,2015-50,0.0
2015-12-18,2015-51,0.0
