Tarih,TP_AB_N26,TP_AB_N26
2005-11-25,2005-47,-8961707.0
2005-12-02,2005-48,-6595200.0
2005-12-09,2005-49,-5169770.0
2005-12-16,2005-50,-4627900.0
2005-12-23,2005-51,-8728076.0
2005-12-30,2005-52,-4983044.0
2006-01-06,2006-1,-11310213.0
2006-01-13,2006-2,-11428702.0
2006-01-20,2006-3,-9883263.0
2006-01-27,2006-4,-7589500.0
2006-02-03,2006-5,-7689550.0
2006-02-10,2006-6,-7177150.0
2006-02-17,2006-7,-15383063.0
2006-02-24,2006-8,-13268536.0
2006-03-03,2006-9,-15754789.0
2006-03-10,2006-10,-14905396.0
2006-03-17,2006-11,-16899981.0
2006-03-24,2006-12,-18137561.0
2006-03-31,2006-13,-14549040.0
2006-04-07,2006-14,-16139090.0
2006-04-14,2006-15,-17538985.0
2006-04-21,2006-16,-17771663.0
2006-04-28,2006-17,-13407095.0
2006-05-05,2006-18,-15427327.0
2006-05-12,2006-19,-15734563.0
2006-05-19,2006-20,-17382789.0
2006-05-26,2006-21,-15007269.0
2006-06-02,2006-22,-10438783.0
2006-06-09,2006-23,-11392356.0
2006-06-16,2006-24,-8922693.0
2006-06-23,2006-25,-14040374.0
2006-06-30,2006-26,-5066050.0
2006-07-07,2006-27,-5604650.0
2006-07-14,2006-28,-5221550.0
2006-07-21,2006-29,-5915893.0
2006-07-28,2006-30,-3337550.0
2006-08-04,2006-31,-2268450.0
2006-08-11,2006-32,-3820400.0
2006-08-18,2006-33,-3884323.0
2006-08-25,2006-34,-2243350.0
2006-09-01,2006-35,-1611700.0
2006-09-08,2006-36,-1277700.0
2006-09-15,2006-37,-1054350.0
2006-09-22,2006-38,-648900.0
2006-09-29,2006-39,-3683184.0
2006-10-06,2006-40,-2702100.0
2006-10-13,2006-41,-5458609.0
2006-10-20,2006-42,-1690350.0
2006-10-27,2006-43,-3477450.0
2006-11-03,2006-44,-2832100.0
2006-11-10,2006-45,-5095050.0
2006-11-17,2006-46,-3794550.0
2006-11-24,2006-47,-3197800.0
2006-12-01,2006-48,-1305785.0
2006-12-08,2006-49,-195784.0
2006-12-15,2006-50,-1173229.0
2006-12-22,2006-51,-4125800.0
2006-12-29,2006-52,1098382.0
2007-01-05,2007-1,-5375674.0
2007-01-12,2007-2,-4543600.0
2007-01-19,2007-3,-6940950.0
2007-01-26,2007-4,-6701755.0
2007-02-02,2007-5,-8139711.0
2007-02-09,2007-6,-6226400.0
2007-02-16,2007-7,-6413336.0
2007-02-23,2007-8,-3358250.0
2007-03-02,2007-9,-3938550.0
2007-03-09,2007-10,-2344750.0
2007-03-16,2007-11,-5224150.0
2007-03-23,2007-12,-3694050.0
2007-03-30,2007-13,-3522850.0
2007-04-06,2007-14,-6607500.0
2007-04-13,2007-15,-5713800.0
2007-04-20,2007-16,-3670050.0
2007-04-27,2007-17,-7804704.0
2007-05-04,2007-18,-3783200.0
2007-05-11,2007-19,-7984308.0
2007-05-18,2007-20,-8063560.0
2007-05-25,2007-21,-9729178.0
2007-06-01,2007-22,-4325100.0
2007-06-08,2007-23,-3443650.0
2007-06-15,2007-24,-1914850.0
2007-06-22,2007-25,-6024200.0
2007-06-29,2007-26,-4900000.0
2007-07-06,2007-27,-6214743.0
2007-07-13,2007-28,-5806764.0
2007-07-20,2007-29,-10113217.0
2007-07-27,2007-30,-8277992.0
2007-08-03,2007-31,-7390352.0
2007-08-10,2007-32,-5611616.0
2007-08-17,2007-33,-8849557.0
2007-08-24,2007-34,-6194158.0
2007-08-31,2007-35,-5539767.0
2007-09-07,2007-36,-4411767.0
2007-09-14,2007-37,-7402849.0
2007-09-21,2007-38,-6178174.0
2007-09-28,2007-39,-7954238.0
2007-10-05,2007-40,-7407800.0
2007-10-12,2007-41,-8927472.0
2007-10-19,2007-42,-6744199.0
2007-10-26,2007-43,-12469889.0
2007-11-02,2007-44,-7419650.0
2007-11-09,2007-45,-8142061.0
2007-11-16,2007-46,-7560284.0
2007-11-23,2007-47,-7210613.0
2007-11-30,2007-48,-6294700.0
2007-12-07,2007-49,-2459094.0
2007-12-14,2007-50,-4567700.0
2007-12-21,2007-51,-6770137.0
2007-12-28,2007-52,-4368700.0
2008-01-04,2008-1,-8639910.0
2008-01-11,2008-2,-10913210.0
2008-01-18,2008-3,-6078000.0
2008-01-25,2008-4,-5963900.0
2008-02-01,2008-5,-7330700.0
2008-02-08,2008-6,-6054900.0
2008-02-15,2008-7,-3971200.0
2008-02-22,2008-8,-946552.0
2008-02-29,2008-9,-3071169.0
2008-03-07,2008-10,-794840.0
2008-03-14,2008-11,-3739800.0
2008-03-21,2008-12,-3089900.0
2008-03-28,2008-13,-3737300.0
2008-04-04,2008-14,-3750300.0
2008-04-11,2008-15,-3809400.0
2008-04-18,2008-16,-2740200.0
2008-04-25,2008-17,-6860100.0
2008-05-02,2008-18,-1027586.0
2008-05-09,2008-19,445968.0
2008-05-16,2008-20,1247730.0
2008-05-23,2008-21,-454027.0
2008-05-30,2008-22,5100800.0
2008-06-06,2008-23,4024857.0
2008-06-13,2008-24,3922970.0
2008-06-20,2008-25,2809616.0
2008-06-27,2008-26,5249537.0
2008-07-04,2008-27,5792991.0
2008-07-11,2008-28,6612281.0
2008-07-18,2008-29,-353790.0
2008-07-25,2008-30,1714022.0
2008-08-01,2008-31,2790277.0
2008-08-08,2008-32,6326099.0
2008-08-15,2008-33,-874881.0
2008-08-22,2008-34,5556267.0
2008-08-29,2008-35,4127260.0
2008-09-05,2008-36,9713787.0
2008-09-12,2008-37,4996332.0
2008-09-19,2008-38,6240905.0
2008-09-26,2008-39,2576963.0
2008-10-03,2008-40,10829820.0
2008-10-10,2008-41,1458602.0
2008-10-17,2008-42,9890160.0
2008-10-24,2008-43,1865937.0
2008-10-31,2008-44,10885382.0
2008-11-07,2008-45,4311223.0
2008-11-14,2008-46,8233826.0
2008-11-21,2008-47,4582480.0
2008-11-28,2008-48,10478618.0
2008-12-05,2008-49,2216565.0
2008-12-12,2008-50,7106009.0
2008-12-19,2008-51,5328927.0
2008-12-26,2008-52,2836129.0
2009-01-02,2009-1,-7745044.0
2009-01-09,2009-2,-245450.0
2009-01-16,2009-3,2380851.0
2009-01-23,2009-4,2078179.0
2009-01-30,2009-5,-919944.0
2009-02-06,2009-6,7337586.0
2009-02-13,2009-7,1159876.0
2009-02-20,2009-8,4073503.0
2009-02-27,2009-9,-1759954.0
2009-03-06,2009-10,1838293.0
2009-03-13,2009-11,264170.0
2009-03-20,2009-12,166811.0
2009-03-27,2009-13,-5666458.0
2009-04-03,2009-14,716653.0
2009-04-10,2009-15,5376877.0
2009-04-17,2009-16,8615444.0
2009-04-24,2009-17,1907619.0
2009-05-01,2009-18,5517626.0
2009-05-08,2009-19,10213839.0
2009-05-15,2009-20,10225678.0
2009-05-22,2009-21,8512893.0
2009-05-29,2009-22,17677040.0
2009-06-05,2009-23,12629160.0
2009-06-12,2009-24,12261352.0
2009-06-19,2009-25,12928284.0
2009-06-26,2009-26,12715834.0
2009-07-03,2009-27,7867565.0
2009-07-10,2009-28,10188616.0
2009-07-17,2009-29,13263078.0
2009-07-24,2009-30,9423498.0
2009-07-31,2009-31,8864622.0
2009-08-07,2009-32,13232579.0
2009-08-14,2009-33,10682036.0
2009-08-21,2009-34,16055288.0
2009-08-28,2009-35,16103960.0
2009-09-04,2009-36,16499293.0
2009-09-11,2009-37,14231022.0
2009-09-18,2009-38,15869841.0
2009-09-25,2009-39,8670988.0
2009-10-02,2009-40,20363777.0
2009-10-09,2009-41,16673925.0
2009-10-16,2009-42,14481928.0
2009-10-23,2009-43,9151105.0
2009-10-30,2009-44,18596278.0
2009-11-06,2009-45,9668658.0
2009-11-13,2009-46,9589016.0
2009-11-20,2009-47,18051804.0
2009-11-27,2009-48,10781159.0
2009-12-04,2009-49,23339977.0
2009-12-11,2009-50,18960365.0
2009-12-18,2009-51,15391283.0
2009-12-25,2009-52,12248208.0
2010-01-01,2010-1,18917404.0
2010-01-08,2010-2,12103764.0
2010-01-15,2010-3,7111825.0
2010-01-22,2010-4,10886960.0
2010-01-29,2010-5,12964046.0
2010-02-05,2010-6,15933326.0
2010-02-12,2010-7,12917876.0
2010-02-19,2010-8,19218532.0
2010-02-26,2010-9,11232953.0
2010-03-05,2010-10,17314773.0
2010-03-12,2010-11,13181015.0
2010-03-19,2010-12,15782267.0
2010-03-26,2010-13,7369088.0
2010-04-02,2010-14,11529548.0
2010-04-09,2010-15,9736372.0
2010-04-16,2010-16,7880330.0
2010-04-23,2010-17,935500.0
2010-04-30,2010-18,8373382.0
2010-05-07,2010-19,7684072.0
2010-05-14,2010-20,8278441.0
2010-05-21,2010-21,9019622.0
2010-05-28,2010-22,15549261.0
2010-06-04,2010-23,10746296.0
2010-06-11,2010-24,14422462.0
2010-06-18,2010-25,8371133.0
2010-06-25,2010-26,10999056.0
2010-07-02,2010-27,11275644.0
2010-07-09,2010-28,12820544.0
2010-07-16,2010-29,9581785.0
2010-07-23,2010-30,11117602.0
2010-07-30,2010-31,5747042.0
2010-08-06,2010-32,14480212.0
2010-08-13,2010-33,11302438.0
2010-08-20,2010-34,12972966.0
2010-08-27,2010-35,13799807.0
2010-09-03,2010-36,15270284.0
2010-09-10,2010-37,17094736.0
2010-09-17,2010-38,15705394.0
2010-09-24,2010-39,11633522.0
2010-10-01,2010-40,16339789.0
2010-10-08,2010-41,12842583.0
2010-10-15,2010-42,12364253.0
2010-10-22,2010-43,13180005.0
2010-10-29,2010-44,9670613.0
2010-11-05,2010-45,16495764.0
2010-11-12,2010-46,12978143.0
2010-11-19,2010-47,13932785.0
2010-11-26,2010-48,17049064.0
2010-12-03,2010-49,23065519.0
2010-12-10,2010-50,19121522.0
2010-12-17,2010-51,16122860.0
2010-12-24,2010-52,14163799.0
2010-12-31,2010-53,10913061.0
2011-01-07,2011-1,7972972.0
2011-01-14,2011-2,3986485.0
2011-01-21,2011-3,12002166.0
2011-01-28,2011-4,18971072.0
2011-02-04,2011-5,16003281.0
2011-02-11,2011-6,17006975.0
2011-02-18,2011-7,24014581.0
2011-02-25,2011-8,28998358.0
2011-03-04,2011-9,29020441.0
2011-03-11,2011-10,32023876.0
2011-03-18,2011-11,32024745.0
2011-03-25,2011-12,23008857.0
2011-04-01,2011-13,23020166.0
2011-04-08,2011-14,34210589.0
2011-04-15,2011-15,42035528.0
2011-04-22,2011-16,45039019.0
2011-04-29,2011-17,46036713.0
2011-05-06,2011-18,48042019.0
2011-05-13,2011-19,47016401.0
2011-05-20,2011-20,48016737.0
2011-05-27,2011-21,51026419.0
2011-06-03,2011-22,60061954.0
2011-06-10,2011-23,58049126.0
2011-06-17,2011-24,54009007.0
2011-06-24,2011-25,53019009.0
2011-07-01,2011-26,59046331.0
2011-07-08,2011-27,60059008.0
2011-07-15,2011-28,59017518.0
2011-07-22,2011-29,58038944.0
2011-07-29,2011-30,59055653.0
2011-08-05,2011-31,67052767.0
2011-08-12,2011-32,58979076.0
2011-08-19,2011-33,63024440.0
2011-08-26,2011-34,73087375.0
2011-09-02,2011-35,76074177.0
2011-09-09,2011-36,68038481.0
2011-09-16,2011-37,66034584.0
2011-09-23,2011-38,69042391.0
2011-09-30,2011-39,68727595.0
2011-10-07,2011-40,66977689.0
2011-10-14,2011-41,62033976.0
2011-10-21,2011-42,67722829.0
2011-10-28,2011-43,70132712.0
2011-11-04,2011-44,64083835.0
2011-11-11,2011-45,47058182.0
2011-11-18,2011-46,41000226.0
2011-11-25,2011-47,40601769.0
2011-12-02,2011-48,43220410.0
2011-12-09,2011-49,46228780.0
2011-12-16,2011-50,42092416.0
2011-12-23,2011-51,40603515.0
2011-12-30,2011-52,39128657.0
2012-01-06,2012-1,42771373.0
2012-01-13,2012-2,44300173.0
2012-01-20,2012-3,46840918.0
2012-01-27,2012-4,44016974.0
2012-02-03,2012-5,48044523.0
2012-02-10,2012-6,53097780.0
2012-02-17,2012-7,44911287.0
2012-02-24,2012-8,47659782.0
2012-03-02,2012-9,50763893.0
2012-03-09,2012-10,46827349.0
2012-03-16,2012-11,44847287.0
2012-03-23,2012-12,41459545.0
2012-03-30,2012-13,46198861.0
2012-04-06,2012-14,45214126.0
2012-04-13,2012-15,35872307.0
2012-04-20,2012-16,41581081.0
2012-04-27,2012-17,31832760.0
2012-05-04,2012-18,33296137.0
2012-05-11,2012-19,34101670.0
2012-05-18,2012-20,37130806.0
2012-05-25,2012-21,37564340.0
2012-06-01,2012-22,40495386.0
2012-06-08,2012-23,42259667.0
2012-06-15,2012-24,31560087.0
2012-06-22,2012-25,33059117.0
2012-06-29,2012-26,29854401.0
2012-07-06,2012-27,28054714.0
2012-07-13,2012-28,25047413.0
2012-07-20,2012-29,21537873.0
2012-07-27,2012-30,17488380.0
2012-08-03,2012-31,26001141.0
2012-08-10,2012-32,23447533.0
2012-08-17,2012-33,29333763.0
2012-08-24,2012-34,29833607.0
2012-08-31,2012-35,29751904.0
2012-09-07,2012-36,28228825.0
2012-09-14,2012-37,23198903.0
2012-09-21,2012-38,23164051.0
2012-09-28,2012-39,26216942.0
2012-10-05,2012-40,25972448.0
2012-10-12,2012-41,23921191.0
2012-10-19,2012-42,27843145.0
2012-10-26,2012-43,29427929.0
2012-11-02,2012-44,27663836.0
2012-11-09,2012-45,20428973.0
2012-11-16,2012-46,16925947.0
2012-11-23,2012-47,24048254.0
2012-11-30,2012-48,24871911.0
2012-12-07,2012-49,23351218.0
2012-12-14,2012-50,19269601.0
2012-12-21,2012-51,18668149.0
2012-12-28,2012-52,21023819.0
2013-01-04,2013-1,18509762.0
2013-01-11,2013-2,14104695.0
2013-01-18,2013-3,17509974.0
2013-01-25,2013-4,12176402.0
2013-02-01,2013-5,19386065.0
2013-02-08,2013-6,19371694.0
2013-02-15,2013-7,16953660.0
2013-02-22,2013-8,20959296.0
2013-03-01,2013-9,16725472.0
2013-03-08,2013-10,22098053.0
2013-03-15,2013-11,17932324.0
2013-03-22,2013-12,16357403.0
2013-03-29,2013-13,23021930.0
2013-04-05,2013-14,17866642.0
2013-04-12,2013-15,15219013.0
2013-04-19,2013-16,12085839.0
2013-04-26,2013-17,9908894.0
2013-05-03,2013-18,15668670.0
2013-05-10,2013-19,17661624.0
2013-05-17,2013-20,18107364.0
2013-05-24,2013-21,19862804.0
2013-05-31,2013-22,27236205.0
2013-06-07,2013-23,30143612.0
2013-06-14,2013-24,27588646.0
2013-06-21,2013-25,30444664.0
2013-06-28,2013-26,37289169.0
2013-07-05,2013-27,38271724.0
2013-07-12,2013-28,38949282.0
2013-07-19,2013-29,43987122.0
2013-07-26,2013-30,33380791.0
2013-08-02,2013-31,42451503.0
2013-08-09,2013-32,42890068.0
2013-08-16,2013-33,40250416.0
2013-08-23,2013-34,41365745.0
2013-08-30,2013-35,48215558.0
2013-09-06,2013-36,49324262.0
2013-09-13,2013-37,48950484.0
2013-09-20,2013-38,48205380.0
2013-09-27,2013-39,45454482.0
2013-10-04,2013-40,47942228.0
2013-10-11,2013-41,44299409.0
2013-10-18,2013-42,44422614.0
2013-10-25,2013-43,38271616.0
2013-11-01,2013-44,41170092.0
2013-11-08,2013-45,42785694.0
2013-11-15,2013-46,40292923.0
2013-11-22,2013-47,41186491.0
2013-11-29,2013-48,43558827.0
2013-12-06,2013-49,42670849.0
2013-12-13,2013-50,38506008.0
2013-12-20,2013-51,34534127.0
2013-12-27,2013-52,34000602.0
2014-01-03,2014-1,38632792.0
2014-01-10,2014-2,41444699.0
2014-01-17,2014-3,37138999.0
2014-01-24,2014-4,47260699.0
2014-01-31,2014-5,52144006.0
2014-02-07,2014-6,50969099.0
2014-02-14,2014-7,45627699.0
2014-02-21,2014-8,51793899.0
2014-02-28,2014-9,54502321.0
2014-03-07,2014-10,56070199.0
2014-03-14,2014-11,48884999.0
2014-03-21,2014-12,46284599.0
2014-03-28,2014-13,57206399.0
2014-04-04,2014-14,54844621.0
2014-04-11,2014-15,46211399.0
2014-04-18,2014-16,47657799.0
2014-04-25,2014-17,46405399.0
2014-05-02,2014-18,51017026.0
2014-05-09,2014-19,51480899.0
2014-05-16,2014-20,44002099.0
2014-05-23,2014-21,44003399.0
2014-05-30,2014-22,52718902.0
2014-06-06,2014-23,50975099.0
2014-06-13,2014-24,43963299.0
2014-06-20,2014-25,41974799.0
2014-06-27,2014-26,42697369.0
2014-07-04,2014-27,46786139.0
2014-07-11,2014-28,37919699.0
2014-07-18,2014-29,36689680.0
2014-07-25,2014-30,37866099.0
2014-08-01,2014-31,30982426.0
2014-08-08,2014-32,38848799.0
2014-08-15,2014-33,38828499.0
2014-08-22,2014-34,46518999.0
2014-08-29,2014-35,48338307.0
2014-09-05,2014-36,44948999.0
2014-09-12,2014-37,41906799.0
2014-09-19,2014-38,43559199.0
2014-09-26,2014-39,35972199.0
2014-10-03,2014-40,48564696.0
2014-10-10,2014-41,41323216.0
2014-10-17,2014-42,38260199.0
2014-10-24,2014-43,34503299.0
2014-10-31,2014-44,40929995.0
2014-11-07,2014-45,37352499.0
2014-11-14,2014-46,34264499.0
2014-11-21,2014-47,41389899.0
2014-11-28,2014-48,42995643.0
2014-12-05,2014-49,42594599.0
2014-12-12,2014-50,39111699.0
2014-12-19,2014-51,44586299.0
2014-12-26,2014-52,36158299.0
2015-01-02,2015-1,42474860.0
2015-01-09,2015-2,41667999.0
2015-01-16,2015-3,37501299.0
2015-01-23,2015-4,40406099.0
