Tarih,TP_KB_FTR08
2014-06-01,140957.0
2014-07-01,134239.0
2014-08-01,144985.0
2014-09-01,161156.0
2014-10-01,145234.0
2014-11-01,150606.0
2014-12-01,133824.0
2015-01-01,126256.0
2015-02-01,124392.0
2015-03-01,136276.0
2015-04-01,130949.0
2015-05-01,135661.0
2015-06-01,161883.0
2015-07-01,161437.0
2015-08-01,173484.0
2015-09-01,182901.0
2015-10-01,188880.0
2015-11-01,187260.0
2015-12-01,179545.0
2016-01-01,181485.0
2016-02-01,173766.0
2016-03-01,169207.0
2016-04-01,161360.0
2016-05-01,157927.0
2016-06-01,200433.0
2016-07-01,184590.0
2016-08-01,206093.0
2016-09-01,221245.0
2016-10-01,199737.0
2016-11-01,184233.0
2016-12-01,195681.0
2017-01-01,191821.0
2017-02-01,189671.0
2017-03-01,396371.0
2017-04-01,198789.0
2017-05-01,184950.0
2017-06-01,237787.0
2017-07-01,267771.0
2017-08-01,237953.0
2017-09-01,236396.0
2017-10-01,233976.0
2017-11-01,249161.0
2017-12-01,255322.0
2018-01-01,246855.0
2018-02-01,240796.0
2018-03-01,244754.0
2018-04-01,217680.0
2018-05-01,247288.0
2018-06-01,292156.0
2018-07-01,278570.0
2018-08-01,287503.0
2018-09-01,310640.0
2018-10-01,302710.0
2018-11-01,249236.0
2018-12-01,262116.0
2019-01-01,246275.0
2019-02-01,262348.0
2019-03-01,255671.0
2019-04-01,260059.0
2019-05-01,287822.0
2019-06-01,337269.0
2019-07-01,312198.0
2019-08-01,368932.0
2019-09-01,357850.0
2019-10-01,347780.0
2019-11-01,319431.0
2019-12-01,340079.0
2020-01-01,347488.0
2020-02-01,371040.0
2020-03-01,352603.0
2020-04-01,495815.0
2020-05-01,608227.0
2020-06-01,610603.0
2020-07-01,569490.0
2020-08-01,599049.0
2020-09-01,549836.0
2020-10-01,585706.0
2020-11-01,544904.0
2020-12-01,518960.0
2021-01-01,559323.0
2021-02-01,569312.0
2021-03-01,581781.0
2021-04-01,679617.0
2021-05-01,753373.0
2021-06-01,694128.0
2021-07-01,787013.0
2021-08-01,726057.0
2021-09-01,780125.0
2021-10-01,730687.0
2021-11-01,708557.0
2021-12-01,715422.0
2022-01-01,740209.0
2022-02-01,807339.0
2022-03-01,753076.0
2022-04-01,956414.0
2022-05-01,890197.0
2022-06-01,898468.0
2022-07-01,972498.0
2022-08-01,968663.0
2022-09-01,929554.0
2022-10-01,943740.0
2022-11-01,985466.0
2022-12-01,1060447.0
2023-01-01,1105915.0
2023-02-01,1578552.0
2023-03-01,1720899.0
2023-04-01,1826979.0
2023-05-01,1592810.0
2023-06-01,2148578.0
2023-07-01,1852064.0
2023-08-01,1822485.0
2023-09-01,1953346.0
2023-10-01,2062585.0
2023-11-01,2122372.0
2023-12-01,2393400.0
2024-01-01,2158084.0
2024-02-01,2219329.0
2024-03-01,2961307.0
2024-04-01,2797289.0
2024-05-01,2926784.0
2024-06-01,3478069.0
2024-07-01,3129214.0
2024-08-01,3137553.0
2024-09-01,3239916.0
2024-10-01,3309163.0
2024-11-01,3257665.0
2024-12-01,3373174.0
2025-01-01,3485347.0
2025-02-01,4027101.0
2025-03-01,4845437.0
2025-04-01,4216874.0
2025-05-01,5125863.0
2025-06-01,4856328.0
2025-07-01,4309077.0
2025-08-01,4566425.0
