Tarih,TP_KB_FTR18
2014-06-01,2134587.0
2014-07-01,2069046.0
2014-08-01,1985690.0
2014-09-01,2059532.0
2014-10-01,2044091.0
2014-11-01,2189718.0
2014-12-01,2053440.0
2015-01-01,1745494.0
2015-02-01,1627676.0
2015-03-01,1519456.0
2015-04-01,1461649.0
2015-05-01,1421128.0
2015-06-01,1422111.0
2015-07-01,1450322.0
2015-08-01,1403517.0
2015-09-01,1365958.0
2015-10-01,1311296.0
2015-11-01,1282510.0
2015-12-01,1290828.0
2016-01-01,1270396.0
2016-02-01,1231160.0
2016-03-01,1156779.0
2016-04-01,1169159.0
2016-05-01,1102405.0
2016-06-01,1107533.0
2016-07-01,1004498.0
2016-08-01,993719.0
2016-09-01,1030441.0
2016-10-01,1123430.0
2016-11-01,1165246.0
2016-12-01,1683407.0
2017-01-01,1834977.0
2017-02-01,1855337.0
2017-03-01,1905589.0
2017-04-01,1822802.0
2017-05-01,2014685.0
2017-06-01,2141998.0
2017-07-01,2283593.0
2017-08-01,2205047.0
2017-09-01,2153364.0
2017-10-01,2083463.0
2017-11-01,2290909.0
2017-12-01,2454362.0
2018-01-01,2527296.0
2018-02-01,2595255.0
2018-03-01,2638016.0
2018-04-01,2777118.0
2018-05-01,3127376.0
2018-06-01,3192424.0
2018-07-01,3317329.0
2018-08-01,4056789.0
2018-09-01,4073605.0
2018-10-01,4062504.0
2018-11-01,4039792.0
2018-12-01,4454003.0
2019-01-01,4708827.0
2019-02-01,4880615.0
2019-03-01,5228523.0
2019-04-01,5523116.0
2019-05-01,5671329.0
2019-06-01,5804085.0
2019-07-01,5799418.0
2019-08-01,6440000.0
2019-09-01,6550998.0
2019-10-01,7117339.0
2019-11-01,7566005.0
2019-12-01,8364836.0
2020-01-01,9050800.0
2020-02-01,10384294.0
2020-03-01,11025737.0
2020-04-01,12434048.0
2020-05-01,12872851.0
2020-06-01,13185880.0
2020-07-01,15316955.0
2020-08-01,16612866.0
2020-09-01,17759038.0
2020-10-01,19231922.0
2020-11-01,18363981.0
2020-12-01,19057992.0
2021-01-01,19033627.0
2021-02-01,18871119.0
2021-03-01,19729717.0
2021-04-01,20481549.0
2021-05-01,22099129.0
2021-06-01,20892058.0
2021-07-01,20938231.0
2021-08-01,20477144.0
2021-09-01,20716736.0
2021-10-01,21849970.0
2021-11-01,28037684.0
2021-12-01,27896592.0
2022-01-01,25725478.0
2022-02-01,27259659.0
2022-03-01,27861153.0
2022-04-01,27898915.0
2022-05-01,29370027.0
2022-06-01,27955362.0
2022-07-01,29601271.0
2022-08-01,29003094.0
2022-09-01,28749529.0
2022-10-01,28185163.0
2022-11-01,26820507.0
2022-12-01,24104245.0
2023-01-01,24004914.0
2023-02-01,20808666.0
2023-03-01,22286134.0
2023-04-01,23363241.0
2023-05-01,22975501.0
2023-06-01,27022822.0
2023-07-01,28140432.0
2023-08-01,27832428.0
2023-09-01,27429716.0
2023-10-01,29995983.0
2023-11-01,31711880.0
2023-12-01,33954703.0
2024-01-01,35729533.0
2024-02-01,37374001.0
2024-03-01,43647836.0
2024-04-01,43706375.0
2024-05-01,42493860.0
2024-06-01,43149443.0
2024-07-01,43743847.0
2024-08-01,47476169.0
2024-09-01,51822004.0
2024-10-01,53561414.0
2024-11-01,52777319.0
2024-12-01,50687387.0
2025-01-01,54904258.0
2025-02-01,59415128.0
2025-03-01,68686934.0
2025-04-01,77908905.0
2025-05-01,78052923.0
2025-06-01,78634708.0
2025-07-01,80772541.0
2025-08-01,85055667.0
