Tarih,TP_KB_FTR23
2015-01-01,304257.0
2015-02-01,315199.0
2015-03-01,320037.0
2015-04-01,306888.0
2015-05-01,92770.0
2015-06-01,214719.0
2015-07-01,60848.0
2015-08-01,65752.0
2015-09-01,68425.0
2015-10-01,207936.0
2015-11-01,358788.0
2015-12-01,397202.0
2016-01-01,405989.0
2016-02-01,395627.0
2016-03-01,389577.0
2016-04-01,381732.0
2016-05-01,393996.0
2016-06-01,383320.0
2016-07-01,417296.0
2016-08-01,396531.0
2016-09-01,410439.0
2016-10-01,420717.0
2016-11-01,453848.0
2016-12-01,560793.0
2017-01-01,308409.0
2017-02-01,208797.0
2017-03-01,287728.0
2017-04-01,77574.0
2017-05-01,178848.0
2017-06-01,220165.0
2017-07-01,247896.0
2017-08-01,207150.0
2017-09-01,155486.0
2017-10-01,326192.0
2017-11-01,305927.0
2017-12-01,174538.0
2018-01-01,207033.0
2018-02-01,151332.0
2018-03-01,79898.0
2018-04-01,81070.0
2018-05-01,231400.0
2018-06-01,138249.0
2018-07-01,374686.0
2018-08-01,400371.0
2018-09-01,213390.0
2018-10-01,353811.0
2018-11-01,258245.0
2018-12-01,263045.0
2019-01-01,259458.0
2019-02-01,256597.0
2019-03-01,157595.0
2019-04-01,165990.0
2019-05-01,165858.0
2019-06-01,0.0
2019-07-01,124176.0
2019-08-01,128814.0
2019-09-01,123672.0
2019-10-01,0.0
2019-11-01,0.0
2019-12-01,0.0
2020-01-01,179148.0
2020-02-01,186777.0
2020-03-01,195480.0
2020-04-01,0.0
2020-05-01,0.0
2020-06-01,0.0
2020-07-01,0.0
2020-08-01,0.0
2020-09-01,0.0
2020-10-01,0.0
2020-11-01,0.0
2020-12-01,0.0
2021-01-01,73216.0
2021-02-01,73708.0
2021-03-01,83260.0
2021-04-01,81753.0
2021-05-01,85496.0
2021-06-01,87052.0
2021-07-01,84139.0
2021-08-01,83754.0
2021-09-01,88434.0
2021-10-01,1.0
2021-11-01,1.0
2021-12-01,1.0
2022-01-01,1.0
2022-02-01,1.0
2022-03-01,1.0
2022-04-01,1.0
2022-05-01,1.0
2022-06-01,1.0
2022-07-01,1.0
2022-08-01,1.0
2022-09-01,0.0
2022-10-01,1.0
2022-11-01,1.0
2022-12-01,1.0
2023-01-01,1.0
2023-02-01,1.0
2023-03-01,1.0
2023-04-01,1.0
2023-05-01,1.0
2023-06-01,1.0
2023-07-01,1.0
2023-08-01,1.0
2023-09-01,2.0
2023-10-01,1.0
2023-11-01,1.0
2023-12-01,1.0
2024-01-01,1.0
2024-02-01,1.0
2024-03-01,1.0
2024-04-01,1.0
2024-05-01,1.0
2024-06-01,1.0
2024-07-01,1.0
2024-08-01,1.0
2024-09-01,1.0
2024-10-01,1.0
2024-11-01,1.0
2024-12-01,1.0
2025-01-01,1.0
2025-02-01,1.0
2025-03-01,1.0
2025-04-01,1.0
2025-05-01,1.0
2025-06-01,1.0
2025-07-01,1.0
2025-08-01,1.0
