Tarih,TP_KB_FTR17
2014-04-01,1664005.0
2014-05-01,1694696.0
2014-06-01,1638876.0
2014-07-01,1590086.0
2014-08-01,1479623.0
2014-09-01,1564174.0
2014-10-01,1649255.0
2014-11-01,1728597.0
2014-12-01,1507138.0
2015-01-01,1102790.0
2015-02-01,1087150.0
2015-03-01,964897.0
2015-04-01,948188.0
2015-05-01,931133.0
2015-06-01,1030488.0
2015-07-01,1187312.0
2015-08-01,1032920.0
2015-09-01,981152.0
2015-10-01,964017.0
2015-11-01,1039393.0
2015-12-01,1060074.0
2016-01-01,874430.0
2016-02-01,816536.0
2016-03-01,905574.0
2016-04-01,812996.0
2016-05-01,843980.0
2016-06-01,724685.0
2016-07-01,629349.0
2016-08-01,867668.0
2016-09-01,861992.0
2016-10-01,1114585.0
2016-11-01,1182417.0
2016-12-01,1944109.0
2017-01-01,1815981.0
2017-02-01,1753421.0
2017-03-01,1727588.0
2017-04-01,1738780.0
2017-05-01,2019899.0
2017-06-01,2527907.0
2017-07-01,2456993.0
2017-08-01,1981920.0
2017-09-01,1883213.0
2017-10-01,1577146.0
2017-11-01,1988419.0
2017-12-01,2374846.0
2018-01-01,2203819.0
2018-02-01,2520331.0
2018-03-01,2176731.0
2018-04-01,2675325.0
2018-05-01,3069045.0
2018-06-01,3575769.0
2018-07-01,2991510.0
2018-08-01,4073130.0
2018-09-01,5033900.0
2018-10-01,4978715.0
2018-11-01,4811652.0
2018-12-01,4836050.0
2019-01-01,5360981.0
2019-02-01,5533734.0
2019-03-01,6119861.0
2019-04-01,5786526.0
2019-05-01,6996220.0
2019-06-01,5630402.0
2019-07-01,6504486.0
2019-08-01,6662335.0
2019-09-01,9022887.0
2019-10-01,9711932.0
2019-11-01,11759606.0
2019-12-01,10437862.0
2020-01-01,11562817.0
2020-02-01,17988233.0
2020-03-01,16929798.0
2020-04-01,24906499.0
2020-05-01,27521553.0
2020-06-01,24899993.0
2020-07-01,30104195.0
2020-08-01,39621760.0
2020-09-01,43924241.0
2020-10-01,43815071.0
2020-11-01,51489867.0
2020-12-01,52198156.0
2021-01-01,52072295.0
2021-02-01,51431110.0
2021-03-01,46114245.0
2021-04-01,48849997.0
2021-05-01,50308491.0
2021-06-01,52558744.0
2021-07-01,52328860.0
2021-08-01,51234676.0
2021-09-01,50574774.0
2021-10-01,47592705.0
2021-11-01,55734087.0
2021-12-01,62792184.0
2022-01-01,61455980.0
2022-02-01,69537815.0
2022-03-01,71868304.0
2022-04-01,74694814.0
2022-05-01,77728054.0
2022-06-01,73857631.0
2022-07-01,79915336.0
2022-08-01,79445512.0
2022-09-01,82070440.0
2022-10-01,81188801.0
2022-11-01,79830384.0
2022-12-01,76652461.0
2023-01-01,83022783.0
2023-02-01,76834769.0
2023-03-01,82321634.0
2023-04-01,86615935.0
2023-05-01,84650671.0
2023-06-01,94240364.0
2023-07-01,100475831.0
2023-08-01,103700453.0
2023-09-01,101115144.0
2023-10-01,112844913.0
2023-11-01,114450698.0
2023-12-01,123586569.0
2024-01-01,133339409.0
2024-02-01,137185442.0
2024-03-01,161426281.0
2024-04-01,158643608.0
2024-05-01,156112125.0
2024-06-01,159736445.0
2024-07-01,167306078.0
2024-08-01,185506801.0
2024-09-01,200996741.0
2024-10-01,208904072.0
2024-11-01,211647750.0
2024-12-01,198220721.0
2025-01-01,209758772.0
2025-02-01,228746962.0
2025-03-01,252786205.0
2025-04-01,282958576.0
2025-05-01,287778698.0
2025-06-01,285511134.0
2025-07-01,290647387.0
2025-08-01,300905854.0
