Tarih,TP_KB_GID023
2000-01-01,
2000-02-01,
2000-03-01,
2000-04-01,
2000-05-01,
2000-06-01,
2000-07-01,
2000-08-01,
2000-09-01,
2000-10-01,
2000-11-01,
2000-12-01,
2001-01-01,
2001-02-01,
2001-03-01,
2001-04-01,
2001-05-01,
2001-06-01,
2001-07-01,
2001-08-01,
2001-09-01,
2001-10-01,
2001-11-01,
2001-12-01,
2002-01-01,
2002-02-01,
2002-03-01,
2002-04-01,
2002-05-01,
2002-06-01,
2002-07-01,
2002-08-01,
2002-09-01,
2002-10-01,
2002-11-01,
2002-12-01,
2003-01-01,
2003-02-01,
2003-03-01,
2003-04-01,
2003-05-01,
2003-06-01,
2003-07-01,
2003-08-01,
2003-09-01,
2003-10-01,
2003-11-01,
2003-12-01,
2004-01-01,
2004-02-01,
2004-03-01,
2004-04-01,
2004-05-01,
2004-06-01,
2004-07-01,
2004-08-01,
2004-09-01,
2004-10-01,
2004-11-01,
2004-12-01,
2005-01-01,
2005-02-01,
2005-03-01,
2005-04-01,
2005-05-01,
2005-06-01,
2005-07-01,
2005-08-01,
2005-09-01,
2005-10-01,
2005-11-01,
2005-12-01,
2006-01-01,
2006-02-01,
2006-03-01,
2006-04-01,
2006-05-01,
2006-06-01,
2006-07-01,
2006-08-01,
2006-09-01,
2006-10-01,
2006-11-01,
2006-12-01,
2007-01-01,226359.0
2007-02-01,128265.0
2007-03-01,37242.0
2007-04-01,129099.0
2007-05-01,99914.0
2007-06-01,95748.0
2007-07-01,106887.0
2007-08-01,78706.0
2007-09-01,87735.0
2007-10-01,108172.0
2007-11-01,96716.0
2007-12-01,111667.0
2008-01-01,188793.0
2008-02-01,70348.0
2008-03-01,74057.0
2008-04-01,112027.0
2008-05-01,105894.0
2008-06-01,123009.0
2008-07-01,102445.0
2008-08-01,89146.0
2008-09-01,109593.0
2008-10-01,94127.0
2008-11-01,106012.0
2008-12-01,125368.0
2009-01-01,183822.0
2009-02-01,114337.0
2009-03-01,168078.0
2009-04-01,122097.0
2009-05-01,107675.0
2009-06-01,115213.0
2009-07-01,103165.0
2009-08-01,102788.0
2009-09-01,143950.0
2009-10-01,102404.0
2009-11-01,94344.0
2009-12-01,402159.0
2010-01-01,65920.0
2010-02-01,96670.0
2010-03-01,104680.0
2010-04-01,111813.0
2010-05-01,102855.0
2010-06-01,116352.0
2010-07-01,105123.0
2010-08-01,112857.0
2010-09-01,147216.0
2010-10-01,147248.0
2010-11-01,167134.0
2010-12-01,263099.0
2011-01-01,110523.0
2011-02-01,114838.0
2011-03-01,118482.0
2011-04-01,98514.0
2011-05-01,139256.0
2011-06-01,158092.0
2011-07-01,112196.0
2011-08-01,140068.0
2011-09-01,122767.0
2011-10-01,139308.0
2011-11-01,132107.0
2011-12-01,235756.0
2012-01-01,0.0
2012-02-01,86332.0
2012-03-01,13056.0
2012-04-01,7408.0
2012-05-01,884.0
2012-06-01,140.0
2012-07-01,290.0
2012-08-01,66.0
2012-09-01,23.0
2012-10-01,0.0
2012-11-01,0.0
2012-12-01,173.0
2013-01-01,
2013-02-01,
2013-03-01,
2013-04-01,
2013-05-01,
2013-06-01,
2013-07-01,
2013-08-01,
2013-09-01,
2013-10-01,
2013-11-01,
2013-12-01,
2014-01-01,
2014-02-01,
2014-03-01,
2014-04-01,
2014-05-01,
2014-06-01,
2014-07-01,
2014-08-01,
2014-09-01,
2014-10-01,
2014-11-01,
2014-12-01,
2015-01-01,
2015-02-01,
2015-03-01,
2015-04-01,
2015-05-01,
2015-06-01,
2015-07-01,
2015-08-01,
2015-09-01,
2015-10-01,
2015-11-01,
2015-12-01,
2016-01-01,
2016-02-01,
2016-03-01,
2016-04-01,
2016-05-01,
2016-06-01,
2016-07-01,
2016-08-01,
2016-09-01,
2016-10-01,
2016-11-01,
2016-12-01,
2017-01-01,
2017-02-01,
2017-03-01,
2017-04-01,
2017-05-01,
2017-06-01,
2017-07-01,
2017-08-01,
2017-09-01,
2017-10-01,
2017-11-01,
2017-12-01,
2018-01-01,
2018-02-01,
2018-03-01,
2018-04-01,
2018-05-01,
2018-06-01,
2018-07-01,
2018-08-01,
2018-09-01,
2018-10-01,
2018-11-01,
2018-12-01,
2019-01-01,
2019-02-01,
2019-03-01,
2019-04-01,
2019-05-01,
2019-06-01,
2019-07-01,
2019-08-01,
2019-09-01,
2019-10-01,
2019-11-01,
2019-12-01,
2020-01-01,
2020-02-01,
2020-03-01,
2020-04-01,
2020-05-01,
2020-06-01,
2020-07-01,
2020-08-01,
2020-09-01,
2020-10-01,
2020-11-01,
2020-12-01,
2021-01-01,
2021-02-01,
2021-03-01,
2021-04-01,
2021-05-01,
2021-06-01,
2021-07-01,
2021-08-01,
2021-09-01,
2021-10-01,
2021-11-01,
2021-12-01,
2022-01-01,
2022-02-01,
2022-03-01,
2022-04-01,
2022-05-01,
2022-06-01,
2022-07-01,
2022-08-01,
2022-09-01,
2022-10-01,
2022-11-01,
2022-12-01,
2023-01-01,
2023-02-01,
2023-03-01,
2023-04-01,
2023-05-01,
2023-06-01,
2023-07-01,
2023-08-01,
2023-09-01,
2023-10-01,
2023-11-01,
