Tarih,TP_KB_FVD33
2014-04-01,1711254.0
2014-05-01,1411634.0
2014-06-01,1811441.0
2014-07-01,2145452.0
2014-08-01,1800347.0
2014-09-01,1844331.0
2014-10-01,1457576.0
2014-11-01,1353374.0
2014-12-01,1228939.0
2015-01-01,1262843.0
2015-02-01,1261437.0
2015-03-01,1326959.0
2015-04-01,1255042.0
2015-05-01,1339085.0
2015-06-01,1489772.0
2015-07-01,1419604.0
2015-08-01,1429898.0
2015-09-01,1245897.0
2015-10-01,1146489.0
2015-11-01,1168644.0
2015-12-01,1131921.0
2016-01-01,2008736.0
2016-02-01,1727306.0
2016-03-01,1030571.0
2016-04-01,1029302.0
2016-05-01,1192621.0
2016-06-01,1324188.0
2016-07-01,1366312.0
2016-08-01,1630293.0
2016-09-01,1983890.0
2016-10-01,2152335.0
2016-11-01,2618561.0
2016-12-01,2879471.0
2017-01-01,2702908.0
2017-02-01,2477734.0
2017-03-01,2546614.0
2017-04-01,1972698.0
2017-05-01,2159748.0
2017-06-01,2075778.0
2017-07-01,1950783.0
2017-08-01,1664299.0
2017-09-01,1727805.0
2017-10-01,2140736.0
2017-11-01,2071046.0
2017-12-01,1789550.0
2018-01-01,1746871.0
2018-02-01,1659971.0
2018-03-01,1849480.0
2018-04-01,2066983.0
2018-05-01,2427551.0
2018-06-01,2467856.0
2018-07-01,2513010.0
2018-08-01,3356145.0
2018-09-01,2471185.0
2018-10-01,2572215.0
2018-11-01,2238205.0
2018-12-01,2046436.0
2019-01-01,2600575.0
2019-02-01,2529898.0
2019-03-01,2529232.0
2019-04-01,2664238.0
2019-05-01,2796541.0
2019-06-01,2918414.0
2019-07-01,2589316.0
2019-08-01,2666373.0
2019-09-01,2933345.0
2019-10-01,2557184.0
2019-11-01,2986121.0
2019-12-01,3062357.0
2020-01-01,3401018.0
2020-02-01,3424433.0
2020-03-01,3166568.0
2020-04-01,2462822.0
2020-05-01,1990823.0
2020-06-01,1445941.0
2020-07-01,6193518.0
2020-08-01,6349193.0
2020-09-01,6460783.0
2020-10-01,6004897.0
2020-11-01,5477248.0
2020-12-01,5260104.0
2021-01-01,5552173.0
2021-02-01,5608050.0
2021-03-01,5770828.0
2021-04-01,6333478.0
2021-05-01,6078293.0
2021-06-01,6772673.0
2021-07-01,6604183.0
2021-08-01,6565878.0
2021-09-01,7298091.0
2021-10-01,6602634.0
2021-11-01,7377493.0
2021-12-01,7404245.0
2022-01-01,7834316.0
2022-02-01,8071089.0
2022-03-01,7876698.0
2022-04-01,8878104.0
2022-05-01,8519245.0
2022-06-01,10841574.0
2022-07-01,10929637.0
2022-08-01,11890121.0
2022-09-01,11135728.0
2022-10-01,11371008.0
2022-11-01,11636592.0
2022-12-01,7471472.0
2023-01-01,8915257.0
2023-02-01,10417628.0
2023-03-01,12134259.0
2023-04-01,11269785.0
2023-05-01,13031657.0
2023-06-01,13047222.0
2023-07-01,14289886.0
2023-08-01,15634861.0
2023-09-01,14770497.0
2023-10-01,15034940.0
2023-11-01,13460374.0
2023-12-01,16488674.0
2024-01-01,19211647.0
2024-02-01,17989967.0
2024-03-01,21538747.0
2024-04-01,18203969.0
2024-05-01,13983322.0
2024-06-01,14408514.0
2024-07-01,20023523.0
2024-08-01,14398072.0
2024-09-01,21885459.0
2024-10-01,16741023.0
2024-11-01,15349669.0
2024-12-01,28848645.0
2025-01-01,14045294.0
2025-02-01,9708092.0
2025-03-01,12376557.0
2025-04-01,18140316.0
2025-05-01,18571772.0
2025-06-01,35596107.0
2025-07-01,34369036.0
2025-08-01,30242477.0
