Tarih,TP_KB_FVD41
2013-10-01,15522264.0
2013-11-01,16097907.0
2013-12-01,15906787.0
2014-01-01,16949694.0
2014-02-01,16514437.0
2014-03-01,16361019.0
2014-04-01,16826024.0
2014-05-01,17493946.0
2014-06-01,18089631.0
2014-07-01,17733213.0
2014-08-01,17337352.0
2014-09-01,17670237.0
2014-10-01,17575259.0
2014-11-01,17447717.0
2014-12-01,17368603.0
2015-01-01,17775906.0
2015-02-01,17943483.0
2015-03-01,18671786.0
2015-04-01,19385653.0
2015-05-01,20214547.0
2015-06-01,22366709.0
2015-07-01,23038893.0
2015-08-01,23802620.0
2015-09-01,24535109.0
2015-10-01,23979603.0
2015-11-01,23168622.0
2015-12-01,22490764.0
2016-01-01,21759140.0
2016-02-01,22021502.0
2016-03-01,22251022.0
2016-04-01,22527742.0
2016-05-01,22379881.0
2016-06-01,22052515.0
2016-07-01,20659237.0
2016-08-01,19424553.0
2016-09-01,19505335.0
2016-10-01,19112800.0
2016-11-01,21439077.0
2016-12-01,21066813.0
2017-01-01,23007403.0
2017-02-01,22236431.0
2017-03-01,22995724.0
2017-04-01,23111253.0
2017-05-01,23552506.0
2017-06-01,24401265.0
2017-07-01,25248683.0
2017-08-01,26102286.0
2017-09-01,27074912.0
2017-10-01,27675414.0
2017-11-01,29372731.0
2017-12-01,27904717.0
2018-01-01,30554398.0
2018-02-01,30947913.0
2018-03-01,31856948.0
2018-04-01,33848376.0
2018-05-01,36993135.0
2018-06-01,37278831.0
2018-07-01,39340576.0
2018-08-01,48292623.0
2018-09-01,42781080.0
2018-10-01,40146611.0
2018-11-01,39766972.0
2018-12-01,42410332.0
2019-01-01,46115711.0
2019-02-01,49222995.0
2019-03-01,53272164.0
2019-04-01,56282424.0
2019-05-01,58900683.0
2019-06-01,60861005.0
2019-07-01,60175838.0
2019-08-01,63967045.0
2019-09-01,63853754.0
2019-10-01,65503180.0
2019-11-01,65923900.0
2019-12-01,68561932.0
2020-01-01,70437486.0
2020-02-01,73610332.0
2020-03-01,74624804.0
2020-04-01,80253191.0
2020-05-01,77641575.0
2020-06-01,73711126.0
2020-07-01,77561335.0
2020-08-01,80901855.0
2020-09-01,85671851.0
2020-10-01,94461457.0
2020-11-01,89863614.0
2020-12-01,82903798.0
2021-01-01,87015870.0
2021-02-01,89801828.0
2021-03-01,99743622.0
2021-04-01,100104729.0
2021-05-01,107053522.0
2021-06-01,109438899.0
2021-07-01,112150619.0
2021-08-01,112864314.0
2021-09-01,118516478.0
2021-10-01,128601878.0
2021-11-01,175988769.0
2021-12-01,171977975.0
2022-01-01,176177748.0
2022-02-01,166781003.0
2022-03-01,172578001.0
2022-04-01,172600099.0
2022-05-01,180185577.0
2022-06-01,180981636.0
2022-07-01,200405097.0
2022-08-01,206392213.0
2022-09-01,204953064.0
2022-10-01,195805642.0
2022-11-01,174709996.0
2022-12-01,139095949.0
2023-01-01,136584533.0
2023-02-01,128567830.0
2023-03-01,128769160.0
2023-04-01,128178599.0
2023-05-01,134642116.0
2023-06-01,174541822.0
2023-07-01,190671868.0
2023-08-01,187951525.0
2023-09-01,196806455.0
2023-10-01,200544055.0
2023-11-01,201248259.0
2023-12-01,229723892.0
2024-01-01,218446984.0
2024-02-01,206754632.0
2024-03-01,214826027.0
2024-04-01,223673159.0
2024-05-01,209310807.0
2024-06-01,210799989.0
2024-07-01,215368138.0
2024-08-01,252835474.0
2024-09-01,257172155.0
2024-10-01,250906401.0
2024-11-01,254717907.0
2024-12-01,286194511.0
2025-01-01,304622807.0
2025-02-01,339256987.0
2025-03-01,383266520.0
2025-04-01,408085442.0
2025-05-01,412916651.0
2025-06-01,431514195.0
2025-07-01,431679194.0
2025-08-01,467206194.0
