Tarih,TP_KB_FVD06
2014-06-01,442242.0
2014-07-01,501592.0
2014-08-01,76265.0
2014-09-01,127793.0
2014-10-01,120297.0
2014-11-01,65347.0
2014-12-01,102089.0
2015-01-01,110740.0
2015-02-01,234457.0
2015-03-01,125055.0
2015-04-01,130334.0
2015-05-01,62788.0
2015-06-01,175336.0
2015-07-01,328306.0
2015-08-01,121292.0
2015-09-01,387168.0
2015-10-01,64376.0
2015-11-01,382565.0
2015-12-01,106796.0
2016-01-01,120377.0
2016-02-01,410431.0
2016-03-01,198276.0
2016-04-01,83419.0
2016-05-01,160429.0
2016-06-01,158419.0
2016-07-01,114382.0
2016-08-01,187869.0
2016-09-01,184172.0
2016-10-01,210715.0
2016-11-01,722442.0
2016-12-01,191352.0
2017-01-01,292406.0
2017-02-01,415597.0
2017-03-01,228566.0
2017-04-01,144593.0
2017-05-01,328938.0
2017-06-01,272846.0
2017-07-01,426033.0
2017-08-01,117139.0
2017-09-01,216574.0
2017-10-01,341135.0
2017-11-01,447433.0
2017-12-01,370870.0
2018-01-01,521745.0
2018-02-01,683422.0
2018-03-01,193448.0
2018-04-01,778070.0
2018-05-01,353311.0
2018-06-01,137410.0
2018-07-01,445369.0
2018-08-01,501976.0
2018-09-01,215608.0
2018-10-01,334458.0
2018-11-01,364306.0
2018-12-01,483923.0
2019-01-01,575657.0
2019-02-01,829384.0
2019-03-01,215122.0
2019-04-01,401938.0
2019-05-01,360663.0
2019-06-01,287458.0
2019-07-01,530893.0
2019-08-01,268877.0
2019-09-01,843082.0
2019-10-01,423230.0
2019-11-01,192808.0
2019-12-01,449637.0
2020-01-01,596930.0
2020-02-01,225933.0
2020-03-01,485883.0
2020-04-01,534546.0
2020-05-01,277545.0
2020-06-01,364192.0
2020-07-01,163324.0
2020-08-01,442119.0
2020-09-01,471376.0
2020-10-01,248132.0
2020-11-01,543924.0
2020-12-01,585813.0
2021-01-01,381532.0
2021-02-01,1229455.0
2021-03-01,750075.0
2021-04-01,652767.0
2021-05-01,1823130.0
2021-06-01,611843.0
2021-07-01,1277913.0
2021-08-01,707228.0
2021-09-01,1211910.0
2021-10-01,342251.0
2021-11-01,856537.0
2021-12-01,767091.0
2022-01-01,2903030.0
2022-02-01,1865801.0
2022-03-01,1194229.0
2022-04-01,596577.0
2022-05-01,1088255.0
2022-06-01,1180530.0
2022-07-01,1529843.0
2022-08-01,1440543.0
2022-09-01,1514301.0
2022-10-01,1700841.0
2022-11-01,1643430.0
2022-12-01,1081025.0
2023-01-01,2319425.0
2023-02-01,3913385.0
2023-03-01,2706580.0
2023-04-01,3116204.0
2023-05-01,2467686.0
2023-06-01,666022.0
2023-07-01,3264350.0
2023-08-01,4166867.0
2023-09-01,1752708.0
2023-10-01,4039526.0
2023-11-01,3763740.0
2023-12-01,1993038.0
2024-01-01,5252424.0
2024-02-01,5372750.0
2024-03-01,2341820.0
2024-04-01,6261686.0
2024-05-01,5778938.0
2024-06-01,3890695.0
2024-07-01,6937950.0
2024-08-01,2592968.0
2024-09-01,8915578.0
2024-10-01,7050215.0
2024-11-01,3303018.0
2024-12-01,7284298.0
2025-01-01,9431016.0
2025-02-01,10361182.0
2025-03-01,4831263.0
2025-04-01,13643655.0
2025-05-01,6642693.0
2025-06-01,12295858.0
2025-07-01,11421830.0
2025-08-01,4670207.0
