Tarih,TP_KB_FVD32
2014-11-01,18706.0
2014-12-01,22454.0
2015-01-01,22482.0
2015-02-01,21951.0
2015-03-01,21952.0
2015-04-01,21951.0
2015-05-01,21952.0
2015-06-01,27758.0
2015-07-01,27766.0
2015-08-01,27776.0
2015-09-01,27772.0
2015-10-01,27766.0
2015-11-01,27772.0
2015-12-01,19.0
2016-01-01,18.0
2016-02-01,18.0
2016-03-01,18.0
2016-04-01,23345.0
2016-05-01,56003.0
2016-06-01,67103.0
2016-07-01,67099.0
2016-08-01,67101.0
2016-09-01,67098.0
2016-10-01,67102.0
2016-11-01,34457.0
2016-12-01,40.0
2017-01-01,35.0
2017-02-01,401.0
2017-03-01,9227.0
2017-04-01,9210.0
2017-05-01,43945.0
2017-06-01,46993.0
2017-07-01,49686.0
2017-08-01,49677.0
2017-09-01,59673.0
2017-10-01,59683.0
2017-11-01,75447.0
2017-12-01,75409.0
2018-01-01,135809.0
2018-02-01,132981.0
2018-03-01,354190.0
2018-04-01,378036.0
2018-05-01,363241.0
2018-06-01,356284.0
2018-07-01,330537.0
2018-08-01,348560.0
2018-09-01,358144.0
2018-10-01,398673.0
2018-11-01,406625.0
2018-12-01,410466.0
2019-01-01,182015.0
2019-02-01,172473.0
2019-03-01,171420.0
2019-04-01,242002.0
2019-05-01,279592.0
2019-06-01,276701.0
2019-07-01,277748.0
2019-08-01,258244.0
2019-09-01,258983.0
2019-10-01,126920.0
2019-11-01,116740.0
2019-12-01,114893.0
2020-01-01,125340.0
2020-02-01,86325.0
2020-03-01,58838.0
2020-04-01,61842.0
2020-05-01,55738.0
2020-06-01,56384.0
2020-07-01,69167.0
2020-08-01,61312.0
2020-09-01,57886.0
2020-10-01,11053.0
2020-11-01,13610.0
2020-12-01,11416.0
2021-01-01,23757.0
2021-02-01,0.0
2021-03-01,0.0
2021-04-01,0.0
2021-05-01,0.0
2021-06-01,30.0
2021-07-01,0.0
2021-08-01,0.0
2021-09-01,0.0
2021-10-01,0.0
2021-11-01,0.0
2021-12-01,0.0
2022-01-01,0.0
2022-02-01,0.0
2022-03-01,0.0
2022-04-01,0.0
2022-05-01,0.0
2022-06-01,0.0
2022-07-01,0.0
2022-08-01,2922.0
2022-09-01,2922.0
2022-10-01,2922.0
2022-11-01,2922.0
2022-12-01,2922.0
2023-01-01,2922.0
2023-02-01,22922.0
2023-03-01,22922.0
2023-04-01,23060.0
2023-05-01,23060.0
2023-06-01,23060.0
2023-07-01,23060.0
2023-08-01,20138.0
2023-09-01,20138.0
2023-10-01,418.0
2023-11-01,418.0
2023-12-01,77607.0
2024-01-01,97484.0
2024-02-01,77484.0
2024-03-01,77484.0
2024-04-01,77469.0
2024-05-01,77407.0
2024-06-01,355585.0
2024-07-01,355585.0
2024-08-01,355585.0
2024-09-01,638844.0
2024-10-01,1494579.0
2024-11-01,1729895.0
2024-12-01,1668605.0
2025-01-01,2968724.0
2025-02-01,4792132.0
2025-03-01,6947132.0
2025-04-01,0.0
2025-05-01,0.0
2025-06-01,0.0
2025-07-01,0.0
2025-08-01,0.0
