Tarih,TP_ODEAYRSUNUM6_Q104
2018-07-01,256.0
2018-08-01,194.0
2018-09-01,235.0
2018-10-01,346.0
2018-11-01,120.0
2018-12-01,336.0
2019-01-01,145.0
2019-02-01,147.0
2019-03-01,146.0
2019-04-01,-47.0
2019-05-01,621.0
2019-06-01,366.0
2019-07-01,254.0
2019-08-01,127.0
2019-09-01,140.0
2019-10-01,296.0
2019-11-01,217.0
2019-12-01,287.0
2020-01-01,152.0
2020-02-01,188.0
2020-03-01,147.0
2020-04-01,22.0
2020-05-01,126.0
2020-06-01,178.0
2020-07-01,503.0
2020-08-01,143.0
2020-09-01,327.0
2020-10-01,256.0
2020-11-01,397.0
2020-12-01,406.0
2021-01-01,287.0
2021-02-01,268.0
2021-03-01,114.0
2021-04-01,263.0
2021-05-01,199.0
2021-06-01,204.0
2021-07-01,344.0
2021-08-01,299.0
2021-09-01,441.0
2021-10-01,419.0
2021-11-01,439.0
2021-12-01,996.0
2022-01-01,345.0
2022-02-01,434.0
2022-03-01,393.0
2022-04-01,237.0
2022-05-01,201.0
2022-06-01,748.0
2022-07-01,271.0
2022-08-01,339.0
2022-09-01,403.0
2022-10-01,310.0
2022-11-01,405.0
2022-12-01,481.0
2023-01-01,580.0
2023-02-01,283.0
2023-03-01,438.0
2023-04-01,350.0
2023-05-01,353.0
2023-06-01,292.0
2023-07-01,400.0
2023-08-01,536.0
2023-09-01,654.0
2023-10-01,521.0
2023-11-01,357.0
2023-12-01,629.0
2024-01-01,216.0
2024-02-01,309.0
2024-03-01,491.0
2024-04-01,381.0
2024-05-01,641.0
2024-06-01,382.0
2024-07-01,455.0
2024-08-01,522.0
2024-09-01,246.0
2024-10-01,724.0
2024-11-01,470.0
2024-12-01,674.0
2025-01-01,850.0
2025-02-01,410.0
2025-03-01,559.0
2025-04-01,517.0
2025-05-01,544.0
2025-06-01,735.0
2025-07-01,583.0
2025-08-01,709.0
