Tarih,TP_IYABGS2S_S04_X
2015-01-01,1287.0
2015-02-01,1256.0
2015-03-01,1282.0
2015-04-01,1249.0
2015-05-01,1291.0
2015-06-01,1304.0
2015-07-01,1262.0
2015-08-01,1254.0
2015-09-01,1271.0
2015-10-01,1274.0
2015-11-01,1260.0
2015-12-01,1261.0
2016-01-01,1220.0
2016-02-01,1224.0
2016-03-01,1218.0
2016-04-01,1220.0
2016-05-01,1192.0
2016-06-01,1204.0
2016-07-01,1199.0
2016-08-01,1193.0
2016-09-01,1173.0
2016-10-01,1171.0
2016-11-01,1188.0
2016-12-01,1195.0
2017-01-01,1191.0
2017-02-01,1181.0
2017-03-01,1206.0
2017-04-01,1169.0
2017-05-01,1219.0
2017-06-01,1228.0
2017-07-01,1228.0
2017-08-01,1230.0
2017-09-01,1221.0
2017-10-01,1212.0
2017-11-01,1213.0
2017-12-01,1212.0
2018-01-01,1200.0
2018-02-01,1218.0
2018-03-01,1208.0
2018-04-01,1215.0
2018-05-01,1217.0
2018-06-01,1191.0
2018-07-01,1195.0
2018-08-01,1180.0
2018-09-01,1195.0
2018-10-01,1188.0
2018-11-01,1179.0
2018-12-01,1165.0
2019-01-01,927.0
2019-02-01,928.0
2019-03-01,909.0
2019-04-01,919.0
2019-05-01,895.0
2019-06-01,890.0
2019-07-01,902.0
2019-08-01,953.0
2019-09-01,945.0
2019-10-01,943.0
2019-11-01,933.0
2019-12-01,955.0
2020-01-01,942.0
2020-02-01,937.0
2020-03-01,942.0
2020-04-01,909.0
2020-05-01,895.0
2020-06-01,892.0
2020-07-01,919.0
2020-08-01,919.0
2020-09-01,896.0
2020-10-01,900.0
2020-11-01,875.0
2020-12-01,893.0
2021-01-01,879.0
2021-02-01,909.0
2021-03-01,925.0
2021-04-01,902.0
2021-05-01,880.0
2021-06-01,888.0
2021-07-01,864.0
2021-08-01,884.0
2021-09-01,895.0
2021-10-01,880.0
2021-11-01,882.0
2021-12-01,896.0
2022-01-01,872.0
2022-02-01,869.0
2022-03-01,891.0
2022-04-01,869.0
2022-05-01,851.0
2022-06-01,860.0
2022-07-01,836.0
2022-08-01,862.0
2022-09-01,856.0
2022-10-01,844.0
2022-11-01,848.0
2022-12-01,851.0
2023-01-01,857.0
2023-02-01,827.0
2023-03-01,854.0
2023-04-01,851.0
2023-05-01,847.0
2023-06-01,860.0
2023-07-01,851.0
2023-08-01,847.0
2023-09-01,840.0
2023-10-01,841.0
2023-11-01,860.0
2023-12-01,845.0
2024-01-01,845.0
2024-02-01,835.0
2024-03-01,839.0
2024-04-01,837.0
2024-05-01,844.0
2024-06-01,825.0
2024-07-01,841.0
2024-08-01,838.0
2024-09-01,831.0
2024-10-01,836.0
2024-11-01,829.0
2024-12-01,827.0
2025-01-01,814.0
2025-02-01,823.0
2025-03-01,814.0
2025-04-01,808.0
2025-05-01,864.0
2025-06-01,866.0
2025-07-01,862.0
2025-08-01,843.0
2025-09-01,847.0
