Tarih,TP_KB_KRE22
2015-03-01,0.0
2015-04-01,0.0
2015-05-01,0.0
2015-06-01,0.0
2015-07-01,0.0
2015-08-01,0.0
2015-09-01,0.0
2015-10-01,0.0
2015-11-01,0.0
2015-12-01,0.0
2016-01-01,0.0
2016-02-01,0.0
2016-03-01,0.0
2016-04-01,0.0
2016-05-01,0.0
2016-06-01,37580.0
2016-07-01,38735.0
2016-08-01,40756.0
2016-09-01,41424.0
2016-10-01,40779.0
2016-11-01,24115.0
2016-12-01,23815.0
2017-01-01,17503.0
2017-02-01,18499.0
2017-03-01,22266.0
2017-04-01,29878.0
2017-05-01,28003.0
2017-06-01,32600.0
2017-07-01,35137.0
2017-08-01,36470.0
2017-09-01,34223.0
2017-10-01,35426.0
2017-11-01,45252.0
2017-12-01,44781.0
2018-01-01,39077.0
2018-02-01,36842.0
2018-03-01,100578.0
2018-04-01,98700.0
2018-05-01,94473.0
2018-06-01,91370.0
2018-07-01,96536.0
2018-08-01,106119.0
2018-09-01,100925.0
2018-10-01,88212.0
2018-11-01,82291.0
2018-12-01,77720.0
2019-01-01,76021.0
2019-02-01,91600.0
2019-03-01,74964.0
2019-04-01,79791.0
2019-05-01,47183.0
2019-06-01,290316.0
2019-07-01,278131.0
2019-08-01,282719.0
2019-09-01,312701.0
2019-10-01,315137.0
2019-11-01,90692.0
2019-12-01,363831.0
2020-01-01,338334.0
2020-02-01,391033.0
2020-03-01,1423933.0
2020-04-01,1418357.0
2020-05-01,1393553.0
2020-06-01,1386591.0
2020-07-01,1382085.0
2020-08-01,1457230.0
2020-09-01,1459178.0
2020-10-01,1518873.0
2020-11-01,1398344.0
2020-12-01,1460466.0
2021-01-01,1423746.0
2021-02-01,1561674.0
2021-03-01,1802571.0
2021-04-01,1830986.0
2021-05-01,2862113.0
2021-06-01,2978899.0
2021-07-01,2832127.0
2021-08-01,2848249.0
2021-09-01,3023609.0
2021-10-01,3422110.0
2021-11-01,4412945.0
2021-12-01,4011928.0
2022-01-01,3582565.0
2022-02-01,3861783.0
2022-03-01,4105870.0
2022-04-01,2714999.0
2022-05-01,2606520.0
2022-06-01,2612835.0
2022-07-01,2756303.0
2022-08-01,2420898.0
2022-09-01,2464258.0
2022-10-01,2495697.0
2022-11-01,3017741.0
2022-12-01,3624088.0
2023-01-01,4156088.0
2023-02-01,5907035.0
2023-03-01,6443534.0
2023-04-01,5589436.0
2023-05-01,5099263.0
2023-06-01,4503971.0
2023-07-01,4320648.0
2023-08-01,3389306.0
2023-09-01,3213988.0
2023-10-01,3532701.0
2023-11-01,3760495.0
2023-12-01,4031129.0
2024-01-01,4071537.0
2024-02-01,3322226.0
2024-03-01,3510463.0
2024-04-01,3379651.0
2024-05-01,3110214.0
2024-06-01,3020824.0
2024-07-01,2805480.0
2024-08-01,3158827.0
2024-09-01,5736110.0
2024-10-01,5992452.0
2024-11-01,9334856.0
2024-12-01,8887894.0
2025-01-01,9664599.0
2025-02-01,9877882.0
2025-03-01,10912650.0
2025-04-01,11671532.0
2025-05-01,9868213.0
2025-06-01,11984258.0
2025-07-01,12440190.0
2025-08-01,11577517.0
